MJD	CSP_B_old	CSP_B_old_err	CSP_V9844	CSP_V9844_err	CSP_g_old	CSP_g_old_err	CSP_i_old	CSP_i_old_err	CSP_r_old	CSP_r_old_err	CSP_u_old	CSP_u_old_err
54107.604531250116	3.1695431387992985e-15	1.9275395681176967e-16	3.3794281753282274e-15	1.9760174977791313e-16	3.390951520466101e-15	2.054629154992975e-16	1.5202068102713288e-15	8.633563142515869e-17	2.7033064681436852e-15	1.5506330395027672e-16	1.5141881597796437e-15	1.0028824590646483e-16
54107.65453125012	3.1993418302867345e-15	1.9041439998026841e-16	3.4100020936481916e-15	1.9522596987149222e-16	3.4227552288839244e-15	2.0296064686170043e-16	1.5336687224935792e-15	8.532596851404488e-17	2.727420764668836e-15	1.532268478509969e-16	1.5298514113276568e-15	9.903656752747264e-17
54107.70453125012	3.2292477175650074e-15	1.8825520040998046e-16	3.440692134519283e-15	1.930050524371148e-16	3.4546720493289332e-15	2.0064956712226724e-16	1.5471770140724147e-15	8.43722950208063e-17	2.751621905519243e-15	1.514980965091269e-16	1.545547426795228e-15	9.788668161008868e-17
54107.754531250124	3.2592555446172554e-15	1.8627936957618545e-16	3.471495071585945e-15	1.9094042921962435e-16	3.4866966619147877e-15	1.98532493569754e-16	1.5607307707602877e-15	8.347505017186521e-17	2.7759079997775347e-15	1.4987792029901574e-16	1.5612719178355671e-15	9.684648798416453e-17
54107.80453125013	3.2893600586309038e-15	1.8449025994978878e-16	3.502407681497481e-15	1.890335508730247e-16	3.5188237501125972e-15	1.9661254906799579e-16	1.5743290790771845e-15	8.263465258105503e-17	2.8002771582231144e-15	1.4836716167967614e-16	1.5770205962129533e-15	9.592525187569757e-17
54107.85453125013	3.3195560096104977e-15	1.8289147416806966e-16	3.533426743777791e-15	1.8728585191559176e-16	3.5510480004043618e-15	1.948930751516512e-16	1.587971026290636e-15	8.185149231222868e-17	2.8247274932808316e-15	1.4696661758706928e-16	1.5927891734853973e-15	9.513333457565415e-17
54107.90453125013	3.3498381499907663e-15	1.8148675874702706e-16	3.5645490406953226e-15	1.8569871189827354e-16	3.583364101936472e-15	1.9337753079626444e-16	1.6016557003956146e-15	8.112592245277741e-17	2.849257118969971e-15	1.456770205012538e-16	1.608573360687229e-15	9.448186134214738e-17
54107.954531250136	3.3802012342493513e-15	1.8027988343390118e-16	3.595771357132874e-15	1.8427341321873853e-16	3.615766746173167e-15	1.9206937793786148e-16	1.6153821900943655e-15	8.045825029287848e-17	2.87386415085308e-15	1.4449901840269054e-16	1.6243688680117246e-15	9.398232794127704e-17
54108.00453125014	3.4106400185199732e-15	1.7927450793161134e-16	3.627090480457618e-15	1.8301109614406186e-16	3.648250626550243e-15	1.909719553902395e-16	1.6291495847765308e-15	7.984872822239297e-17	2.8985467059849306e-15	1.4343315387777784e-16	1.640171404493534e-15	9.364615179968736e-17
54108.05453125014	3.441149440927116e-15	1.7847194075171575e-16	3.658503235350141e-15	1.8191167540611292e-16	3.680810611944448e-15	1.9008626436182958e-16	1.6429569592605215e-15	7.929729391079992e-17	2.923302891001172e-15	1.4247929328711817e-16	1.6559769468272779e-15	9.348072962571115e-17
54108.104531250145	3.4717254463952643e-15	1.7786147105938734e-16	3.6900066432992585e-15	1.8096908088635532e-16	3.7134425399892725e-15	1.8940139147357674e-16	1.6568033041934414e-15	7.880242073529039e-17	2.94813074791197e-15	1.4163410574073094e-16	1.6717829679575624e-15	9.347334314146712e-17
54108.15453125015	3.502364328367137e-15	1.7742813427289926e-16	3.7215977952022694e-15	1.801750805907557e-16	3.746142583965164e-15	1.8890220434019814e-16	1.6706875815096727e-15	7.836203873376699e-17	2.973028297230568e-15	1.4089308504887587e-16	1.6875874570084942e-15	9.360401221995503e-17
54108.20453125015	3.5330623809233895e-15	1.7715696441832252e-16	3.753273784006815e-15	1.795213572287446e-16	3.778906918227648e-15	1.8857356263254882e-16	1.6846087537175039e-15	7.797403171870521e-17	2.9979935607316178e-15	1.4025164347999632e-16	1.7033884014735055e-15	9.385267329681782e-17
54108.25453125015	3.563815898164044e-15	1.7703320292865213e-16	3.7850317045276044e-15	1.7899959188311107e-16	3.811731717627222e-15	1.8840052229463793e-16	1.6985657839048215e-15	7.763625320620436e-17	3.0230245614197894e-15	1.3970515005275792e-16	1.7191837865577843e-15	9.419967370796371e-17
54108.304531250156	3.594621173924481e-15	1.7704248461729851e-16	3.81686865332749e-15	1.7860154198604312e-16	3.844613157251321e-15	1.8836851813227366e-16	1.7125576357164038e-15	7.734654178402354e-17	3.0481193234762537e-15	1.392489670738203e-16	1.7349715950189685e-15	9.462618605541589e-17
54108.35453125016	3.625474501491532e-15	1.7717100196609026e-16	3.848781728598953e-15	1.7831911423636378e-16	3.87754741216616e-15	1.884635258811223e-16	1.7265832733312767e-15	7.710273614338143e-17	3.07327587220535e-15	1.3887848534967377e-16	1.7507498070076987e-15	9.511454471164252e-17
54108.40453125016	3.656372173319284e-15	1.7740564622480085e-16	3.8807680300454365e-15	1.7814443143597496e-16	3.9105306571586184e-15	1.8867220217227012e-16	1.7406416614401404e-15	7.690268955501897e-17	3.0984922339810126e-15	1.3858915755448968e-16	1.7665163999080285e-15	9.564850647228022e-17
54108.454531250165	3.687310480744934e-15	1.7773412491377233e-16	3.912824658762605e-15	1.7806989249510364e-16	3.943559066477955e-15	1.889820018492466e-16	1.7547317652226646e-15	7.674428359587356e-17	3.123766436193569e-15	1.3837652931787198e-16	1.7822693481776455e-15	9.621344176305826e-17
54108.50453125017	3.718285713704418e-15	1.781450562150678e-16	3.944948717119975e-15	1.7808822511577771e-16	3.976628813577512e-15	1.8938127295172128e-16	1.7688525503250218e-15	7.662544096188881e-17	3.1490965071961715e-15	1.3823626768376866e-16	1.798006623187824e-15	9.679646534767552e-17
54108.55453125017	3.7492941604479506e-15	1.7862804141225554e-16	3.977137308642223e-15	1.781925309047107e-16	4.009736070856281e-15	1.8985933034186494e-16	1.783002982837049e-15	7.654413723327098e-17	3.1744804762515607e-15	1.3816418667976247e-16	1.8137261930633404e-15	9.738651646296231e-17
54108.604531250174	3.780332107255325e-15	1.7917371699650096e-16	4.0093875378906355e-15	1.783763228766085e-16	4.042877009400433e-15	1.9040650941506391e-16	1.797182029269876e-15	7.649841148989237e-17	3.199916373478696e-15	1.381562698221003e-16	1.829426022522005e-15	9.797439811998741e-17
54108.65453125018	3.8113958381512196e-15	1.7977378832027092e-16	4.041696510344726e-15	1.7863355548375727e-16	4.076047798724788e-15	1.9101420161660186e-16	1.8113886565331866e-15	7.648637570538549e-17	3.225402229799333e-15	1.382086894595846e-16	1.8451040727141075e-15	9.855278434672365e-17
54108.70453125018	3.842481634620114e-15	1.8042104677747536e-16	4.074061332283529e-15	1.7895864744691898e-16	4.109244606513853e-15	1.9167487361325787e-16	1.8256218319126378e-15	7.650622287698463e-17	3.250936076884786e-15	1.3831782293074467e-16	1.860758301061543e-15	9.911620274762109e-17
54108.75453125018	3.87358577532113e-15	1.8110937245705324e-16	4.1064791106672436e-15	1.793464977634465e-16	4.142463598363168e-15	1.9238207196634497e-16	1.839880523047364e-15	7.655623387432562e-17	3.2765159471026257e-15	1.384802655693241e-16	1.876386661096817e-15	9.966099816962095e-17
54108.804531250185	3.9047045358026704e-15	1.818337240911016e-16	4.138946953018728e-15	1.797924953377603e-16	4.1757009375201915e-15	1.9313041505990165e-16	1.8541636979072927e-15	7.663478301316402e-17	3.3021398734632635e-15	1.3869284064195836e-16	1.891987102301693e-15	1.0018528166698112e-16
54108.85453125019	3.935834188216702e-15	1.8259011792852769e-16	4.171461967304912e-15	1.8029252271737625e-16	4.2089527846250814e-15	1.939155738775837e-16	1.8684703247705966e-15	7.674034237940102e-17	3.3278058895667602e-15	1.3895260634208718e-16	1.9075575699456564e-15	1.0068886745939754e-16
54108.90453125019	3.9669710010329554e-15	1.8337559694146527e-16	4.204021261818477e-15	1.8084295443205284e-16	4.242215297451475e-15	1.947342430249058e-16	1.882799372201151e-15	7.687148494449896e-17	3.3535120295495592e-15	1.3925685999255655e-16	1.923096004924101e-15	1.0117319923600818e-16
54108.954531250194	3.998111238752728e-15	1.841881915344089e-16	4.236621945059111e-15	1.8144065042782444e-16	4.275484630646782e-15	1.9558410317934938e-16	1.897149809025915e-15	7.702688652563719e-17	3.3792563280310236e-15	1.3960313962875194e-16	1.938600343596259e-15	1.0164126600475878e-16
54109.0045312502	4.029251161622482e-15	1.850268726944115e-16	4.269261125615289e-15	1.820829450674113e-16	4.308756935472507e-15	1.9646377593647239e-16	1.9115206043123557e-15	7.720532665293459e-17	3.4050368200604125e-15	1.3998922314675545e-16	1.9540685176228174e-15	1.0209750673763313e-16
54109.0545312502	4.060387025347166e-15	1.858914983069728e-16	4.301935912045572e-15	1.8276763213801347e-16	4.34202835954438e-15	1.9737277182023122e-16	1.9259107273460053e-15	7.740568841198618e-17	3.430851541063351e-15	1.4041312520417495e-16	1.969498453803329e-15	1.0254770232604818e-16
54109.1045312502	4.09151508080321e-15	1.8678275317636875e-16	4.334643412760097e-15	1.834929462709714e-16	4.375295046572165e-15	1.9831143204759798e-16	1.940319147607679e-15	7.762695733379965e-17	3.4566985267888397e-15	1.4087309206236072e-16	1.9848880739132176e-15	1.0299885285190016e-16
54109.154531250206	4.122631573751118e-15	1.8770208313706261e-16	4.367380735902126e-15	1.8425754113937316e-16	4.40855313609915e-15	1.9928086448972858e-16	1.9547448347511233e-15	7.786821940503952e-17	3.4825758132557333e-15	1.4136759455245469e-16	2.0002352945405568e-15	1.0345903791659646e-16
54109.20453125021	4.153732744547907e-15	1.8865162352849555e-16	4.400144989229351e-15	1.8506046476027529e-16	4.44179876324163e-15	2.002828741567313e-16	1.969186758580295e-15	7.812865827172073e-17	3.5084814366996544e-15	1.4189531934064617e-16	2.0155380269225676e-15	1.03937257774738e-16
54109.25453125021	4.184814827859011e-15	1.896341222306101e-16	4.4329332799954114e-15	1.859011321926364e-16	4.475028058427944e-15	2.0131988845374568e-16	1.9836438890269796e-15	7.8407551707352e-17	3.5344134335196184e-15	1.4245515865828887e-16	2.0307941767816653e-15	1.0444325331665565e-16
54109.304531250214	4.215874052370009e-15	1.90652857422456e-16	4.465742714831222e-15	1.8677929588941605e-16	4.508237147137307e-15	2.0239487741243255e-16	1.9981151961280122e-15	7.87042674143747e-17	3.560369840224836e-15	1.4304619865142768e-16	2.0460016441612924e-15	1.0498730355093661e-16
54109.35453125022	4.2469066404976995e-15	1.9171155022875138e-16	4.498570399626302e-15	1.8769501393565014e-16	4.54142214963847e-15	2.0351126909280806e-16	2.0125996500029082e-15	7.90182582239197e-17	3.58634869338146e-15	1.436677064939182e-16	2.061158323261411e-15	1.0558000015733232e-16
54109.40453125022	4.2779088501743165e-15	1.9281415319151738e-16	4.53141346252062e-15	1.8864855989771352e-16	4.5745792229744825e-15	2.046727425791432e-16	2.0270962263289096e-15	7.934904358635872e-17	3.612348041766907e-15	1.4431908716310143e-16	2.0762621289932407e-15	1.0623179299237012e-16
54109.45453125022	4.3088786624644994e-15	1.9395997585691495e-16	4.5642699809364926e-15	1.8963812387246137e-16	4.607706255565531e-15	2.0587841562510156e-16	2.041604126876708e-15	7.969567585885149e-17	3.638366436065809e-15	1.4499869674052634e-16	2.0913120687618442e-15	1.0694444479721156e-16
54109.504531250226	4.339816354892888e-15	1.9514203577744456e-16	4.597139296512727e-15	1.9065903221976856e-16	4.6408034429154005e-15	2.0712121577690163e-16	2.0561228544312883e-15	8.005655938445953e-17	3.664403095230985e-15	1.4570343975425506e-16	2.106308606593484e-15	1.0770816893037997e-16
54109.55453125023	4.370722357679984e-15	1.9635319190501176e-16	4.630020837528961e-15	1.9170664225147946e-16	4.673871135008395e-15	2.0839393522664943e-16	2.0706519326573875e-15	8.043012487961168e-17	3.69045728444734e-15	1.4643026620358722e-16	2.121252301708473e-15	1.0851237600001478e-16
54109.60453125023	4.401597094008483e-15	1.9758665880274694e-16	4.662914031135989e-15	1.927765747328784e-16	4.706909675914421e-15	2.0968973565948795e-16	2.085190885216658e-15	8.081488288249752e-17	3.716528268763959e-15	1.4717629040746533e-16	2.136143707102809e-15	1.0934667863669543e-16
54109.654531250235	4.432440980016825e-15	1.9883605855620472e-16	4.695818303323141e-15	1.938647284566047e-16	4.739919403780035e-15	2.1100219684103002e-16	2.099739235756282e-15	8.120942641501098e-17	3.742615313071485e-15	1.4793879712852433e-16	2.1509833695686543e-15	1.1020107856745168e-16
54109.70453125024	4.463254424792173e-15	2.0009546382679733e-16	4.728733078885809e-15	1.9496729161044264e-16	4.772900650819115e-15	2.1232535678214652e-16	2.114296507897808e-15	8.161243291975391e-17	3.7687176820797946e-15	1.4871524610167871e-16	2.1657718297142664e-15	1.1106612258476844e-16
54109.75453125024	4.494037830363184e-15	2.0135943282950775e-16	4.761657781392543e-15	1.960807502454624e-16	4.805853743303232e-15	2.1365374423126917e-16	2.1288622252259243e-15	8.202266554115419e-17	3.794834640295287e-15	1.4950327512199314e-16	2.180509621983711e-15	1.1193302975996289e-16
54109.80453125024	4.524791591692072e-15	2.0262303702733476e-16	4.794591833152604e-15	1.972018941427458e-16	4.838779001551604e-15	2.1498240424876592e-16	2.1434359112770975e-15	8.243897381720894e-17	3.8209654519984965e-15	1.5030070184083361e-16	2.1951972746761252e-15	1.127937928471277e-16
54109.85453125025	4.555516096666512e-15	2.038818823139974e-16	4.827534655182982e-15	1.9832782035990298e-16	4.871676739920803e-15	2.163069175943936e-16	2.1580170895284107e-15	8.286029384585401e-17	3.847109381221537e-15	1.5110552441197847e-16	2.2098353099646414e-15	1.1364125709307794e-16
54109.90453125025	4.586211726090748e-15	2.051321244121173e-16	4.860485667175654e-15	1.994559347182587e-16	4.904547266794156e-15	2.1762341461491693e-16	2.172605283386257e-15	8.328564798538469e-17	3.8732656917255e-15	1.5191592111934876e-16	2.2244242439149368e-15	1.1446917967740792e-16
54109.95453125025	4.616878853676701e-15	2.0637047915223041e-16	4.8934442874647e-15	2.0058395146785013e-16	4.937390884570746e-15	2.1892858425908862e-16	2.187200016175102e-15	8.371414414408692e-17	3.899433646977977e-15	1.5273024910695157e-16	2.23896458650345e-15	1.1527227282595248e-16
54110.004531250255	4.647517846034202e-15	2.075942282253601e-16	4.92640993299342e-15	2.0170989134184996e-16	4.9702078896541014e-15	2.2021967877869727e-16	2.201800811126199e-15	8.414497470959004e-17	3.925612510130457e-15	1.53547042319808e-16	2.2534568416351753e-15	1.160462333290855e-16
54110.05453125026	4.6781290626611145e-15	2.0880122092260094e-16	4.959382019281253e-15	2.0283207818575553e-16	5.002998572440535e-15	2.2149451459907782e-16	2.2164071913662915e-15	8.45774151625417e-17	3.9518015439957215e-15	1.54365008753297e-16	2.2679015071611347e-15	1.1678776080784795e-16
54110.10453125026	4.70871285593278e-15	2.0998987229312412e-16	4.992359960390912e-15	2.0394913432073633e-16	5.035763217307189e-15	2.227514697669349e-16	2.231018679906473e-15	8.501082241500716e-17	3.978000011025465e-15	1.551830270948485e-16	2.2822990748955037e-15	1.1749456664180288e-16
54110.154531250264	4.739269571091113e-15	2.1115915807122367e-16	5.025343168895037e-15	2.050599747754202e-16	5.068502102599658e-15	2.2398947830631555e-16	2.2456347996307102e-15	8.544463290827171e-17	4.004207173287394e-15	1.5600014283186478e-16	2.296650030632311e-15	1.1816537503485925e-16
54110.20453125027	4.769799546233292e-15	2.1230860664386442e-16	5.058331055843267e-15	2.0616380049634875e-16	5.1012155006194614e-15	2.2520802174163924e-16	2.260255073284767e-15	8.587836050057067e-17	4.03042229244287e-15	1.5681556388788306e-16	2.3109548541618307e-15	1.187999172640024e-16
54110.25453125027	4.8003031122999285e-15	2.1343828825653643e-16	5.091323030728993e-15	2.0726009062549104e-16	5.133903677610961e-15	2.2640711797707763e-16	2.2748790234648047e-15	8.631159417006954e-17	4.056644629724251e-15	1.5762865583884023e-16	2.3252140192865982e-15	1.1939891974704243e-16
54110.30453125027	4.830780593062744e-15	2.1454880158673598e-16	5.124318501455987e-15	2.0834859391225597e-16	5.1665668937479725e-15	2.27587307658917e-16	2.2895061726061463e-15	8.674399555491222e-17	4.082873445912166e-15	1.5843893675179931e-16	2.3394279938370804e-15	1.199640861835205e-16
54110.354531250276	4.861232305111925e-15	2.1564125775245912e-16	5.157316874305164e-15	2.0942931931001044e-16	5.1992054031202434e-15	2.28749638089603e-16	2.3041360429719442e-15	8.71752963479382e-17	4.109108001312983e-15	1.592460716800068e-16	2.353597239686921e-15	1.2049807367436667e-16
54110.40453125028	4.891658557842951e-15	2.1671726176920823e-16	5.190317553901175e-15	2.1050252579019298e-16	5.231819453719336e-15	2.298956447130989e-16	2.318768156641942e-15	8.760529556010107e-17	4.135347555736139e-15	1.6004986684008076e-16	2.367722212767936e-15	1.210044624145268e-16
54110.45453125028	4.922059653442943e-15	2.1777889142230595e-16	5.223319943178924e-15	2.1156871139397746e-16	5.264409287424294e-15	2.310273301471217e-16	2.333402035501191e-15	8.803385666408183e-17	4.161591368471441e-15	1.6085026349115582e-16	2.3818033630846323e-15	1.2148771828152782e-16
54110.504531250284	4.952435886876577e-15	2.188286734836086e-16	5.256323443350099e-15	2.1262860152891829e-16	5.296975139986933e-15	2.3214714070375766e-16	2.3480372012286614e-15	8.846090462632956e-17	4.187838698266419e-15	1.6164733152874638e-16	2.395841134728465e-15	1.219531474199894e-16
54110.55453125029	4.982787545871599e-15	2.1986955717263268e-16	5.2893274538695875e-15	2.136831365092372e-16	5.329517241016788e-15	2.3325794031231673e-16	2.362673175286071e-15	8.888642283357102e-17	4.214088803303679e-15	1.6244126280225203e-16	2.4098359658916712e-15	1.2240684175291776e-16
54110.60453125029	5.013114910903769e-15	2.209048847427062e-16	5.322331372401768e-15	2.1473345833042784e-16	5.362035813965825e-15	2.343629817408972e-16	2.3773094789064334e-15	8.931044991804466e-17	4.240340941178059e-15	1.6323236416041089e-16	2.4237882888807805e-15	1.2285561424700216e-16
54110.65453125029	5.043418255181473e-15	2.2193835906294767e-16	5.355334594786886e-15	2.157808966643363e-16	5.394531076112508e-15	2.3546587500263875e-16	2.3919456330828808e-15	8.973307648396718e-17	4.2665943688740704e-15	1.640210502257596e-16	2.4376985301297463e-15	1.2330692273277403e-16
54110.704531250296	5.073697844629732e-15	2.229740080673911e-16	5.388336515007215e-15	2.1682695405684108e-16	5.427003238545903e-15	2.3657055283330957e-16	2.406581158557239e-15	9.015444173616001e-17	4.2928483427430964e-15	1.6480783589656902e-16	2.45156711021276e-15	1.2376878114374045e-16
54110.7545312503	5.103953937873923e-15	2.240161459535204e-16	5.4213365251532154e-15	2.1787329031009405e-16	5.4594525061491245e-15	2.376812331355619e-16	2.42121557580876e-15	9.057473001112308e-17	4.319102118480581e-15	1.655933285735845e-16	2.4653944438566155e-15	1.2424965720526494e-16
54110.8045312503	5.1341867862227664e-15	2.2506933103434584e-16	5.454334015389648e-15	2.189217060316245e-16	5.49187907758263e-15	2.388023783040539e-16	2.43584840504283e-15	9.099416720992743e-17	4.345354951103357e-15	1.6637822010725144e-16	2.4791809399528762e-15	1.2475835588296874e-16
54110.854531250305	5.164396633651224e-15	2.2613832017994767e-16	5.487328373921581e-15	2.1997412533554467e-16	5.524283145266978e-15	2.399386513734854e-16	2.450479166179559e-15	9.141301713175051e-17	4.371606094926823e-15	1.6716327846104073e-16	2.492927001569501e-15	1.2530388829646772e-16
54110.90453125031	5.194583716782621e-15	2.272280198274327e-16	5.520318986960241e-15	2.2103257768575334e-16	5.556664895365481e-15	2.410948689689924e-16	2.4651073788424165e-15	9.183157770686194e-17	4.3978548035421245e-15	1.6794933908700468e-16	2.506633025962247e-15	1.2589532631383829e-16
54110.95453125031	5.224748388154068e-15	2.283426321252587e-16	5.553305281559774e-15	2.2209880157488316e-16	5.589024626965554e-15	2.422751598716789e-16	2.479732575629537e-15	9.225009026554083e-17	4.424100354541081e-15	1.6873710209471298e-16	2.5202994981637744e-15	1.265402455095626e-16
54111.00453125031	5.254891932005949e-15	2.294803095268835e-16	5.5862870092708575e-15	2.231717323908261e-16	5.62136354083977e-15	2.4347768916153635e-16	2.4943543899955003e-15	9.26681615354054e-17	4.450342213256028e-15	1.6952584172391245e-16	2.5339276102311396e-15	1.2723534673574901e-16
54111.054531250316	5.285016057335315e-15	2.306364671769527e-16	5.619264069816287e-15	2.2424905757775256e-16	5.653683249286995e-15	2.446979273047595e-16	2.508972501619094e-15	9.308512090334318e-17	4.4765799309682675e-15	1.7031420449395974e-16	2.547518876476242e-15	1.2797226675212547e-16
54111.10453125032	5.315122468181675e-15	2.3180662296182065e-16	5.652236361618965e-15	2.2532854516874767e-16	5.685985360644076e-15	2.459314519030546e-16	2.5235865900897904e-15	9.350032494825185e-17	4.502813058616603e-15	1.7110089000984025e-16	2.561074807320136e-15	1.287426077557783e-16
54111.15453125032	5.345212861417822e-15	2.3298645467054606e-16	5.685203780990412e-15	2.2640806289537804e-16	5.7182714771392396e-15	2.4717400232749545e-16	2.5381963346528018e-15	9.391316060521837e-17	4.529041146322377e-15	1.7188465891904926e-16	2.5745969076437066e-15	1.2953810500540678e-16
54111.204531250325	5.375288926830071e-15	2.341718373660464e-16	5.718166222115779e-15	2.2748558883657973e-16	5.7505431949590936e-15	2.48421515036428e-16	2.5528014142011274e-15	9.432304649076908e-17	4.5552637433739075e-15	1.7266433669002838e-16	2.588086676875976e-15	1.3035075024889673e-16
54111.25453125033	5.40535234719772e-15	2.353588761150925e-16	5.751123577038369e-15	2.2855922069950195e-16	5.782802104315303e-15	2.4967015452122084e-16	2.567401507267449e-15	9.472943401779756e-17	4.5814803982112796e-15	1.7343881685005667e-16	2.6015456090820162e-15	1.311728975581159e-16
54111.30453125033	5.435404798372268e-15	2.3654393435953377e-16	5.784075735644413e-15	2.296271838157484e-16	5.815049789510587e-15	2.5091634014398877e-16	2.5819962920159924e-15	9.513180831407805e-17	4.607690658410784e-15	1.7420706371766332e-16	2.614975193050584e-15	1.3199735263123986e-16
54111.354531250334	5.46544794935614e-15	2.3772365822271036e-16	5.817022585647544e-15	2.3068783793500197e-16	5.8472878290049955e-15	2.52156769140399e-16	2.596585446234452e-15	9.552968895774483e-17	4.63389407066955e-15	1.7496811466209272e-16	2.62837691238141e-15	1.328174469183978e-16
54111.40453125034	5.4954834623809196e-15	2.388949970470951e-16	5.849964012573408e-15	2.3173968289478194e-16	5.879517795481137e-15	2.533884360614317e-16	2.6111686473258834e-15	9.592263054267625e-17	4.660090180789991e-15	1.757210819220295e-16	2.641752245572169e-15	1.33627098090189e-16
54111.45453125034	5.5255129929852015e-15	2.4005522045258096e-16	5.8828998997439304e-15	2.327813632416138e-16	5.911741255909579e-15	2.546086489211861e-16	2.625745572300586e-15	9.631022308501577e-17	4.686278533664435e-15	1.7646515401258085e-16	2.655102666105058e-15	1.3442085842471638e-16
54111.50453125034	5.5555381900919235e-15	2.4120193219101773e-16	5.915830128261798e-15	2.3381167187354114e-16	5.943959771613789e-15	2.5581504230478324e-16	2.6403158977679885e-15	9.669209228198796e-17	4.712458673259418e-15	1.771995967481479e-16	2.6684296425332074e-15	1.3519395265622834e-16
54111.554531250345	5.585560696085355e-15	2.4233308105412063e-16	5.94875457699458e-15	2.348295527689971e-16	5.9761748983345065e-15	2.5700558767303917e-16	2.654879299928492e-15	9.706789963289188e-17	4.7386301426003185e-15	1.7792375390596032e-16	2.681734638566612e-15	1.359423067319964e-16
54111.60453125035	5.6155821468875485e-15	2.434469690681063e-16	5.981673122558973e-15	2.3583410286089004e-16	6.0083881862942006e-15	2.581786010792906e-16	2.6694354545653434e-15	9.743734243087594e-17	4.764792483755834e-15	1.786370475534298e-16	2.69501911315787e-15	1.3666256878066753e-16
54111.65453125035	5.6456041720344235e-15	2.445422571832248e-16	6.014585639304831e-15	2.3682457310866287e-16	6.040601180260826e-15	2.5933274849055485e-16	2.6839840370365166e-15	9.780015363371089e-17	4.7909452378222094e-15	1.793389780590971e-16	2.708284520587583e-15	1.3735212342317028e-16
54111.704531250354	5.6756283947514155e-15	2.4561796863822566e-16	6.047491999299251e-15	2.378003688151831e-16	6.0728154196114316e-15	2.6046704887968214e-16	2.6985247222665246e-15	9.81561016205028e-17	4.817087944907737e-15	1.8002912380558262e-16	2.7215323105494265e-15	1.380091003676274e-16
54111.75453125036	5.7056564320287826e-15	2.4667349015143185e-16	6.080392072310469e-15	2.387610492285885e-16	6.10503243839551e-15	2.615808752294457e-16	2.7130571847382615e-15	9.850498984040013e-17	4.843220144117186e-15	1.8070714062007495e-16	2.734763928234962e-15	1.3863237803425046e-16
54111.80453125036	5.735689894696155e-15	2.4770857106120487e-16	6.113285725791646e-15	2.3970632646350996e-16	6.1372537653978314e-15	2.6267395356391335e-16	2.7275810984848615e-15	9.88466563585366e-17	4.869341373536063e-15	1.8137276093561977e-16	2.747980814418137e-15	1.3922158275958107e-16
54111.85453125036	5.765730387497181e-15	2.48723320510946e-16	6.1461728248646375e-15	2.4063606376963787e-16	6.1694809242011025e-15	2.63746360096473e-16	2.7420961370814797e-15	9.918097330365911e-17	4.895451170214921e-15	1.820257926945412e-16	2.7611844055395225e-15	1.3977708393911859e-16
54111.904531250366	5.795779509163362e-15	2.497182027459815e-16	6.179053232303731e-15	2.4155027317051673e-16	6.2017154332483534e-15	2.647985165599045e-16	2.756601973637107e-15	9.950784622082646e-17	4.921549070153896e-15	1.8266611800309885e-16	2.774376133790233e-15	1.4029998528532668e-16
54111.95453125037	5.825838852487616e-15	2.5069403056505757e-16	6.211926808519181e-15	2.4244911248959526e-16	6.233958805904806e-15	2.658311837607849e-16	2.771098280786442e-15	9.98272133320979e-17	4.947634608286545e-15	1.8329369154460619e-16	2.7875574271956002e-15	1.4079211220610066e-16
54112.00453125037	5.855910004397427e-15	2.5165195694495983e-16	6.24479341154071e-15	2.4333288177545574e-16	6.266212550519666e-15	2.668454533790173e-16	2.7855847306815834e-15	1.0013904470739359e-16	4.973707318464559e-15	1.839085387562301e-16	2.8007297096985176e-15	1.412559951515136e-16
54112.054531250375	5.885994546027527e-15	2.525934648360265e-16	6.277652897000952e-15	2.4420201913443606e-16	6.298478170487378e-15	2.6784273801447667e-16	2.8000609949838715e-15	1.004433413466888e-16	4.999766733441695e-15	1.845107537732767e-16	2.813894401242584e-15	1.4169484863315832e-16
54112.10453125038	5.9160940527923115e-15	2.535203551076023e-16	6.310505118118797e-15	2.450570959734179e-16	6.3307571643088475e-15	2.6882475946581064e-16	2.8145267448557033e-15	1.0074013417459462e-16	5.025812384858058e-15	1.851004971430532e-16	2.827052917854945e-15	1.4211254549497518e-16
54112.15453125038	5.946210094457763e-15	2.544347326070472e-16	6.34334992568253e-15	2.4589881165335373e-16	6.363051025652141e-15	2.6979353521219007e-16	2.8289816509522353e-15	1.0102948294758845e-16	5.051843803224321e-15	1.8567799330885883e-16	2.8402066717288587e-15	1.4251358590985325e-16
54112.20453125038	5.976344235212892e-15	2.5533899028357435e-16	6.376187168033054e-15	2.467279875497403e-16	6.3953612434129125e-15	2.707513630578683e-16	2.8434253834131773e-15	1.0131147507331496e-16	5.077860517905785e-15	1.8624352786394103e-16	2.8533570713060066e-15	1.4290306049545273e-16
54112.254531250386	6.0064980337409634e-15	2.5623579131946395e-16	6.40901669104708e-15	2.475455605149263e-16	6.4276893017746604e-15	2.7170080389105016e-16	2.857857611854477e-15	1.0158622434175693e-16	5.103862057106674e-15	1.8679744457332546e-16	2.866505521358592e-15	1.4328660689139024e-16
54112.30453125039	6.036673043290247e-15	2.571280492063964e-16	6.441838338119827e-15	2.483525757341521e-16	6.460036680268521e-15	2.726446625039412e-16	2.8722780053602055e-15	1.0185386956685822e-16	5.1298479478539685e-15	1.873401421616146e-16	2.8796534230711064e-15	1.4367035912315207e-16
