MJD	LT_IOO_z	LT_IOO_z_err	ZTF_g	ZTF_g_err	ZTF_i	ZTF_i_err	ZTF_r	ZTF_r_err
58870.92476563858	nan	nan	2.875272460962102e-20	2.770063555460837e-16	nan	nan	nan	nan
58870.97476563858	nan	nan	2.887390628901413e-20	2.770063553164032e-16	nan	nan	nan	nan
58871.02476563858	nan	nan	2.8995597582658556e-20	2.7700635508478954e-16	nan	nan	nan	nan
58871.07476563859	nan	nan	2.911780059210928e-20	2.7700635485122656e-16	nan	nan	nan	nan
58871.12476563859	nan	nan	2.9240517427528954e-20	2.7700635461569803e-16	nan	nan	nan	nan
58871.17476563859	nan	nan	2.936375020772135e-20	2.7700635437818735e-16	nan	nan	nan	nan
58871.224765638595	nan	nan	2.9487501060165764e-20	2.770063541386781e-16	nan	nan	nan	nan
58871.2747656386	nan	nan	2.9611772121052935e-20	2.7700635389715343e-16	nan	nan	nan	nan
58871.3247656386	nan	nan	2.973656553531744e-20	2.7700635365359647e-16	nan	nan	nan	nan
58871.374765638604	nan	nan	2.986188345667522e-20	2.770063534079903e-16	nan	nan	nan	nan
58871.42476563861	nan	nan	2.998772804765583e-20	2.770063531603177e-16	nan	nan	nan	nan
58871.47476563861	nan	nan	3.0114101479639724e-20	2.770063529105615e-16	nan	nan	nan	nan
58871.52476563861	nan	nan	3.024100593289188e-20	2.770063526587042e-16	nan	nan	nan	nan
58871.574765638616	nan	nan	3.03684435965985e-20	2.770063524047281e-16	nan	nan	nan	nan
58871.62476563862	nan	nan	3.049641666890161e-20	2.7700635214861567e-16	nan	nan	nan	nan
58871.67476563862	nan	nan	3.0624927356934676e-20	2.7700635189034897e-16	nan	nan	nan	nan
58871.724765638624	nan	nan	3.0753977876859154e-20	2.7700635162991e-16	nan	nan	nan	nan
58871.77476563863	nan	nan	3.088357045389954e-20	2.7700635136728055e-16	nan	nan	nan	nan
58871.82476563863	nan	nan	3.101370732238031e-20	2.7700635110244234e-16	nan	nan	nan	nan
58871.87476563863	nan	nan	3.114439072576156e-20	2.770063508353769e-16	nan	nan	nan	nan
58871.924765638636	nan	nan	3.1275622916674435e-20	2.770063505660656e-16	nan	nan	nan	nan
58871.97476563864	nan	nan	3.1407406156960313e-20	2.7700635029448957e-16	nan	nan	nan	nan
58872.02476563864	nan	nan	3.153974271770458e-20	2.770063500206301e-16	nan	nan	nan	nan
58872.074765638645	nan	nan	3.1672634879274855e-20	2.770063497444679e-16	nan	nan	nan	nan
58872.12476563865	nan	nan	3.180608493135786e-20	2.7700634946598377e-16	nan	nan	nan	nan
58872.17476563865	nan	nan	3.194009517299574e-20	2.7700634918515836e-16	nan	nan	nan	nan
58872.22476563865	nan	nan	3.20746679126242e-20	2.7700634890197204e-16	nan	nan	nan	nan
58872.27476563866	nan	nan	3.220980546810939e-20	2.770063486164051e-16	nan	nan	nan	nan
58872.32476563866	nan	nan	3.2345510166785207e-20	2.770063483284376e-16	nan	nan	nan	nan
58872.37476563866	nan	nan	3.248178434549123e-20	2.7700634803804954e-16	nan	nan	nan	nan
58872.424765638665	nan	nan	3.2618630350610976e-20	2.7700634774522067e-16	nan	nan	nan	nan
58872.47476563867	nan	nan	3.275605053810833e-20	2.770063474499306e-16	nan	nan	nan	nan
58872.52476563867	nan	nan	3.2894047273567515e-20	2.7700634715215874e-16	nan	nan	nan	nan
58872.574765638674	nan	nan	3.303262293222992e-20	2.7700634685188436e-16	nan	nan	nan	nan
58872.62476563868	nan	nan	3.317177989903304e-20	2.7700634654908656e-16	nan	nan	nan	nan
58872.67476563868	nan	nan	3.331152056864935e-20	2.770063462437443e-16	nan	nan	nan	nan
58872.72476563868	nan	nan	3.345184734552357e-20	2.770063459358362e-16	nan	nan	nan	nan
58872.774765638685	nan	nan	3.359276264391397e-20	2.7700634562534094e-16	nan	nan	nan	nan
58872.82476563869	nan	nan	3.3734268887928534e-20	2.7700634531223687e-16	nan	nan	nan	nan
58872.87476563869	nan	nan	3.387636851156612e-20	2.770063449965022e-16	nan	nan	nan	nan
58872.924765638694	nan	nan	3.401906395875535e-20	2.77006344678115e-16	nan	nan	nan	nan
58872.9747656387	nan	nan	3.4162357683392865e-20	2.7700634435705303e-16	nan	nan	nan	nan
58873.0247656387	nan	nan	3.430625214938483e-20	2.77006344033294e-16	nan	nan	nan	nan
58873.0747656387	nan	nan	3.4450749830685096e-20	2.770063437068154e-16	nan	nan	nan	nan
58873.124765638706	nan	nan	3.4595853211335933e-20	2.770063433775945e-16	nan	nan	nan	nan
58873.17476563871	nan	nan	3.474156478550752e-20	2.770063430456084e-16	nan	nan	nan	nan
58873.22476563871	nan	nan	3.488788705753863e-20	2.7700634271083403e-16	nan	nan	nan	nan
58873.274765638715	nan	nan	3.503482254197739e-20	2.7700634237324805e-16	nan	nan	nan	nan
58873.32476563872	nan	nan	3.5182373763620394e-20	2.7700634203282706e-16	nan	nan	nan	nan
58873.37476563872	nan	nan	3.5330543257554734e-20	2.770063416895474e-16	nan	nan	nan	nan
58873.42476563872	nan	nan	3.5479333569198205e-20	2.770063413433851e-16	nan	nan	nan	nan
58873.474765638726	nan	nan	3.562874725434095e-20	2.770063409943163e-16	nan	nan	nan	nan
58873.52476563873	nan	nan	3.577878687918528e-20	2.770063406423165e-16	nan	nan	nan	nan
58873.57476563873	nan	nan	3.5929455020388553e-20	2.7700634028736133e-16	nan	nan	nan	nan
58873.624765638735	nan	nan	3.6080754265103575e-20	2.7700633992942624e-16	nan	nan	nan	nan
58873.67476563874	nan	nan	3.623268721102082e-20	2.770063395684862e-16	nan	nan	nan	nan
58873.72476563874	nan	nan	3.6385256466409793e-20	2.7700633920451617e-16	nan	nan	nan	nan
58873.774765638744	nan	nan	3.6538464650161536e-20	2.770063388374909e-16	nan	nan	nan	nan
58873.82476563875	nan	nan	3.6692314391830115e-20	2.770063384673849e-16	nan	nan	nan	nan
58873.87476563875	nan	nan	3.684680833167551e-20	2.770063380941725e-16	nan	nan	nan	nan
58873.92476563875	nan	nan	3.700194912070557e-20	2.7700633771782773e-16	nan	nan	nan	nan
58873.974765638755	nan	nan	3.7157739420718894e-20	2.770063373383244e-16	nan	nan	nan	nan
58874.02476563876	nan	nan	3.731418190434793e-20	2.7700633695563624e-16	nan	nan	nan	nan
58874.07476563876	nan	nan	3.747127925510115e-20	2.7700633656973667e-16	nan	nan	nan	nan
58874.124765638764	nan	nan	3.762903416740668e-20	2.7700633618059893e-16	nan	nan	nan	nan
58874.17476563877	nan	nan	3.77874493466555e-20	2.7700633578819595e-16	nan	nan	nan	nan
58874.22476563877	nan	nan	3.7946527509245016e-20	2.770063353925005e-16	nan	nan	nan	nan
58874.27476563877	nan	nan	3.8106271382622536e-20	2.770063349934852e-16	nan	nan	nan	nan
58874.324765638776	nan	nan	3.8266683705328683e-20	2.770063345911223e-16	nan	nan	nan	nan
58874.37476563878	nan	nan	3.842776722704228e-20	2.770063341853839e-16	nan	nan	nan	nan
58874.42476563878	nan	nan	3.8589524708623445e-20	2.770063337762418e-16	nan	nan	nan	nan
58874.474765638784	nan	nan	3.875195892215905e-20	2.770063333636677e-16	nan	nan	nan	nan
58874.52476563879	nan	nan	3.891507265100552e-20	2.7700633294763297e-16	nan	nan	nan	nan
58874.57476563879	nan	nan	3.907886868983563e-20	2.770063325281087e-16	nan	nan	nan	nan
58874.62476563879	nan	nan	3.9243349844681253e-20	2.770063321050658e-16	nan	nan	nan	nan
58874.674765638796	nan	nan	3.940851893297972e-20	2.770063316784751e-16	nan	nan	nan	nan
58874.7247656388	nan	nan	3.957437878361828e-20	2.770063312483068e-16	nan	nan	nan	nan
58874.7747656388	nan	nan	3.974093223697981e-20	2.7700633081453124e-16	nan	nan	nan	nan
58874.824765638805	nan	nan	3.9908182144988316e-20	2.7700633037711827e-16	nan	nan	nan	nan
58874.87476563881	nan	nan	4.0076131371154e-20	2.7700632993603764e-16	nan	nan	nan	nan
58874.92476563881	nan	nan	4.024478279061999e-20	2.770063294912587e-16	nan	nan	nan	nan
58874.97476563881	nan	nan	4.041413929020839e-20	2.770063290427507e-16	nan	nan	nan	nan
58875.02476563882	nan	nan	4.058420376846529e-20	2.770063285904825e-16	nan	nan	nan	nan
58875.07476563882	nan	nan	4.0754979135708247e-20	2.7700632813442285e-16	nan	nan	nan	nan
58875.12476563882	nan	nan	4.092646831407319e-20	2.770063276745401e-16	nan	nan	nan	nan
58875.174765638825	nan	nan	4.1098674237560046e-20	2.7700632721080247e-16	nan	nan	nan	nan
58875.22476563883	nan	nan	4.127159985207988e-20	2.7700632674317775e-16	nan	nan	nan	nan
58875.27476563883	nan	nan	4.144524811550326e-20	2.770063262716336e-16	nan	nan	nan	nan
58875.324765638834	nan	nan	4.161962199770591e-20	2.7700632579613737e-16	nan	nan	nan	nan
58875.37476563884	nan	nan	4.1794724480617224e-20	2.7700632531665617e-16	nan	nan	nan	nan
58875.42476563884	nan	nan	4.1970558558267695e-20	2.7700632483315677e-16	nan	nan	nan	nan
58875.47476563884	nan	nan	4.21471272368365e-20	2.770063243456057e-16	nan	nan	nan	nan
58875.524765638846	nan	nan	4.2324433534699714e-20	2.770063238539692e-16	nan	nan	nan	nan
58875.57476563885	nan	nan	4.25024804824785e-20	2.7700632335821338e-16	nan	nan	nan	nan
58875.62476563885	nan	nan	4.268127112308832e-20	2.770063228583038e-16	nan	nan	nan	nan
58875.674765638854	nan	nan	4.2860808511785284e-20	2.770063223542059e-16	nan	nan	nan	nan
58875.72476563886	nan	nan	4.304109571621799e-20	2.770063218458848e-16	nan	nan	nan	nan
58875.77476563886	nan	nan	4.322213581647404e-20	2.7700632133330535e-16	nan	nan	nan	nan
58875.82476563886	nan	nan	4.340393190512975e-20	2.7700632081643215e-16	nan	nan	nan	nan
58875.874765638866	nan	nan	4.3586487087300946e-20	2.770063202952294e-16	nan	nan	nan	nan
58875.92476563887	nan	nan	4.376980448069004e-20	2.7700631976966106e-16	nan	nan	nan	nan
58875.97476563887	nan	nan	4.395388721563793e-20	2.770063192396908e-16	nan	nan	nan	nan
58876.024765638875	nan	nan	4.4138738435172795e-20	2.7700631870528195e-16	nan	nan	nan	nan
58876.07476563888	nan	nan	4.432436129506038e-20	2.770063181663976e-16	nan	nan	nan	nan
58876.12476563888	nan	nan	4.451075896385452e-20	2.770063176230006e-16	nan	nan	nan	nan
58876.17476563888	nan	nan	4.469793462294736e-20	2.770063170750532e-16	nan	nan	nan	nan
58876.224765638886	nan	nan	4.488589146662019e-20	2.770063165225177e-16	nan	nan	nan	nan
58876.27476563889	nan	nan	4.507463270209413e-20	2.7700631596535577e-16	nan	nan	nan	nan
58876.32476563889	nan	nan	4.5264161549582134e-20	2.770063154035291e-16	nan	nan	nan	nan
58876.374765638895	nan	nan	4.5454481242338427e-20	2.770063148369987e-16	nan	nan	nan	nan
58876.4247656389	nan	nan	4.5645595026711685e-20	2.7700631426572557e-16	nan	nan	nan	nan
58876.4747656389	nan	nan	4.5837506162195934e-20	2.7700631368967025e-16	nan	nan	nan	nan
58876.524765638904	nan	nan	4.6030217921482684e-20	2.770063131087928e-16	nan	nan	nan	nan
58876.57476563891	nan	nan	4.622373359051276e-20	2.770063125230533e-16	nan	nan	nan	nan
58876.62476563891	nan	nan	4.6418056468528274e-20	2.7700631193241124e-16	nan	nan	nan	nan
58876.67476563891	nan	nan	4.6613189868126056e-20	2.7700631133682584e-16	nan	nan	nan	nan
58876.724765638915	nan	nan	4.680913711531021e-20	2.7700631073625593e-16	nan	nan	nan	nan
58876.77476563892	nan	nan	4.700590154954307e-20	2.7700631013066013e-16	nan	nan	nan	nan
58876.82476563892	nan	nan	4.7203486523800903e-20	2.770063095199967e-16	nan	nan	nan	nan
58876.874765638924	nan	nan	4.740189540462548e-20	2.770063089042234e-16	nan	nan	nan	nan
58876.92476563893	nan	nan	4.7601131572178544e-20	2.770063082832977e-16	nan	nan	nan	nan
58876.97476563893	nan	nan	4.780119842029473e-20	2.7700630765717695e-16	nan	nan	nan	nan
58877.02476563893	nan	nan	4.8002099356535853e-20	2.7700630702581784e-16	nan	nan	nan	nan
58877.074765638936	nan	nan	4.820383780224455e-20	2.7700630638917677e-16	nan	nan	nan	nan
58877.12476563894	nan	nan	4.840641719259944e-20	2.7700630574721e-16	nan	nan	nan	nan
58877.17476563894	nan	nan	4.860984097666883e-20	2.7700630509987306e-16	nan	nan	nan	nan
58877.224765638945	nan	nan	4.8814112617466294e-20	2.7700630444712147e-16	nan	nan	nan	nan
58877.27476563895	nan	nan	4.901923559200445e-20	2.7700630378891013e-16	nan	nan	nan	nan
58877.32476563895	nan	nan	4.922521339135097e-20	2.770063031251938e-16	nan	nan	nan	nan
58877.37476563895	nan	nan	4.943204952068361e-20	2.7700630245592655e-16	nan	nan	nan	nan
58877.424765638956	nan	nan	4.9639747499345936e-20	2.7700630178106236e-16	nan	nan	nan	nan
58877.47476563896	nan	nan	4.9848310860903135e-20	2.7700630110055475e-16	nan	nan	nan	nan
58877.52476563896	nan	nan	5.005774315319729e-20	2.7700630041435675e-16	nan	nan	nan	nan
58877.574765638965	nan	nan	5.0268047938404664e-20	2.770062997224211e-16	nan	nan	nan	nan
58877.62476563897	nan	nan	5.047922879309203e-20	2.7700629902470026e-16	nan	nan	nan	nan
58877.67476563897	nan	nan	5.0691289308272e-20	2.7700629832114604e-16	nan	nan	nan	nan
58877.72476563897	nan	nan	5.090423308946118e-20	2.7700629761170997e-16	nan	nan	nan	nan
58877.77476563898	nan	nan	5.1118063756737104e-20	2.7700629689634324e-16	nan	nan	nan	nan
58877.82476563898	nan	nan	5.133278494479454e-20	2.770062961749966e-16	nan	nan	nan	nan
58877.87476563898	nan	nan	5.154840030300491e-20	2.770062954476204e-16	nan	nan	nan	nan
58877.924765638985	nan	nan	5.176491349547176e-20	2.7700629471416455e-16	nan	nan	nan	nan
58877.97476563899	nan	nan	5.1982328201089997e-20	2.7700629397457856e-16	nan	nan	nan	nan
58878.02476563899	nan	nan	5.220064811360414e-20	2.770062932288115e-16	nan	nan	nan	nan
58878.074765638994	nan	nan	5.241987694166629e-20	2.7700629247681204e-16	nan	nan	nan	nan
58878.124765639	nan	nan	5.2640018408894295e-20	2.7700629171852857e-16	nan	nan	nan	nan
58878.174765639	nan	nan	5.286107625393194e-20	2.7700629095390877e-16	nan	nan	nan	nan
58878.224765639	nan	nan	5.30830542305064e-20	2.7700629018290003e-16	nan	nan	nan	nan
58878.274765639006	nan	nan	5.3305956107489443e-20	2.770062894054494e-16	nan	nan	nan	nan
58878.32476563901	nan	nan	5.352978566895481e-20	2.770062886215034e-16	nan	nan	nan	nan
58878.37476563901	nan	nan	5.375454671423946e-20	2.7700628783100807e-16	nan	nan	nan	nan
58878.424765639014	nan	nan	5.3980243058002806e-20	2.7700628703390914e-16	nan	nan	nan	nan
58878.47476563902	nan	nan	5.4206878530287253e-20	2.7700628623015173e-16	nan	nan	nan	nan
58878.52476563902	nan	nan	5.44344569765788e-20	2.7700628541968053e-16	nan	nan	nan	nan
58878.57476563902	nan	nan	5.46629822578665e-20	2.7700628460243996e-16	nan	nan	nan	nan
58878.624765639026	nan	nan	5.489245825070575e-20	2.7700628377837377e-16	nan	nan	nan	nan
58878.67476563903	nan	nan	5.512288884727644e-20	2.7700628294742536e-16	nan	nan	nan	nan
58878.72476563903	nan	nan	5.535427795544666e-20	2.7700628210953763e-16	nan	nan	nan	nan
58878.774765639035	nan	nan	5.55866294988328e-20	2.7700628126465296e-16	nan	nan	nan	nan
58878.82476563904	nan	nan	5.581994741686314e-20	2.7700628041271336e-16	nan	nan	nan	nan
58878.87476563904	nan	nan	5.605423566483744e-20	2.7700627955366035e-16	nan	nan	nan	nan
58878.92476563904	nan	nan	5.628949821399125e-20	2.7700627868743477e-16	nan	nan	nan	nan
58878.97476563905	nan	nan	5.652573905155726e-20	2.7700627781397736e-16	nan	nan	nan	nan
58879.02476563905	nan	nan	5.676296218082895e-20	2.7700627693322796e-16	nan	nan	nan	nan
58879.07476563905	nan	nan	5.700117162122319e-20	2.7700627604512614e-16	nan	nan	nan	nan
58879.124765639055	nan	nan	5.724037140834278e-20	2.7700627514961094e-16	nan	nan	nan	nan
58879.17476563906	nan	nan	5.748056559404133e-20	2.770062742466209e-16	nan	nan	nan	nan
58879.22476563906	nan	nan	5.7721758246486e-20	2.7700627333609407e-16	nan	nan	nan	nan
58879.274765639064	nan	nan	5.796395345022177e-20	2.770062724179679e-16	nan	nan	nan	nan
58879.32476563907	nan	nan	5.820715530623558e-20	2.7700627149217943e-16	nan	nan	nan	nan
58879.37476563907	nan	nan	5.845136793202058e-20	2.7700627055866515e-16	nan	nan	nan	nan
58879.42476563907	nan	nan	5.869659546164181e-20	2.7700626961736097e-16	nan	nan	nan	nan
58879.474765639075	nan	nan	5.89428420457999e-20	2.770062686682024e-16	nan	nan	nan	nan
58879.52476563908	nan	nan	5.919011185189612e-20	2.770062677111242e-16	nan	nan	nan	nan
58879.57476563908	nan	nan	5.943840906409971e-20	2.770062667460609e-16	nan	nan	nan	nan
58879.624765639084	nan	nan	5.968773788341156e-20	2.770062657729462e-16	nan	nan	nan	nan
58879.67476563909	nan	nan	5.993810252773082e-20	2.770062647917135e-16	nan	nan	nan	nan
58879.72476563909	nan	nan	6.01895072319215e-20	2.770062638022954e-16	nan	nan	nan	nan
58879.77476563909	nan	nan	6.044195624787816e-20	2.7700626280462413e-16	nan	nan	nan	nan
58879.824765639096	nan	nan	6.069545384459407e-20	2.770062617986314e-16	nan	nan	nan	nan
58879.8747656391	nan	nan	6.095000430822555e-20	2.770062607842481e-16	nan	nan	nan	nan
58879.9247656391	nan	nan	6.120561194216129e-20	2.770062597614049e-16	nan	nan	nan	nan
58879.974765639105	nan	nan	6.146228106709054e-20	2.770062587300316e-16	nan	nan	nan	nan
58880.02476563911	nan	nan	6.17200160210668e-20	2.770062576900575e-16	nan	nan	nan	nan
58880.07476563911	nan	nan	6.197882115958121e-20	2.7700625664141155e-16	nan	nan	nan	nan
58880.12476563911	nan	nan	6.223870085562623e-20	2.7700625558402175e-16	nan	nan	nan	nan
58880.174765639116	nan	nan	6.249965949976657e-20	2.770062545178158e-16	nan	nan	nan	nan
58880.22476563912	nan	nan	6.276170150020752e-20	2.7700625344272065e-16	nan	nan	nan	nan
58880.27476563912	nan	nan	6.302483128286285e-20	2.7700625235866267e-16	nan	nan	nan	nan
58880.324765639125	nan	nan	6.328905329142559e-20	2.770062512655677e-16	nan	nan	nan	nan
58880.37476563913	nan	nan	6.355437198743646e-20	2.770062501633609e-16	nan	nan	nan	nan
58880.42476563913	nan	nan	6.382079185035514e-20	2.770062490519668e-16	nan	nan	nan	nan
58880.474765639134	nan	nan	6.408831737762759e-20	2.770062479313094e-16	nan	nan	nan	nan
58880.52476563914	nan	nan	6.435695308475883e-20	2.77006246801312e-16	nan	nan	nan	nan
58880.57476563914	nan	nan	6.462670350538326e-20	2.770062456618972e-16	nan	nan	nan	nan
58880.62476563914	nan	nan	6.489757319133405e-20	2.7700624451298723e-16	nan	nan	nan	nan
58880.674765639145	nan	nan	6.516956671271548e-20	2.770062433545034e-16	nan	nan	nan	nan
58880.72476563915	nan	nan	6.544268865797417e-20	2.770062421863664e-16	nan	nan	nan	nan
58880.77476563915	nan	nan	6.57169436339697e-20	2.770062410084965e-16	nan	nan	nan	nan
58880.824765639154	nan	nan	6.599233626604889e-20	2.770062398208132e-16	nan	nan	nan	nan
58880.87476563916	nan	nan	6.626887119811495e-20	2.7700623862323506e-16	nan	nan	nan	nan
58880.92476563916	nan	nan	6.654655309270215e-20	2.7700623741568046e-16	nan	nan	nan	nan
58880.97476563916	nan	nan	6.682538663104775e-20	2.770062361980667e-16	nan	nan	nan	nan
58881.024765639166	nan	nan	6.710537651316563e-20	2.7700623497031065e-16	nan	nan	nan	nan
58881.07476563917	nan	nan	6.738652745791872e-20	2.770062337323284e-16	nan	nan	nan	nan
58881.12476563917	nan	nan	6.766884420309185e-20	2.7700623248403536e-16	nan	nan	nan	nan
58881.174765639174	nan	nan	6.795233150546872e-20	2.7700623122534625e-16	nan	nan	nan	nan
58881.22476563918	nan	nan	6.823699414090268e-20	2.770062299561751e-16	nan	nan	nan	nan
58881.27476563918	nan	nan	6.852283690439202e-20	2.7700622867643525e-16	nan	nan	nan	nan
58881.32476563918	nan	nan	6.880986461015657e-20	2.770062273860392e-16	nan	nan	nan	nan
58881.374765639186	nan	nan	6.909808209170925e-20	2.7700622608489893e-16	nan	nan	nan	nan
58881.42476563919	nan	nan	6.938749420193467e-20	2.770062247729256e-16	nan	nan	nan	nan
58881.47476563919	nan	nan	6.967810581316276e-20	2.770062234500296e-16	nan	nan	nan	nan
58881.524765639195	nan	nan	6.996992181724502e-20	2.770062221161207e-16	nan	nan	nan	nan
58881.5747656392	nan	nan	7.026294712562945e-20	2.770062207711078e-16	nan	nan	nan	nan
58881.6247656392	nan	nan	7.055718666944011e-20	2.7700621941489913e-16	nan	nan	nan	nan
58881.6747656392	nan	nan	7.085264539955055e-20	2.7700621804740215e-16	nan	nan	nan	nan
58881.72476563921	nan	nan	7.114932828666152e-20	2.770062166685236e-16	nan	nan	nan	nan
58881.77476563921	nan	nan	7.144724032137988e-20	2.7700621527816935e-16	nan	nan	nan	nan
58881.82476563921	nan	nan	7.174638651429435e-20	2.770062138762446e-16	nan	nan	nan	nan
58881.874765639215	nan	nan	7.204677189605333e-20	2.7700621246265373e-16	nan	nan	nan	nan
58881.92476563922	nan	nan	7.234840151744449e-20	2.7700621103730035e-16	nan	nan	nan	nan
58881.97476563922	nan	nan	7.265128044947186e-20	2.770062096000874e-16	nan	nan	nan	nan
58882.024765639224	nan	nan	7.295541378343468e-20	2.7700620815091663e-16	nan	nan	nan	nan
58882.07476563923	nan	nan	7.326080663100823e-20	2.770062066896895e-16	nan	nan	nan	nan
58882.12476563923	nan	nan	7.356746412431886e-20	2.770062052163063e-16	nan	nan	nan	nan
58882.17476563923	nan	nan	7.387539141602912e-20	2.7700620373066663e-16	nan	nan	nan	nan
58882.224765639236	nan	nan	7.418459367941355e-20	2.7700620223266927e-16	nan	nan	nan	nan
58882.27476563924	nan	nan	7.449507610843918e-20	2.770062007222122e-16	nan	nan	nan	nan
58882.32476563924	nan	nan	7.480684391784934e-20	2.7700619919919247e-16	nan	nan	nan	nan
58882.374765639244	nan	nan	7.511990234324074e-20	2.7700619766350634e-16	nan	nan	nan	nan
58882.42476563925	nan	nan	7.54342566411459e-20	2.7700619611504925e-16	nan	nan	nan	nan
58882.47476563925	nan	nan	7.574991208911506e-20	2.770061945537157e-16	nan	nan	nan	nan
58882.52476563925	nan	nan	7.606687398579751e-20	2.7700619297939943e-16	nan	nan	nan	nan
58882.574765639256	nan	nan	7.638514765102328e-20	2.7700619139199327e-16	nan	nan	nan	nan
58882.62476563926	nan	nan	7.670473842588581e-20	2.770061897913891e-16	nan	nan	nan	nan
58882.67476563926	nan	nan	7.702565167282525e-20	2.77006188177478e-16	nan	nan	nan	nan
58882.724765639265	nan	nan	7.734789277570989e-20	2.770061865501502e-16	nan	nan	nan	nan
58882.77476563927	nan	nan	7.76714671399204e-20	2.7700618490929493e-16	nan	nan	nan	nan
58882.82476563927	nan	nan	7.79963801924337e-20	2.770061832548005e-16	nan	nan	nan	nan
58882.87476563927	nan	nan	7.832263738190498e-20	2.770061815865544e-16	nan	nan	nan	nan
58882.924765639276	nan	nan	7.865024417875501e-20	2.770061799044431e-16	nan	nan	nan	nan
58882.97476563928	nan	nan	7.897920607525174e-20	2.7700617820835226e-16	nan	nan	nan	nan
58883.02476563928	nan	nan	7.930952858559696e-20	2.7700617649816656e-16	nan	nan	nan	nan
58883.074765639285	nan	nan	7.964121724600985e-20	2.770061747737696e-16	nan	nan	nan	nan
58883.12476563929	nan	nan	7.997427761481527e-20	2.770061730350443e-16	nan	nan	nan	nan
58883.17476563929	nan	nan	8.030871527252511e-20	2.770061712818724e-16	nan	nan	nan	nan
58883.224765639294	nan	nan	8.064453582192814e-20	2.7700616951413464e-16	nan	nan	nan	nan
58883.2747656393	nan	nan	8.098174488817604e-20	2.7700616773171097e-16	nan	nan	nan	nan
58883.3247656393	nan	nan	8.132034811886835e-20	2.770061659344803e-16	nan	nan	nan	nan
58883.3747656393	nan	nan	8.166035118413951e-20	2.770061641223205e-16	nan	nan	nan	nan
58883.424765639305	nan	nan	8.200175977674941e-20	2.770061622951084e-16	nan	nan	nan	nan
58883.47476563931	nan	nan	8.234457961216779e-20	2.7700616045272e-16	nan	nan	nan	nan
58883.52476563931	nan	nan	8.268881642866278e-20	2.770061585950301e-16	nan	nan	nan	nan
58883.574765639314	nan	nan	8.303447598739092e-20	2.770061567219125e-16	nan	nan	nan	nan
58883.62476563932	nan	nan	8.338156407248418e-20	2.7700615483324007e-16	nan	nan	nan	nan
58883.67476563932	nan	nan	8.37300864911411e-20	2.7700615292888463e-16	nan	nan	nan	nan
58883.72476563932	nan	nan	8.408004907371253e-20	2.7700615100871688e-16	nan	nan	nan	nan
58883.774765639326	nan	nan	8.443145767379491e-20	2.7700614907260643e-16	nan	nan	nan	nan
58883.82476563933	nan	nan	8.478431816831913e-20	2.770061471204219e-16	nan	nan	nan	nan
58883.87476563933	nan	nan	8.51386364576397e-20	2.7700614515203094e-16	nan	nan	nan	nan
58883.924765639335	nan	nan	8.549441846562692e-20	2.7700614316729985e-16	nan	nan	nan	nan
58883.97476563934	nan	nan	8.58516701397582e-20	2.770061411660941e-16	nan	nan	nan	nan
58884.02476563934	nan	nan	8.621039745120748e-20	2.770061391482778e-16	nan	nan	nan	nan
58884.07476563934	nan	nan	8.657060639493871e-20	2.770061371137143e-16	nan	nan	nan	nan
58884.124765639346	nan	nan	8.693230298979801e-20	2.7700613506226553e-16	nan	nan	nan	nan
58884.17476563935	nan	nan	8.729549327860378e-20	2.7700613299379236e-16	nan	nan	nan	nan
58884.22476563935	nan	nan	8.766018332824265e-20	2.770061309081546e-16	nan	nan	nan	nan
58884.274765639355	nan	nan	8.802637922975992e-20	2.770061288052109e-16	nan	nan	nan	nan
58884.32476563936	nan	nan	8.839408709845567e-20	2.7700612668481865e-16	nan	nan	nan	nan
58884.37476563936	nan	nan	8.876331307397547e-20	2.770061245468342e-16	nan	nan	nan	nan
58884.42476563936	nan	nan	8.913406332040669e-20	2.7700612239111274e-16	nan	nan	nan	nan
58884.47476563937	nan	nan	8.95063440263721e-20	2.7700612021750813e-16	nan	nan	nan	nan
58884.52476563937	nan	nan	8.988016140512557e-20	2.770061180258732e-16	nan	nan	nan	nan
58884.57476563937	nan	nan	9.02555216946453e-20	2.770061158160594e-16	nan	nan	nan	nan
58884.624765639375	nan	nan	9.063243115773189e-20	2.7700611358791723e-16	nan	nan	nan	nan
58884.67476563938	nan	nan	9.101089608210283e-20	2.770061113412956e-16	nan	nan	nan	nan
58884.72476563938	nan	nan	9.139092278048862e-20	2.7700610907604267e-16	nan	nan	nan	nan
58884.774765639384	nan	nan	9.177251759072961e-20	2.7700610679200483e-16	nan	nan	nan	nan
58884.82476563939	nan	nan	9.215568687587478e-20	2.7700610448902763e-16	nan	nan	nan	nan
58884.87476563939	nan	nan	9.254043702427397e-20	2.7700610216695515e-16	nan	nan	nan	nan
58884.92476563939	nan	nan	9.29267744496829e-20	2.770060998256303e-16	nan	nan	nan	nan
58884.974765639396	nan	nan	9.33147055913542e-20	2.770060974648946e-16	nan	nan	nan	nan
58885.0247656394	nan	nan	9.370423691414034e-20	2.770060950845884e-16	nan	nan	nan	nan
58885.0747656394	nan	nan	9.409537490859091e-20	2.7700609268455066e-16	nan	nan	nan	nan
58885.124765639404	nan	nan	9.448812609105129e-20	2.7700609026461905e-16	nan	nan	nan	nan
