MJD	LT_IOO_B	LT_IOO_B_err	LT_IOO_V	LT_IOO_V_err	LT_IOO_g	LT_IOO_g_err	LT_IOO_i	LT_IOO_i_err	LT_IOO_r	LT_IOO_r_err
58108.325000007564	2.1757657361538483e-16	8.66417814649994e-17	1.9952857728284224e-16	2.5065048882037246e-17	2.0969372784401034e-16	3.6444837514519637e-17	7.163467146454314e-17	7.813477346280692e-18	1.325934206577179e-16	1.924169517890866e-17
58108.37500000757	2.1746602340344577e-16	8.968494411537586e-17	1.9931923788604623e-16	2.5481790530735175e-17	2.0931076033324046e-16	3.7053704972168067e-17	7.146889325099894e-17	7.923734475353292e-18	1.3242739067011191e-16	1.9542493308899208e-17
58108.42500000757	2.1735379325222392e-16	9.272488203600411e-17	1.9911103688939916e-16	2.5864742477658808e-17	2.0892549996861272e-16	3.761258613059973e-17	7.130233612552437e-17	8.024327177507172e-18	1.3226074891784413e-16	1.981704647543882e-17
58108.47500000757	2.1723989724394909e-16	9.576110654284335e-17	1.9890394116475694e-16	2.6213552998028162e-17	2.0853803274481859e-16	3.812099028622718e-17	7.113506941331911e-17	8.115119692108187e-18	1.3209351275180968e-16	2.0065100095058925e-17
58108.525000007576	2.1712434937409983e-16	9.879314010405788e-17	1.9869791759002632e-16	2.6527890571054647e-17	2.081484445777463e-16	3.857845202399578e-17	7.096716242758053e-17	8.19598896237033e-18	1.3192569950390704e-16	2.0286418760054152e-17
58108.57500000758	2.1700716355181402e-16	1.0182051574831447e-16	1.9849293304877095e-16	2.6807443039252224e-17	2.0775682130651738e-16	3.898453035855322e-17	7.079868447041037e-17	8.266823668814998e-18	1.3175732648733793e-16	2.0480785217777877e-17
58108.62500000758	2.16888353600287e-16	1.0484277654468697e-16	1.9828895442978526e-16	2.705191691572104e-17	2.0736324869552e-16	3.933880799580212e-17	7.062970483370241e-17	8.327523427529758e-18	1.3158841099689753e-16	2.0647999514643005e-17
58108.675000007584	2.1676793325717968e-16	1.078594751412401e-16	1.980859486267019e-16	2.7261036816813064e-17	2.069678124364415e-16	3.964089069540565e-17	7.04602928000377e-17	8.37799812752688e-18	1.3141897030928787e-16	2.0787878276358348e-17
58108.72500000759	2.16645916175013e-16	1.1087017335231345e-16	1.9788388253759094e-16	2.7434545003496297e-17	2.0657059815030001e-16	3.989040671893733e-17	7.029051764357379e-17	8.418167386816008e-18	1.3124902168340747e-16	2.0900254101681472e-17
58108.77500000759	2.1652231592156737e-16	1.1387444178651377e-16	1.9768272306455646e-16	2.7572201018496298e-17	2.061716913894743e-16	4.008700635214805e-17	7.012044863094451e-17	8.447960111261236e-18	1.310785823606471e-16	2.0984975052334655e-17
58108.82500000759	2.1639714598028042e-16	1.1687185950904726e-16	1.9748243711332934e-16	2.767378141098825e-17	2.0577117763973004e-16	4.023036149208107e-17	6.99501550221463e-17	8.467314144051042e-18	1.3090766956519697e-16	2.104190422506619e-17
58108.875000007596	2.1627041975063768e-16	1.198620137331964e-16	1.9728299159286134e-16	2.7739079542278483e-17	2.0536914232225086e-16	4.032016529234951e-17	6.977970607143756e-17	8.47617599646747e-18	1.307363005043374e-16	2.1070919395084418e-17
58108.9250000076	2.1614215054856456e-16	1.2284449953675291e-16	1.9708435341493561e-16	2.776790546997812e-17	2.049656707956594e-16	4.035613186127262e-17	6.960917102822312e-17	8.474500653318657e-18	1.3056449236873973e-16	2.1071912722631986e-17
58108.9750000076	2.16012351606818e-16	1.2581891960006874e-16	1.9688648949374033e-16	2.776008590966723e-17	2.0456084835804394e-16	4.033799600963059e-17	6.94386191379571e-17	8.462251448809401e-18	1.3039226233275986e-16	2.1044790516543452e-17
58109.025000007605	2.1588103607537334e-16	1.287848839627756e-16	1.966893667454864e-16	2.7715464276129204e-17	2.041547602489839e-16	4.0265513045519287e-17	6.926811964302784e-17	8.439400010645436e-18	1.302196275547424e-16	2.0989473049980286e-17
58109.07500000761	2.1574821702180914e-16	1.317420097969479e-16	1.9649295208799876e-16	2.7633900808465472e-17	2.0374749165156904e-16	4.013845861580754e-17	6.909774178365278e-17	8.405926272286768e-18	1.300466051773112e-16	2.0905894425887685e-17
58109.12500000761	2.1561390743168938e-16	1.346899211946551e-16	1.9629721244030225e-16	2.7515272786291895e-17	2.0333912769442005e-16	3.9956628594242955e-17	6.892755479877305e-17	8.36181855543787e-18	1.2987321232766896e-16	2.0794002490355185e-17
58109.17500000761	2.154781202089513e-16	1.3762824896836313e-16	1.9610211472223538e-16	2.735947484735803e-17	2.029297534537101e-16	3.9719839018354246e-17	6.875762792694523e-17	8.307073727022145e-18	1.296994661178917e-16	2.0653758794214552e-17
58109.22500000762	2.1534086817627804e-16	1.40556630462747e-16	1.959076258540311e-16	2.7166419420405928e-17	2.0251945395518354e-16	3.942792607796367e-17	6.85880304072313e-17	8.241697437413232e-18	1.2952538364522884e-16	2.0485138604103844e-17
58109.27500000762	2.1520216407547716e-16	1.4347470937669034e-16	1.9571371275592418e-16	2.6936037292505708e-17	2.0210831417617493e-16	3.9080746160618355e-17	6.841883148009629e-17	8.165704449695759e-18	1.293509819923933e-16	2.028813096644135e-17
58109.32500000762	2.1506202056786566e-16	1.4638213559460084e-16	1.9552034234774362e-16	2.6668278334187703e-17	2.0169641904761982e-16	3.867817596072824e-17	6.825010038829581e-17	8.079119073099315e-18	1.2917627822786302e-16	2.006273882917204e-17
58109.375000007625	2.1492045023463119e-16	1.4927856502598542e-16	1.9532748154850622e-16	2.636311241477176e-17	2.0128385345607993e-16	3.8220112662068693e-17	6.808190637777163e-17	7.981975718049503e-18	1.2900128940617461e-16	1.9808979228698587e-17
58109.42500000763	2.1477746557721053e-16	1.5216365945278856e-16	1.9513509727602365e-16	2.6020530547810615e-17	2.0087070224574973e-16	3.770647420633526e-17	6.791431869854459e-17	7.874319595630451e-18	1.288260325682144e-16	1.952688355219927e-17
58109.47500000763	2.1463307901766096e-16	1.5503708638352285e-16	1.949431564464824e-16	2.5640546320057735e-17	2.0045705022047565e-16	3.7137199665046476e-17	6.774740660560881e-17	7.756207591198976e-18	1.2865052474152106e-16	1.9216497889132993e-17
58109.525000007634	2.144873028990252e-16	1.5789851891396536e-16	1.9475162597406039e-16	2.5223197672194235e-17	2.000429821457666e-16	3.651224973707013e-17	6.758123935981521e-17	7.627709350473736e-18	1.284747829405763e-16	1.8877883490419e-17
58109.57500000764	2.1434014948569762e-16	1.607476355936238e-16	1.945604727705012e-16	2.476854912180551e-17	1.9962858275080887e-16	3.5831607402133535e-17	6.741588622877877e-17	7.48890862805588e-18	1.2829882416709948e-16	1.8511117359989737e-17
58109.62500000764	2.141916309637934e-16	1.6358412029777927e-16	1.943696637447324e-16	2.4276694547174098e-17	1.992139367304725e-16	3.509527877044049e-17	6.725141648776027e-17	7.339904963711216e-18	1.2812266541034186e-16	1.811629301226604e-17
58109.67500000764	2.14041759441505e-16	1.664076621044808e-16	1.9417916580244024e-16	2.3747760690045523e-17	1.9879912874732944e-16	3.4303294182549065e-17	6.708789942056229e-17	7.180815771605035e-18	1.2794632364738493e-16	1.769352144004855e-17
58109.725000007646	2.1389054694946394e-16	1.6921795517637482e-16	1.9398894584568748e-16	2.3181911589648536e-17	1.9838424343365727e-16	3.345570963344375e-17	6.692540432042495e-17	7.011778955415607e-18	1.2776981584342882e-16	1.724293235411367e-17
58109.77500000765	2.1373800544110364e-16	1.7201469864687128e-16	1.9379897077249246e-16	2.2579354236007236e-17	1.979693653934517e-16	3.2552608621910965e-17	6.67640004909149e-17	6.832956199131387e-18	1.2759315895208957e-16	1.6764675778103976e-17
58109.82500000765	2.1358414679301362e-16	1.7479759651047893e-16	1.9360920747643495e-16	2.1940345837158312e-17	1.9755457920443635e-16	3.159410456644277e-17	6.660375724682249e-17	6.6445371342666645e-18	1.274163699156936e-16	1.6258924115119208e-17
58109.875000007654	2.134289828052902e-16	1.7756635751702461e-16	1.934196228462476e-16	2.1265203248810335e-17	1.971399694200669e-16	3.05803439863762e-17	6.644474391504941e-17	6.446744654713643e-18	1.272394656655682e-16	1.5725874849442527e-17
58109.92500000766	2.132725252018964e-16	1.8032069506949577e-16	1.9323018376541126e-16	2.0554315337094855e-17	1.9672562057154454e-16	2.9511510732904737e-17	6.628702983551034e-17	6.239841748912239e-18	1.2706246312233965e-16	1.516575411684368e-17
58109.97500000766	2.1311478563101243e-16	1.8306032712538472e-16	1.9304085711176092e-16	1.980815937329681e-17	1.963116171698164e-16	2.838783168428264e-17	6.613068436201778e-17	6.024140357963314e-18	1.2688537919622092e-16	1.4578821481806266e-17
58110.02500000766	2.1295577566537862e-16	1.85784976101242e-16	1.9285160975706363e-16	1.9027323052298538e-17	1.958980437075863e-16	2.720958451873772e-17	6.597577686318194e-17	5.800012965496289e-18	1.267082307873097e-16	1.3965376420698606e-17
58110.075000007666	2.1279550680265127e-16	1.884943687803464e-16	1.9266240856663167e-16	1.8212534475149587e-17	1.9548498466132152e-16	2.597710849356549e-17	6.582237672330114e-17	5.567907908683567e-18	1.265310347858784e-16	1.3325767261682484e-17
58110.12500000767	2.1263399046574475e-16	1.9118823622329193e-16	1.924732203989043e-16	1.7364703601176738e-17	1.9507252449325523e-16	2.469081966484557e-17	6.567055334325531e-17	5.32836980809747e-18	1.2635380807266714e-16	1.266040373493431e-17
58110.17500000767	2.124712380031716e-16	1.9386631368137645e-16	1.922840121050561e-16	1.6484980515972272e-17	1.9466074765339462e-16	2.3351232823162142e-17	6.55203761414058e-17	5.082067107178671e-18	1.261765675191798e-16	1.196977494836141e-17
58110.225000007675	2.1230726068939353e-16	1.9652834051260617e-16	1.9209475052858854e-16	1.557483883777875e-17	1.9424973858152371e-16	2.1958993852737007e-17	6.537191455447939e-17	4.829829571700158e-18	1.2599932998797073e-16	1.1254475721379322e-17
58110.27500000768	2.1214206972515418e-16	1.9917406010025276e-16	1.9190540250491456e-16	1.4636197490348934e-17	1.938395817092094e-16	2.0514928752469344e-17	6.522523803847231e-17	4.572699841077944e-18	1.2582211233294037e-16	1.0515246157220985e-17
58110.32500000768	2.1197567623782024e-16	2.0180321977382666e-16	1.917159348609691e-16	1.367160234614564e-17	1.9343036146180455e-16	1.9020120194192193e-17	6.508041606954166e-17	4.31200488153033e-18	1.2564493139963127e-16	9.753032847892188e-18
58110.37500000768	2.1180809128171966e-16	2.044155707323114e-16	1.915263144147971e-16	1.268450348050927e-17	1.930221622604541e-16	1.7476031371404558e-17	6.493751814489522e-17	4.0494555878364055e-18	1.254678040255105e-16	8.969086702664284e-18
58110.425000007686	2.1163932583847439e-16	2.0701086796963782e-16	1.913365079751397e-16	1.1679688740812718e-17	1.926150685240953e-16	1.5884714750397267e-17	6.47966137836962e-17	3.787285759243866e-18	1.2529074704026974e-16	8.165125326210358e-18
58110.47500000769	2.1146939081733585e-16	2.095888702022634e-16	1.91146482341057e-16	1.0663978566433824e-17	1.922091646714666e-16	1.4249181381750754e-17	6.465777252794744e-17	3.52844458127399e-18	1.2511377726611565e-16	7.343614524173451e-18
58110.52500000769	2.1129829705551293e-16	2.1214933979876405e-16	1.9095620430149112e-16	9.647364977311046e-18	1.918045351231042e-16	1.2574093091847106e-17	6.45210639433954e-17	3.2768572088506046e-18	1.249369115180585e-16	6.508281518785407e-18
58110.575000007695	2.1112605531850583e-16	2.146920427113387e-16	1.9076564063487948e-16	8.644908931230451e-18	1.9140126430335194e-16	1.0867153303651421e-17	6.43865576204205e-17	3.037759518285819e-18	1.2476016660420668e-16	5.665106375733737e-18
58110.6250000077	2.109526763004313e-16	2.1721674840923857e-16	1.905747581087426e-16	7.679897513604166e-18	1.9099943664236196e-16	9.14214764427804e-18	6.425432317493638e-17	2.818080467765597e-18	1.245835593260569e-16	4.8243659049965706e-18
58110.6750000077	2.1077817062434998e-16	2.1972322981392515e-16	1.9038352347928597e-16	6.7888709059362885e-18	1.9059913657809478e-16	7.426300084672156e-18	6.412443024928353e-17	2.6267615315799402e-18	1.2440710647878437e-16	4.005139241937764e-18
58110.725000007704	2.1060254884259126e-16	2.222112632359851e-16	1.9019190349097803e-16	6.028428984228602e-18	1.9020044855832944e-16	5.780193346285226e-18	6.399694851312649e-17	2.474741681133921e-18	1.2423082485153744e-16	3.245718802725119e-18
58110.77500000771	2.1042582143707347e-16	2.246806283136831e-16	1.8999986487616684e-16	5.479911234809583e-18	1.8980345704265983e-16	4.355970248528254e-18	6.38719476643493e-17	2.3741481841089283e-18	1.2405473122772304e-16	2.626289743585406e-18
58110.82500000771	2.102479988196289e-16	2.271311079531175e-16	1.8980737435465843e-16	5.238820190976799e-18	1.8940824650450277e-16	3.530625840773597e-18	6.374949742995545e-17	2.3362886120436106e-18	1.2387884238530548e-16	2.296101714571833e-18
58110.87500000771	2.10069091332318e-16	2.2956248826992403e-16	1.8961440077218265e-16	5.37349953623469e-18	1.8901489607208933e-16	3.8062086150812355e-18	6.362966178602823e-17	2.3684941262642572e-18	1.2370317504495387e-16	2.406972446711696e-18
58110.925000007715	2.0988910924775423e-16	2.319745585324373e-16	1.8942093504201849e-16	5.8706115704389625e-18	1.8862342954629207e-16	5.034419733756747e-18	6.351244505934805e-17	2.469463662860657e-18	1.235277453842414e-16	2.917131645686604e-18
58110.97500000772	2.0970806276941117e-16	2.343671111062946e-16	1.8922698109052703e-16	6.6538542537671545e-18	1.882338380956996e-16	6.719882030900819e-18	6.339781639954056e-17	2.6310601049296046e-18	1.2335256925863444e-16	3.6625211948624534e-18
58111.02500000772	2.0952596203194515e-16	2.367399414004544e-16	1.8903254299906844e-16	7.639134009573026e-18	1.8784611248505515e-16	8.60368251233283e-18	6.328574453167462e-17	2.842612797150793e-18	1.2317766251518238e-16	4.527167867706636e-18
58111.075000007724	2.0934281710150132e-16	2.390928478144767e-16	1.8883762483568692e-16	8.761210676926999e-18	1.8746024349709302e-16	1.058462190159449e-17	6.317619821093746e-17	3.09346418330803e-18	1.2300304099690014e-16	5.4532119063595165e-18
58111.12500000773	2.0915863797602747e-16	2.414256316871693e-16	1.8864223065516485e-16	9.976089431487699e-18	1.870762219323788e-16	1.262007632676004e-17	6.306914622223367e-17	3.3743795140996884e-18	1.2282872054304386e-16	6.412575486026302e-18
58111.17500000773	2.0897343458558434e-16	2.437380972464318e-16	1.884463644990994e-16	1.1255340018295841e-17	1.8669403860915204e-16	1.468960685518805e-17	6.296455737978542e-17	3.6779537631027515e-18	1.226547169893835e-16	7.390698456406836e-18
58111.22500000773	2.0878721679264765e-16	2.460300515603328e-16	1.882500303959371e-16	1.2580539332191684e-17	1.8631368436315912e-16	1.6782193715064347e-17	6.286240052674773e-17	3.9984771575186035e-18	1.2248104616848508e-16	8.37938270513123e-18
58111.275000007736	2.085999943924236e-16	2.483013044893404e-16	1.88053232361041e-16	1.3939479451518703e-17	1.8593515004749882e-16	1.8891279164568963e-17	6.276264453480982e-17	4.331616207970722e-18	1.2230772390997273e-16	9.373637892889214e-18
58111.32500000774	2.0841177711314078e-16	2.505516686396816e-16	1.878559743967559e-16	1.5323826380856324e-17	1.8555842653245684e-16	2.101262108615035e-17	6.266525830379858e-17	4.674087856046557e-18	1.2213476604081759e-16	1.037020653511369e-17
58111.37500000774	2.0822257461636391e-16	2.527809593178284e-16	1.8765826049245248e-16	1.672770699498907e-17	1.8518350470534975e-16	2.3143272273898676e-17	6.257021076128753e-17	5.023388703619698e-18	1.219621883856043e-16	1.1366826745958891e-17
58111.425000007745	2.080323964972881e-16	2.5498899448600497e-16	1.8746009462459419e-16	1.814685027701129e-17	1.848103754703608e-16	2.5281055837313724e-17	6.247747086220403e-17	5.37758837466942e-18	1.2179000676680625e-16	1.236184016929282e-17
58111.47500000775	2.0784125228503901e-16	2.571755947187383e-16	1.8726148075678768e-16	1.9578055517493522e-17	1.8443902974838226e-16	2.742427767365808e-17	6.238700758843434e-17	5.735177739855026e-18	1.2161823700506422e-16	1.3353971792918065e-17
58111.52500000775	2.0764915144297257e-16	2.5934058316043157e-16	1.8706242283984065e-16	2.101885528954375e-17	1.8406945847685519e-16	2.957156016660005e-17	6.229878994842867e-17	6.0949591713493935e-18	1.2144689491945866e-16	1.4342200293918533e-17
58111.57500000775	2.0745610336896954e-16	2.614837854838717e-16	1.8686292481183013e-16	2.24672966668694e-17	1.8370165260960937e-16	3.172174151710273e-17	6.221278697681507e-17	6.4559674806831136e-18	1.2127599632778336e-16	1.5325678486643652e-17
58111.625000007756	2.0726211739572958e-16	2.6360502984969707e-16	1.866629905981399e-16	2.392179583572115e-17	1.8333560311670366e-16	3.3873812375010814e-17	6.212896773400267e-17	6.8174127916972646e-18	1.2110555704682255e-16	1.6303682727796945e-17
58111.67500000776	2.0706720279106487e-16	2.657041468667774e-16	1.8646262411153175e-16	2.5381039314891677e-17	1.8297130098426738e-16	3.6026874571951345e-17	6.204730130578443e-17	7.178638986530518e-18	1.2093559289262283e-16	1.7275579706092365e-17
58111.72500000776	2.0687136875818998e-16	2.677809695534726e-16	1.862618292521897e-16	2.684391544287742e-17	1.8260873721433883e-16	3.818011343203935e-17	6.196775680295561e-17	7.539093215027628e-18	1.2076611968076736e-16	1.8240804023519062e-17
58111.775000007765	2.0667462443601378e-16	2.698353332997569e-16	1.8606060990779323e-16	2.830946594036351e-17	1.8224790282470855e-16	4.03327786921548e-17	6.189030336091476e-17	7.89830330288211e-18	1.2059715322665624e-16	1.9198842677906957e-17
58111.82500000777	2.0647697889942375e-16	2.7186707583018913e-16	1.8585896995355568e-16	2.977685105547013e-17	1.8188878884875812e-16	4.248417103638724e-17	6.181491013927545e-17	8.255860841256143e-18	1.2042870934577325e-16	2.0149224076478106e-17
58111.87500000777	2.0627844115957655e-16	2.7387603716767395e-16	1.8565691325229026e-16	3.124532407049566e-17	1.8153138633530393e-16	4.463363238354089e-17	6.174154632146998e-17	8.611408398553666e-18	1.2026080385396362e-16	2.1091510095617553e-17
58111.92500000777	2.0607902016417965e-16	2.7586205959805677e-16	1.8545444365446234e-16	3.2714212372087793e-17	1.8117568634843577e-16	4.678053874026489e-17	6.167018111436443e-17	8.964629751462871e-18	1.2009345256770918e-16	2.202529023270927e-17
58111.97500000778	2.0587872479777525e-16	2.7782498763542896e-16	1.852515649982463e-16	3.418290319712395e-17	1.8082167996735865e-16	4.8924294843982663e-17	6.160078374786511e-17	9.315242348408414e-18	1.1992667130440016e-16	2.2950177223219444e-17
58112.02500000778	2.0567756388202356e-16	2.797646679882478e-16	1.850482811095803e-16	3.565083275838563e-17	1.8046935828623592e-16	5.106433007727249e-17	6.153332347452667e-17	9.66299143998353e-18	1.1976047588261292e-16	2.3865803701609966e-17
58112.07500000778	2.0547554617598052e-16	2.816809495261281e-16	1.8484459580222315e-16	3.711747784777157e-17	1.801187124140277e-16	5.32000953010458e-17	6.14677695691646e-17	1.0007645465578724e-17	1.1959488212238172e-16	2.477181961891022e-17
58112.125000007785	2.0527268037637655e-16	2.8357368324738883e-16	1.8464051287780404e-16	3.858234927785886e-17	1.7976973347433506e-16	5.5331060361998265e-17	6.140409132846263e-17	1.0348992395503837e-17	1.19429905845474e-16	2.5667890216207155e-17
58112.17500000779	2.0506897511789722e-16	2.85442722247258e-16	1.844360361258902e-16	4.00449867048034e-17	1.794224126052435e-16	5.745671210194126e-17	6.134225807058032e-17	1.0686836806296605e-17	1.192655628756612e-16	2.655369441298523e-17
58112.22500000779	2.0486443897345343e-16	2.8728792168676986e-16	1.8423116932402876e-16	4.1504954499654597e-17	1.7907674095915888e-16	5.957655274586517e-17	6.12822391347707e-17	1.102099752352172e-17	1.191018690389998e-16	2.7428923508536998e-17
58112.275000007794	2.046590804544574e-16	2.89109138762321e-16	1.8402591623780024e-16	4.296183842488105e-17	1.7873270970265533e-16	6.169009857950855e-17	6.12240038809828e-17	1.1351305707201183e-17	1.1893884016410149e-16	2.829328012288272e-17
58112.3250000078	2.0445290801109792e-16	2.9090623267585235e-16	1.838202806208905e-16	4.441524293408785e-17	1.7839031001631423e-16	6.379687885056175e-17	6.116752168947737e-17	1.1677603285381879e-17	1.1877649208240518e-16	2.914647732301291e-17
58112.3750000078	2.0424593003260496e-16	2.9267906460565585e-16	1.8361426621512822e-16	4.5864788959551385e-17	1.7804953309456776e-16	6.589643484495286e-17	6.111276196043433e-17	1.199974166351728e-17	1.1861484062845626e-16	2.9988237893679714e-17
58112.4250000078	2.0403815484752474e-16	2.944274976778015e-16	1.8340787675054484e-16	4.731011208420224e-17	1.7771037014553945e-16	6.798831910136603e-17	6.105969411356497e-17	1.2317580653855118e-17	1.1845390164017427e-16	3.081829372280023e-17
58112.475000007806	2.0382959072398762e-16	2.9615139693815234e-16	1.832011159454307e-16	4.8750861019453905e-17	1.7737281239088993e-16	7.007209473628081e-17	6.100828758772216e-17	1.2630987581556342e-17	1.1829369095913887e-16	3.163638527794639e-17
58112.52500000781	2.0362024586996643e-16	2.978506293249537e-16	1.8299398750638806e-16	5.018669632796793e-17	1.7703685106565567e-16	7.214733485800835e-17	6.095851184051405e-17	1.2939836533851084e-17	1.1813422443084717e-16	3.244226115636668e-17
58112.57500000781	2.034101284335511e-16	2.995250636419822e-16	1.8278649512838474e-16	5.161728934424033e-17	1.7670247741809397e-16	7.421362205321275e-17	6.091033634791422e-17	1.3244007725375944e-17	1.1797551790500362e-16	3.32356776947488e-17
58112.625000007814	2.0319924650320866e-16	3.011745705322648e-16	1.825786424948067e-16	5.304232125601235e-17	1.7636968270952513e-16	7.627054793301906e-17	6.086373060386999e-17	1.3543386958775519e-17	1.1781758723578677e-16	3.4016398627803403e-17
58112.67500000782	2.0298760810803992e-16	3.0279902245231004e-16	1.823704332775155e-16	5.446148231714684e-17	1.7603845821417434e-16	7.831771272845729e-17	6.081866411991751e-17	1.3837865163688452e-17	1.1766044828212144e-16	3.478419478750418e-17
58112.72500000782	2.027752212180473e-16	3.0439829364689587e-16	1.8216187113689645e-16	5.587447116887605e-17	1.7570879521901653e-16	8.035472492711499e-17	6.077510642479681e-17	1.412733800060526e-17	1.1750411690796096e-16	3.5538843835838e-17
58112.77500000782	2.0256209374438965e-16	3.0597226012433706e-16	1.8195295972191715e-16	5.728099425080461e-17	1.7538068502361694e-16	8.238120094456374e-17	6.073302706405547e-17	1.441170551872983e-17	1.1734860898255447e-16	3.6280130026083725e-17
58112.825000007826	2.0234823353964038e-16	3.0752079963227453e-16	1.8174370267017842e-16	5.868076528682176e-17	1.7505411893997637e-16	8.43967648252523e-17	6.069239559966904e-17	1.469087185907237e-17	1.1719394038072406e-16	3.7007843987988774e-17
58112.87500000783	2.0213364839804315e-16	3.090437916339483e-16	1.8153410360796975e-16	6.007350483356909e-17	1.7472908829237257e-16	8.640104796869302e-17	6.065318160964863e-17	1.496474499548382e-17	1.1704012698313755e-16	3.7721782533358e-17
58112.92500000783	2.019183460557666e-16	3.105411172849555e-16	1.8132416615032017e-16	6.145893988191866e-17	1.7440558441720407e-16	8.839368887734782e-17	6.061535468765277e-17	1.5233236507815838e-17	1.1688718467658614e-16	3.842174847933537e-17
58112.975000007835	2.0170233419115493e-16	3.1201265941046086e-16	1.8111389390104856e-16	6.283680350307211e-17	1.7408359866283511e-16	9.03743329234463e-17	6.057888444260567e-17	1.54962613823528e-17	1.1673512935425812e-16	3.910755048683035e-17
58113.02500000784	2.014856204249867e-16	3.1345830248288673e-16	1.8090329045282304e-16	6.420683453302265e-17	1.7376312238943483e-16	9.234263213227316e-17	6.054374049830282e-17	1.5753737835441267e-17	1.1658397691600892e-16	3.977900291217779e-17
58113.07500000784	2.012682123207148e-16	3.148779326000234e-16	1.8069235938721209e-16	6.556877728933141e-17	1.73444146968825e-16	9.42982449800085e-17	6.050989249302925e-17	1.6005587157048653e-17	1.164337432686419e-16	4.0435925670425474e-17
58113.12500000784	2.010501173847222e-16	3.1627143746359806e-16	1.8048110427473159e-16	6.692238131631579e-17	1.731266637843226e-16	9.624083620435394e-17	6.04773100791732e-17	1.6251733571411127e-17	1.1628444432617991e-16	4.10781441089085e-17
58113.17500000785	2.008313430665678e-16	3.1763870635827447e-16	1.80269528674905e-16	6.826740115417802e-17	1.728106642305804e-16	9.817007662666048e-17	6.044596292283007e-17	1.6492104112518602e-17	1.1613609601013985e-16	4.170548888980368e-17
58113.22500000785	2.0061189675922904e-16	3.189796301310478e-16	1.8005763613630453e-16	6.960359612939734e-17	1.7249613971343474e-16	1.0008564298424468e-16	6.041582070342997e-17	1.672662851237975e-17	1.1598871424980767e-16	4.231779588095396e-17
58113.27500000785	2.0039178579935055e-16	3.2029410117107365e-16	1.7984543019662086e-16	7.09307301632352e-17	1.7218308164974585e-16	1.0198721777191798e-16	6.038685311333797e-17	1.6955239100456538e-17	1.1584231498251396e-16	4.29149060538564e-17
58113.325000007855	2.001710174674838e-16	3.215820133898817e-16	1.7963291438270235e-16	7.22485715965717e-17	1.7187148146724364e-16	1.0387448909186811e-16	6.035902985747703e-17	1.717787071293198e-17	1.1569691415390997e-16	4.349666538828758e-17
58113.37500000786	1.9994959898833053e-16	3.228432622020002e-16	1.7942009221060462e-16	7.355689302858807e-17	1.7156133060437072e-16	1.0574715051109003e-16	6.03323206529363e-17	1.7394460610438776e-17	1.1555252771823846e-16	4.4062924782861455e-17
58113.42500000786	1.9972753753098246e-16	3.240777445059423e-16	1.7920696718565368e-16	7.485547116799807e-17	1.712526205101272e-16	1.0760490092572518e-16	6.030669522858579e-17	1.7604948403428862e-17	1.1540917163861365e-16	4.461353997109619e-17
58113.475000007864	1.9950484020915839e-16	3.252853586655945e-16	1.789935428024847e-16	7.614408669539874e-17	1.709453426439119e-16	1.0944744443172144e-16	6.02821233246946e-17	1.780927598420365e-17	1.1526686188729254e-16	4.514837144236623e-17
58113.52500000787	1.9928151408144544e-16	3.264660044919529e-16	1.7877982254511022e-16	7.742252413524407e-17	1.7063948847536992e-16	1.1127449020132885e-16	6.025857469253906e-17	1.800738746482502e-17	1.151256144459502e-16	4.5667284367536316e-17
58113.57500000787	1.9905756615152737e-16	3.276195832252413e-16	1.7856580988695902e-16	7.8690571736758e-17	1.703350494842348e-16	1.130857523649807e-16	6.023601909401573e-17	1.8199229120354118e-17	1.1498544530596153e-16	4.6170148528741924e-17
58113.62500000787	1.9883300336842913e-16	3.2874599751735824e-16	1.7835150829092292e-16	7.994802136257559e-17	1.700320171601705e-16	1.1488094989810713e-16	6.021442630126287e-17	1.8384749336794423e-17	1.1484637046866707e-16	4.6656838253178655e-17
58113.675000007875	1.9860783262674077e-16	3.2984515141470367e-16	1.7813692120942618e-16	8.119466838446048e-17	1.6973038300262017e-16	1.1665980651264711e-16	6.019376609627117e-17	1.8563898563270378e-17	1.1470840594565444e-16	4.712723235048833e-17
58113.72500000788	1.9838206076685603e-16	3.309169503413263e-16	1.779220520844634e-16	8.243031158543035e-17	1.6943013852064668e-16	1.1842205055280671e-16	6.017400827049487e-17	1.873662926799816e-17	1.1457156775903384e-16	4.758121405359118e-17
58113.77500000788	1.981556945751977e-16	3.319613010824093e-16	1.7770690434764822e-16	8.365475306756487e-17	1.6913127523277677e-16	1.2016741489489287e-16	6.015512262447278e-17	1.8902895897748768e-17	1.1443587194170985e-16	4.801867096271121e-17
58113.825000007884	1.9792874078444991e-16	3.329781117680781e-16	1.774914814202723e-16	8.486779816508645e-17	1.6883378466684736e-16	1.2189563685092866e-16	6.013707896743366e-17	1.9062654840376666e-17	1.1430133453766084e-16	4.843949499243511e-17
58113.87500000789	1.9770120607378427e-16	3.3396729185755417e-16	1.772757867133596e-16	8.60692553622075e-17	1.6853765835984973e-16	1.2360645807578787e-16	6.011984711692033e-17	1.9215864390215913e-17	1.1416797160221504e-16	4.88435823215956e-17
