MJD	CfA34SH_B	CfA34SH_B_err	CfA34SH_I	CfA34SH_I_err	CfA34SH_R	CfA34SH_R_err	CfA34SH_V	CfA34SH_V_err
52957.5692578139	1.0829776921512218e-15	1.5227602799029984e-16	6.437957890747045e-16	6.420592017729833e-17	7.716787264787802e-16	4.7574420796734576e-17	1.3529146118981286e-15	1.4859343603305463e-16
52957.6192578139	1.0773082910320047e-15	1.51814361792407e-16	6.427823723099796e-16	6.426952562662619e-17	7.697265150312841e-16	4.74557293552473e-17	1.3474184981061045e-15	1.4813932222324913e-16
52957.669257813905	1.0716518349845522e-15	1.513464908011077e-16	6.41767299012174e-16	6.433188765675999e-17	7.677765148473815e-16	4.733589241314407e-17	1.3419268097928365e-15	1.4767803214121078e-16
52957.71925781391	1.06600840702909e-15	1.5087243102828458e-16	6.407505836062391e-16	6.439300526531004e-17	7.65828742065095e-16	4.721491305854261e-17	1.3364397092964072e-15	1.472095882406706e-16
52957.76925781391	1.0603780902022977e-15	1.5039219866875385e-16	6.397322405099869e-16	6.445287747220903e-17	7.638832128255257e-16	4.7092794463938675e-17	1.3309573589702497e-15	1.4673401340390166e-16
52957.81925781391	1.0547609675575216e-15	1.4990581010119677e-16	6.387122841341723e-16	6.451150331964857e-17	7.619399432711603e-16	4.696953988597418e-17	1.3254799211846802e-15	1.4625133094440674e-16
52957.869257813916	1.049157122164625e-15	1.4941328188888632e-16	6.376907288825842e-16	6.456888187203511e-17	7.599989495440236e-16	4.684515266597784e-17	1.320007558328465e-15	1.457615646097339e-16
52957.91925781392	1.0435666371100534e-15	1.4891463078068406e-16	6.366675891520782e-16	6.462501221593445e-17	7.580602477881418e-16	4.671963622998503e-17	1.3145404328093386e-15	1.452647385842238e-16
52957.96925781392	1.0379895954975348e-15	1.484098737119995e-16	6.356428793325341e-16	6.467989346002286e-17	7.561238541483105e-16	4.6592994089048583e-17	1.309078707055981e-15	1.4476087749192337e-16
52958.019257813925	1.032426080447485e-15	1.478990278055559e-16	6.346166138070662e-16	6.473352473504312e-17	7.541897847693256e-16	4.6465229839705666e-17	1.3036225435189211e-15	1.4425000639962118e-16
52958.06925781393	1.0268761750975814e-15	1.4738211037243763e-16	6.335888069519573e-16	6.478590519374832e-17	7.522580557981381e-16	4.6336347163997464e-17	1.2981721046719453e-15	1.4373215081979505e-16
52958.11925781393	1.0213399626026357e-15	1.4685913891316764e-16	6.32559473136718e-16	6.483703401086973e-17	7.503286833820066e-16	4.6206349829975614e-17	1.2927275530132458e-15	1.432073367138181e-16
52958.169257813934	1.0158175261347e-15	1.4633013111852477e-16	6.315286267241629e-16	6.488691038305797e-17	7.484016836692677e-16	4.6075241692121724e-17	1.2872890510668382e-15	1.426755904950856e-16
52958.21925781394	1.0103089488831519e-15	1.4579510487072827e-16	6.304962820705164e-16	6.493553352884429e-17	7.46477072809797e-16	4.5943026691447824e-17	1.281856761383718e-15	1.421369390322787e-16
52958.26925781394	1.0048143140554594e-15	1.4525407824440295e-16	6.294624535253421e-16	6.49829026886049e-17	7.445548669534706e-16	4.5809708856231e-17	1.2764308465431916e-15	1.4159140965277337e-16
52958.31925781394	9.99333704876034e-16	1.4470706950769816e-16	6.284271554316719e-16	6.502901712451055e-17	7.426350822520113e-16	4.567529230228091e-17	1.2710114691541633e-15	1.4103903014600864e-16
52958.369257813945	9.938672045873562e-16	1.4415409712337792e-16	6.273904021260211e-16	6.50738761204911e-17	7.407177348572963e-16	4.5539781233347435e-17	1.2655987918562738e-15	1.4047982876701063e-16
52958.41925781395	9.88414896449976e-16	1.435951797499647e-16	6.263522079384876e-16	6.511747898219737e-17	7.388028409235117e-16	4.5403179941787824e-17	1.2601929773213803e-15	1.3991383423997557e-16
52958.46925781395	9.82976863742173e-16	1.4303033624291755e-16	6.253125871927406e-16	6.515982503695894e-17	7.368904166045357e-16	4.526549280895908e-17	1.2547941882545635e-15	1.3934107576198995e-16
52958.519257813954	9.775531897600834e-16	1.4245958565576215e-16	6.24271554206123e-16	6.520091363375522e-17	7.349804780565557e-16	4.512672430570875e-17	1.2494025873957817e-15	1.3876158300673072e-16
52958.56925781396	9.72143957818615e-16	1.418829472414096e-16	6.232291232896285e-16	6.524074414316966e-17	7.330730414345276e-16	4.4986878993065585e-17	1.2440183375206782e-15	1.3817538612835496e-16
52958.61925781396	9.667492512504468e-16	1.4130044045334541e-16	6.221853087480772e-16	6.527931595736851e-17	7.311681228972556e-16	4.48459615227804e-17	1.238641601442296e-15	1.375825157654551e-16
52958.66925781396	9.613691534071993e-16	1.4071208494686264e-16	6.211401248800068e-16	6.531662849005113e-17	7.292657386035441e-16	4.470397663799618e-17	1.2332725420119106e-15	1.3698300304503786e-16
52958.719257813966	9.560037476584138e-16	1.401179005805737e-16	6.200935859778466e-16	6.535268117643382e-17	7.273659047118896e-16	4.456092917379441e-17	1.227911322120641e-15	1.363768795867647e-16
52958.76925781397	9.506531173926362e-16	1.3951790741742624e-16	6.19045706327914e-16	6.53874734732077e-17	7.254686373837135e-16	4.44168240581189e-17	1.2225581047006845e-15	1.357641775070532e-16
52958.81925781397	9.453173460172683e-16	1.3891212572653176e-16	6.179965002104554e-16	6.542100485851633e-17	7.235739527805908e-16	4.427166631213873e-17	1.21721305272642e-15	1.351449294235124e-16
52958.869257813974	9.399965169581008e-16	1.3830057598415762e-16	6.169459818997525e-16	6.545327483192087e-17	7.216818670653286e-16	4.412546105137488e-17	1.2118763292158176e-15	1.3451916845931828e-16
52958.91925781398	9.346907136605665e-16	1.3768327887548073e-16	6.158941656640896e-16	6.548428291437329e-17	7.197923964015031e-16	4.3978213486266256e-17	1.206548097231577e-15	1.338869282477813e-16
52958.96925781398	9.294000195884655e-16	1.3706025529590153e-16	6.148410657658681e-16	6.551402864819355e-17	7.17905556955308e-16	4.3829928923072196e-17	1.201228519882626e-15	1.3324824293698897e-16
52959.01925781398	9.241245182253685e-16	1.3643152635269894e-16	6.137866964616477e-16	6.55425115970393e-17	7.160213648910894e-16	4.368061276468124e-17	1.1959177603252487e-15	1.3260314719453962e-16
52959.069257813986	9.18864293073744e-16	1.3579711336656825e-16	6.127310720021524e-16	6.556973134588507e-17	7.14139836377196e-16	4.3530270511576614e-17	1.1906159817642676e-15	1.3195167621245695e-16
52959.11925781399	9.136194276556187e-16	1.3515703787324518e-16	6.11674206632355e-16	6.559568750099247e-17	7.122609875818223e-16	4.3378907762680563e-17	1.1853233474544116e-15	1.3129386571212787e-16
52959.16925781399	9.083900055125976e-16	1.3451132162510035e-16	6.106161145915575e-16	6.562037968989693e-17	7.103848346745488e-16	4.322653021633844e-17	1.1800400207017412e-15	1.3062975194943567e-16
52959.219257813995	9.031761102058652e-16	1.338599865930153e-16	6.095568101133576e-16	6.564380756137579e-17	7.085113938249553e-16	4.307314367138904e-17	1.1747661648646917e-15	1.2995937171998697e-16
52959.269257814	8.979778253163755e-16	1.3320305496797584e-16	6.084963074257699e-16	6.566597078543405e-17	7.06640681205855e-16	4.291875402816247e-17	1.1695019433553422e-15	1.2928276236448664e-16
52959.319257814	8.927952344448743e-16	1.3254054916298757e-16	6.074346207512166e-16	6.568686905328429e-17	7.04772712989137e-16	4.276336728949861e-17	1.1642475196409843e-15	1.2859996177417543e-16
52959.369257814	8.876284212120052e-16	1.3187249181482045e-16	6.063717643066834e-16	6.570650207732967e-17	7.029075053493076e-16	4.2606989562064137e-17	1.1590030572450576e-15	1.2791100839644103e-16
52959.41925781401	8.824774692587556e-16	1.3119890578603133e-16	6.053077523036342e-16	6.572486959113767e-17	7.010450744614888e-16	4.2449627057237005e-17	1.1537687197485343e-15	1.2721594124065512e-16
52959.46925781401	8.773424622459044e-16	1.3051981416693935e-16	6.04242598948149e-16	6.574197134943482e-17	6.991854365014184e-16	4.229128609257758e-17	1.14854467079132e-15	1.265147998839879e-16
52959.51925781401	8.72223483854915e-16	1.2983524027753014e-16	6.031763184409067e-16	6.575780712808231e-17	6.973286076471433e-16	4.213197309300292e-17	1.1433310740734446e-15	1.2580762447746983e-16
52959.569257814015	8.671206177874034e-16	1.2914520766959438e-16	6.02108924977343e-16	6.577237672407031e-17	6.954746040770181e-16	4.197169459198636e-17	1.1381280933561653e-15	1.2509445575216284e-16
52959.61925781402	8.620339477655424e-16	1.2844974012903217e-16	6.010404327475833e-16	6.578567995549194e-17	6.936234419709372e-16	4.1810457232958276e-17	1.1329358924635349e-15	1.243753350255107e-16
52959.66925781402	8.5696355753233785e-16	1.2774886167778602e-16	5.999708559365397e-16	6.579771666154576e-17	6.917751375094104e-16	4.164826777088425e-17	1.127754635283557e-15	1.23650304207879e-16
52959.719257814024	8.519095308510335e-16	1.270425965762951e-16	5.989002087239926e-16	6.580848670251051e-17	6.899297068752567e-16	4.1485133073456314e-17	1.1225844857694121e-15	1.2291940580908983e-16
52959.76925781403	8.468719515063225e-16	1.2633096932587085e-16	5.978285052845619e-16	6.581798995974336e-17	6.88087166251757e-16	4.132106012264535e-17	1.1174256079407012e-15	1.2218268294542714e-16
52959.81925781403	8.418509033034974e-16	1.2561400467110173e-16	5.967557597878626e-16	6.582622633566564e-17	6.862475318229618e-16	4.115605601642681e-17	1.1122781658849173e-15	1.2144017934645524e-16
52959.86925781403	8.368464700689389e-16	1.2489172760213767e-16	5.956819863984425e-16	6.583319575375624e-17	6.844108197749229e-16	4.0990127970198087e-17	1.1071423237586087e-15	1.2069193936231937e-16
52959.919257814036	8.318587356503497e-16	1.2416416335777002e-16	5.946071992758887e-16	6.583889815854452e-17	6.825770462943078e-16	4.0823283318397396e-17	1.1020182457884669e-15	1.1993800797101383e-16
52959.96925781404	8.268877839165842e-16	1.23431337427473e-16	5.93531412574921e-16	6.584333351560161e-17	6.807462275700933e-16	4.065552951660033e-17	1.0969060962730671e-15	1.1917843078601808e-16
52960.01925781404	8.219336987578618e-16	1.226932755547525e-16	5.92454640445304e-16	6.584650181153455e-17	6.789183797912558e-16	4.0486874142740437e-17	1.0918060395835706e-15	1.1841325406397257e-16
52960.069257814044	8.169965640861275e-16	1.2195000373961e-16	5.913768970320646e-16	6.584840305398347e-17	6.770935191489272e-16	4.031732489939737e-17	1.0867182401656235e-15	1.1764252471263933e-16
52960.11925781405	8.120764638347547e-16	1.212015482415918e-16	5.902981964754385e-16	6.584903727161662e-17	6.752716618343933e-16	4.014688961552093e-17	1.0816428625399884e-15	1.1686629029906963e-16
52960.16925781405	8.071734819590128e-16	1.2044793558298055e-16	5.89218552910906e-16	6.584840451412562e-17	6.734528240415568e-16	3.99755762483281e-17	1.0765800713043734e-15	1.160845990579378e-16
52960.21925781405	8.022877024358758e-16	1.1968919255181145e-16	5.881379804693151e-16	6.584650485223083e-17	6.716370219644743e-16	3.9803392885521236e-17	1.0715300311344757e-15	1.1529749990019731e-16
52960.269257814056	7.974192092642136e-16	1.1892534620510757e-16	5.870564932768699e-16	6.584333837766757e-17	6.69824271798742e-16	3.9630347747221e-17	1.0664929067851707e-15	1.1450504242176493e-16
52960.31925781406	7.925680864651962e-16	1.1815642387245417e-16	5.859741054552359e-16	6.583890520319681e-17	6.680145897425728e-16	3.945644918825531e-17	1.0614688630919932e-15	1.1370727691278195e-16
52960.36925781406	7.877344180819958e-16	1.1738245315936973e-16	5.848908311214935e-16	6.583320546260343e-17	6.662079919924865e-16	3.928170570030742e-17	1.056458064972258e-15	1.1290425436671276e-16
52960.419257814065	7.829182881801058e-16	1.166034619508997e-16	5.838066843883079e-16	6.582623931069509e-17	6.644044947493132e-16	3.910612591438731e-17	1.0514606774264963e-15	1.120960264900277e-16
52960.46925781407	7.781197808473406e-16	1.1581947841571038e-16	5.827216793638941e-16	6.581800692331251e-17	6.62604114213421e-16	3.892971860301949e-17	1.0464768655395838e-15	1.1128264571198557e-16
52960.51925781407	7.733389801943886e-16	1.1503053100969743e-16	5.816358301520814e-16	6.580850849732133e-17	6.608068665871793e-16	3.8752492682926153e-17	1.0415067944821351e-15	1.1046416519475704e-16
52960.56925781407	7.685759703538979e-16	1.142366484801733e-16	5.805491508523896e-16	6.579774425062467e-17	6.590127680748051e-16	3.857445721734545e-17	1.0365506295117199e-15	1.0964063884374579e-16
52960.619257814076	7.638308354819218e-16	1.1343785987023447e-16	5.794616555600645e-16	6.578571442217377e-17	6.57221834880053e-16	3.839562141904407e-17	1.0316085359741678e-15	1.0881212131834189e-16
52960.66925781408	7.591036597568139e-16	1.1263419452307114e-16	5.783733583660953e-16	6.577241927196038e-17	6.554340832097569e-16	3.821599465273634e-17	1.0266806793048375e-15	1.0797866804285581e-16
52960.71925781408	7.5439452738048145e-16	1.1182568208653798e-16	5.772842733573203e-16	6.575785908103618e-17	6.536495292709043e-16	3.8035586437939224e-17	1.0217672250299755e-15	1.071403352178354e-16
52960.769257814085	7.497035225772169e-16	1.1101235251808092e-16	5.761944146164329e-16	6.574203415151779e-17	6.518681892729462e-16	3.7854406452148463e-17	1.016868338767967e-15	1.0629717983165357e-16
52960.81925781409	7.450307295950155e-16	1.1019423608967918e-16	5.751037962220461e-16	6.572494480659592e-17	6.500900794257947e-16	3.76724645335145e-17	1.011984186230475e-15	1.0544925967261177e-16
52960.86925781409	7.403762327048103e-16	1.0937136339311404e-16	5.740124322487277e-16	6.570659139054304e-17	6.483152159410559e-16	3.748977068410868e-17	1.0071149332239992e-15	1.0459663334108529e-16
52960.919257814094	7.357401162012584e-16	1.0854376534519816e-16	5.729203367671058e-16	6.568697426873293e-17	6.465436150318751e-16	3.73063350732432e-17	1.002260745650934e-15	1.0373936026240434e-16
52960.9692578141	7.311224644022949e-16	1.077114731937869e-16	5.718275238438224e-16	6.566609382763918e-17	6.447752929118592e-16	3.712216804073681e-17	9.97421789510981e-16	1.0287750069978833e-16
52961.0192578141	7.265233616493873e-16	1.0687451852349978e-16	5.707340075416383e-16	6.564395047486408e-17	6.430102657969247e-16	3.6937280100179245e-17	9.92598230902346e-16	1.0201111576795693e-16
52961.0692578141	7.219428923080466e-16	1.0603293326202854e-16	5.696398019195338e-16	6.562054463914262e-17	6.412485499051425e-16	3.6751681942825513e-17	9.87790236023107e-16	1.0114026744701309e-16
52961.119257814105	7.173811407674228e-16	1.0518674968659437e-16	5.685449210326314e-16	6.559587677036225e-17	6.39490161453199e-16	3.656538444078361e-17	9.82997971172448e-16	1.0026501859676433e-16
52961.16925781411	7.128381914407304e-16	1.043360004308411e-16	5.674493789323611e-16	6.556994733957125e-17	6.377351166625518e-16	3.6378398651249576e-17	9.782216027520778e-16	9.938543297154066e-17
52961.21925781411	7.083141287651203e-16	1.0348071849195182e-16	5.663531896664128e-16	6.554275683900817e-17	6.359834317532737e-16	3.619073582025228e-17	9.734612972672456e-16	9.850157523551188e-17
52961.269257814114	7.038090372018294e-16	1.0262093723808174e-16	5.652563672789302e-16	6.551430578211376e-17	6.342351229486701e-16	3.600240738665869e-17	9.687172213283615e-16	9.761351097846728e-17
52961.31925781412	6.993230012368389e-16	1.0175669041632434e-16	5.641589258103467e-16	6.548459470354307e-17	6.32490206472354e-16	3.5813424986300755e-17	9.639895416519769e-16	9.672130673205764e-17
52961.36925781412	6.948561053799606e-16	1.0088801216088047e-16	5.630608792976198e-16	6.545362415919758e-17	6.307486985507096e-16	3.5623800456559517e-17	9.592784250623693e-16	9.582502998675616e-17
52961.41925781412	6.904084341658572e-16	1.0001493700201288e-16	5.619622417742256e-16	6.542139472624371e-17	6.290106154095053e-16	3.543354584045747e-17	9.545840384925758e-16	9.492474920923322e-17
52961.469257814126	6.859800721537233e-16	9.913749987476478e-17	5.608630272701586e-16	6.538790700311904e-17	6.272759732774343e-16	3.524267339145315e-17	9.499065489859176e-16	9.402053386033419e-17
52961.51925781413	6.815711039275622e-16	9.825573612895849e-17	5.597632498120374e-16	6.535316160957963e-17	6.255447883851911e-16	3.505119557819711e-17	9.452461236970491e-16	9.311245441376843e-17
52961.56925781413	6.771816140960999e-16	9.736968153926246e-17	5.586629234231282e-16	6.531715918670691e-17	6.238170769628544e-16	3.4859125089457244e-17	9.40602929893448e-16	9.220058237548403e-17
52961.619257814134	6.728116872931903e-16	9.647937231577871e-17	5.575620621233683e-16	6.527990039693792e-17	6.220928552437356e-16	3.4666474839078203e-17	9.359771349566669e-16	9.128499030353314e-17
52961.66925781414	6.684614081776228e-16	9.558484511557214e-17	5.564606799295012e-16	6.524138592409083e-17	6.203721394622237e-16	3.447325797136471e-17	9.313689063835683e-16	9.036575182893252e-17
52961.71925781414	6.641308614332292e-16	9.468613705435974e-17	5.553587908550294e-16	6.52016164733892e-17	6.186549458534775e-16	3.427948786631076e-17	9.267784117876465e-16	8.944294167700169e-17
52961.76925781414	6.598201317695423e-16	9.378328571953966e-17	5.542564089103205e-16	6.51605927714951e-17	6.169412906546569e-16	3.4085178145335986e-17	9.222058189003764e-16	8.851663568979833e-17
52961.819257814146	6.555293039210524e-16	9.287632918319106e-17	5.53153548102636e-16	6.511831556653464e-17	6.152311901049232e-16	3.3890342677235796e-17	9.176512955724308e-16	8.758691084915808e-17
52961.86925781415	6.51258462648057e-16	9.19653060165177e-17	5.520502224361846e-16	6.507478562812064e-17	6.135246604443609e-16	3.3694995583506865e-17	9.13115009774994e-16	8.665384530072279e-17
52961.91925781415	6.470076927364487e-16	9.105025530480498e-17	5.509464459121574e-16	6.503000374740393e-17	6.118217179139788e-16	3.349915124523234e-17	9.085971296011446e-16	8.571751837897857e-17
52961.969257814155	6.427770789975661e-16	9.013121666334164e-17	5.498422325287977e-16	6.498397073707672e-17	6.10122378757864e-16	3.330282430916893e-17	9.04097823267056e-16	8.47780106331063e-17
52962.01925781416	6.385667062690656e-16	8.920823025453752e-17	5.48737596281461e-16	6.493668743143105e-17	6.084266592197958e-16	3.310602969400889e-17	8.996172591133278e-16	8.383540385401641e-17
