MJD	KeplerCam_B	KeplerCam_B_err	KeplerCam_V	KeplerCam_V_err	KeplerCam_i	KeplerCam_i_err	KeplerCam_r	KeplerCam_r_err	KeplerCam_u	KeplerCam_u_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
55532.98000000331	1.3338662781947664e-14	1.743026674663853e-16	1.0510390888816546e-14	1.307462712457271e-16	6.31323512781464e-15	7.748971706920632e-17	1.0687612793650134e-14	1.0756117713351795e-16	2.3137384538853192e-14	1.0530397178661114e-15	1.2563489876006965e-14	3.429824406704268e-16	1.1482576973436305e-14	2.9320140268144363e-16	9.013843277001497e-15	3.7115020798261996e-16	1.0835514700662035e-14	3.3302459792019262e-16	8.989373234204874e-15	3.6404915941383806e-16	9.199924171091368e-15	2.757252291891005e-16
55533.03000000331	1.3332644679304004e-14	1.7435393120799756e-16	1.0504030251692403e-14	1.307966195214257e-16	6.309752069423244e-15	7.752343701799357e-17	1.0683588684320743e-14	1.0747637907569294e-16	2.3122299798423335e-14	1.0531715764263134e-15	1.2556189794802675e-14	3.4390871073590446e-16	1.1474232354882414e-14	2.942165691542249e-16	9.007576252943676e-15	3.7239122655624606e-16	1.082879165215125e-14	3.3411440200200756e-16	8.983809880481398e-15	3.65179376874055e-16	9.192945120656592e-15	2.7659421964870215e-16
55533.08000000331	1.332664985740317e-14	1.744098903442702e-16	1.0497684741262562e-14	1.3084971736375433e-16	6.306275873787234e-15	7.755877775808472e-17	1.0679584003422258e-14	1.0739261067756218e-16	2.310723483939974e-14	1.053323777514943e-15	1.2548872847704328e-14	3.448677181057955e-16	1.1465895466896922e-14	2.952435781349538e-16	9.001313289622006e-15	3.73644972542859e-16	1.0822073432193083e-14	3.3521364244873924e-16	8.978249407973758e-15	3.6631791535182805e-16	9.185983676785408e-15	2.774907452537292e-16
55533.130000003315	1.3320678318352023e-14	1.7447053973654943e-16	1.0491354466287561e-14	1.3090558057063575e-16	6.302806581555399e-15	7.759574704701971e-17	1.0675598890157085e-14	1.073099543565399e-16	2.3092189581478543e-14	1.0534963229235551e-15	1.2541539373052365e-14	3.458599067711265e-16	1.1457566299348479e-14	2.962824436440421e-16	8.99505441057241e-15	3.749114630903812e-16	1.0815360052693953e-14	3.3632232307512554e-16	8.97269185061213e-15	3.6746477579711534e-16	9.179039560692279e-15	2.7841506202684704e-16
55533.18000000332	1.3314730064286037e-14	1.7453587902243375e-16	1.0485039535541868e-14	1.3096422703373715e-16	6.299344233381915e-15	7.763435365624162e-17	1.0671633483742125e-14	1.0722849477295343e-16	2.3077163944372265e-14	1.0536892166706225e-15	1.253418970908006e-14	3.468857432982072e-16	1.1449244842107336e-14	2.973331793254468e-16	8.98879963933163e-15	3.761907150200108e-16	1.0808651525561397e-14	3.374404474875627e-16	8.967137242327598e-15	3.6861995901428095e-16	9.172112493624269e-15	2.7936743696202803e-16
55533.23000000332	1.3308805097370273e-14	1.746059125748801e-16	1.0478740057813968e-14	1.310256767188136e-16	6.295888869926488e-15	7.767460736161193e-17	1.0667687923405617e-14	1.0714831878822744e-16	2.3062157847809424e-14	1.053902464991284e-15	1.2526824193914469e-14	3.479457167772155e-16	1.1440931085046601e-14	2.9839579845599617e-16	8.98254899943814e-15	3.77482744832975e-16	1.0801947862704283e-14	3.3856801908968923e-16	8.961585617051436e-15	3.69783465666098e-16	9.165202196860385e-15	2.803481479851891e-16
55533.280000003324	1.3302903419798899e-14	1.746806494548051e-16	1.047245614190647e-14	1.3108995164385723e-16	6.292440531854042e-15	7.771651893307892e-17	1.0663762348390913e-14	1.070695154210301e-16	2.3047171211534685e-14	1.0541360763236906e-15	1.2519443165577476e-14	3.4904033871201086e-16	1.1432625018040617e-14	2.994703139537746e-16	8.976302514432665e-15	3.7878756871645367e-16	1.0795249076032426e-14	3.3970504108766367e-16	8.95603700871745e-15	3.709552962773734e-16	9.158308391710022e-15	2.8135748388450947e-16
55533.33000000333	1.3297025033794809e-14	1.7476010335923414e-16	1.0466187896635762e-14	1.311570758541972e-16	6.288999259835052e-15	7.776010012388745e-17	1.0659856897955584e-14	1.0699217580032027e-16	2.3032203955308614e-14	1.0543900612942164e-15	1.2512046961987659e-14	3.501701428511155e-16	1.1424326630965959e-14	3.005567383860327e-16	8.970060207857153e-15	3.801052025496548e-16	1.0788555177458485e-14	3.4085151649565955e-16	8.95049145125825e-15	3.721354512387398e-16	9.151430799512374e-15	2.8239574421123385e-16
55533.38000000333	1.3291169941611471e-14	1.748442925632299e-16	1.045993543083362e-14	1.3122707539657287e-16	6.285565094545576e-15	7.780536365728943e-17	1.0655971711369802e-14	1.0691639311589593e-16	2.3017255998907463e-14	1.0546644326986348e-15	1.2504635920961118e-14	3.51335684960179e-16	1.1416035913702543e-14	3.0165508397729903e-16	8.963822103255085e-15	3.8143566190955367e-16	1.0781866178893773e-14	3.4200744814017524e-16	8.944948978608406e-15	3.7332393081034115e-16	9.144569141635052e-15	2.8346323915110686e-16
55533.43000000333	1.3285338145530105e-14	1.749332398565281e-16	1.0453698853345414e-14	1.3129997828969519e-16	6.282138076667094e-15	7.785232321435599e-17	1.065210692791786e-14	1.0684226256513252e-16	2.300232726212311e-14	1.0549592054831791e-15	1.24972103802131e-14	3.52537542537096e-16	1.1407752856131525e-14	3.027653626172374e-16	8.957588224173208e-15	3.827789620765394e-16	1.0775182092253342e-14	3.431728386658038e-16	8.939409624703588e-15	3.745207351255449e-16	9.137723139473608e-15	2.845602893674099e-16
55533.480000003336	1.3279529647862011e-14	1.7502697247493962e-16	1.0447478273031195e-14	1.3137581449390408e-16	6.278718246886734e-15	7.790099341855081e-17	1.0648262686898456e-14	1.0676988129601263e-16	2.2987417664762855e-14	1.0552743967211561e-15	1.2489770677359014e-14	3.537763144701155e-16	1.1399477448136911e-14	3.038875858679151e-16	8.951358594157452e-15	3.8413511803957924e-16	1.0768502929451848e-14	3.4434769053906335e-16	8.933873423480085e-15	3.757258641937724e-16	9.130892514449748e-15	2.856872258158209e-16
55533.53000000334	1.3273744450948018e-14	1.7512552202608865e-16	1.0441273798766201e-14	1.314546158782259e-16	6.275305645897353e-15	7.795138982103898e-17	1.064443912762504e-14	1.0669934834897102e-16	2.2972527126649316e-14	1.0556100255887665e-15	1.2482317149915867e-14	3.5505262063918593e-16	1.1391209679604439e-14	3.0502176497115787e-16	8.945133236757938e-15	3.8550414450153476e-16	1.0761828702405898e-14	3.455320060538783e-16	8.928340408874425e-15	3.769393179043015e-16	9.124076988011046e-15	2.8684438953243794e-16
55533.58000000334	1.3267982557157689e-14	1.7522892441057584e-16	1.0435085539440353e-14	1.315364161847128e-16	6.2719003143973915e-15	7.800352888438194e-17	1.064063638942429e-14	1.0663076459212268e-16	2.2957655567620078e-14	1.0559661133382337e-15	1.2474850135304008e-14	3.563671014628509e-16	1.1382949540422326e-14	3.061679108557051e-16	8.93891217552529e-15	3.8688605588382184e-16	1.0755159423033488e-14	3.4672578733544927e-16	8.922810614825333e-15	3.781610960295846e-16	9.117276281629442e-15	2.8803213139519624e-16
55533.630000003344	1.3262243968890052e-14	1.753372197358011e-16	1.042891360395829e-14	1.3162125099179156e-16	6.2685022930909404e-15	7.805742796431807e-17	1.0636854611638362e-14	1.0656423265707318e-16	2.294280290752823e-14	1.0563426832680273e-15	1.2467369970847508e-14	3.5772041739057547e-16	1.1374697020480151e-14	3.073260341440581e-16	8.93269543401218e-15	3.8828086633152006e-16	1.0748495103254172e-14	3.4792903634497367e-16	8.917284075271965e-15	3.7939119822785476e-16	9.110490116800437e-15	2.8925081185973655e-16
55533.68000000335	1.3256528688573606e-14	1.75450452226833e-16	1.0422758101240172e-14	1.317091576739636e-16	6.265111622687971e-15	7.811310529245091e-17	1.0633093933622644e-14	1.0649985686788017e-16	2.2927969066241388e-14	1.0567397606920538e-15	1.2459876993776144e-14	3.591132483422594e-16	1.136645210967158e-14	3.0849614515907694e-16	8.926483035773424e-15	3.896885897173878e-16	1.0741835754987677e-14	3.4914175488375165e-16	8.911760824153812e-15	3.806296240466418e-16	9.103718215042156e-15	2.9050080067066695e-16
55533.73000000335	1.3250836718665946e-14	1.7556867013104545e-16	1.0416619140220974e-14	1.3180017536124688e-16	6.26172834390423e-15	7.817057995636192e-17	1.0629354494747904e-14	1.0643774316866785e-16	2.2913153963641666e-14	1.0571573729055077e-15	1.2452371541226774e-14	3.6054629309609864e-16	1.1358214797890402e-14	3.096782539304914e-16	8.920275004364956e-15	3.9110923964662586e-16	1.0735181390156281e-14	3.5036394459703907e-16	8.906240895412605e-15	3.818763729254418e-16	9.096960297893977e-15	2.917824765490932e-16
55533.78000000335	1.3245168061653834e-14	1.7569192561738439e-16	1.0410496829851564e-14	1.3189434489477406e-16	6.258352497461288e-15	7.822987187944912e-17	1.062563643440048e-14	1.0637799904576043e-16	2.2898357519626248e-14	1.0575955491494317e-15	1.2444853950243904e-14	3.6202026862643743e-16	1.1349985075033877e-14	3.108723702004008e-16	8.914071363345271e-15	3.925428294607014e-16	1.0728532020683492e-14	3.515956069783099e-16	8.90072432299013e-15	3.831314441985544e-16	9.090216086916071e-15	2.930962268575328e-16
55533.830000003356	1.3239522720054043e-14	1.7582027467058933e-16	1.0404391279097767e-14	1.319917087815723e-16	6.254984124086625e-15	7.829100179936891e-17	1.062193989197949e-14	1.0632073344939829e-16	2.2883579654106536e-14	1.05805432057197e-15	1.2437324557782088e-14	3.635359093932319e-16	1.134176293100112e-14	3.1207850343048866e-16	8.907872136275002e-15	3.939893722414479e-16	1.0721887658492985e-14	3.5283674337271995e-16	8.895211140829218e-15	3.8439483709802886e-16	9.083485303687711e-15	2.944424472425451e-16
55533.88000000336	1.3233900696411905e-14	1.759537769806031e-16	1.0398302596941397e-14	1.320923111459686e-16	6.251623264513601e-15	7.835399124618524e-17	1.0618265006900606e-14	1.062660567085252e-16	2.2868820287008075e-14	1.0585337201887217e-15	1.2429783700706016e-14	3.650939665848672e-16	1.1333548355693104e-14	3.1329666280643005e-16	8.901677346715295e-15	3.9544888081467776e-16	1.0715248315510715e-14	3.5408735498151885e-16	8.889701382874233e-15	3.8566655075619614e-16	9.0767676698068e-15	2.958215412578819e-16
55533.93000000336	1.3228301993302395e-14	1.7609249582614902e-16	1.0392230892380015e-14	1.321961976802963e-16	6.24826995948162e-15	7.841886251892561e-17	1.061461191859372e-14	1.0621408044388951e-16	2.285407933827087e-14	1.0590337828403429e-15	1.2422231715792878e-14	3.666952073159044e-16	1.1325341339013405e-14	3.145268572440176e-16	8.895487018230664e-15	3.96921367753635e-16	1.0708614003663807e-14	3.5534744286439666e-16	8.884195083070395e-15	3.8694658420787255e-16	9.070062906888632e-15	2.9723391996691077e-16
55533.980000003365	1.3222726613329896e-14	1.7623649795506424e-16	1.0386176274426467e-14	1.3230341559324295e-16	6.2449242497359175e-15	7.848563866142634e-17	1.0610980766504466e-14	1.0616491747722605e-16	2.2839356727848528e-14	1.0595545451473419e-15	1.2414668939733149e-14	3.6834041378255995e-16	1.1317141870868076e-14	3.1576909539492336e-16	8.88930117438675e-15	3.9840684538260644e-16	1.0701984734880052e-14	3.566170079444345e-16	8.878692275363403e-15	3.882349363934557e-16	9.063370736564905e-15	2.9868000152750663e-16
55534.03000000337	1.321717452678501e-14	1.7638582440595925e-16	1.0380138827523615e-14	1.324139987953454e-16	6.2415861671065225e-15	7.855433602411473e-17	1.0607371635454992e-14	1.0611866023007905e-16	2.282465237548559e-14	1.0600960125533354e-15	1.2407095709131747e-14	3.7003038237754655e-16	1.130894994116478e-14	3.17023385650666e-16	8.883119838751742e-15	3.99905325779912e-16	1.0695360521090192e-14	3.5789605100980815e-16	8.873192993701536e-15	3.8953160616101136e-16	9.056690880482714e-15	3.001602107595321e-16
55534.08000000337	1.3211645574614254e-14	1.7654040327717293e-16	1.0374118537782065e-14	1.3252792358497198e-16	6.238255707742565e-15	7.862494200745217e-17	1.0603784391728388e-14	1.0607531614341932e-16	2.2809966200045375e-14	1.0606580605679634e-15	1.2399512360509628e-14	3.7176592276660483e-16	1.1300765539812785e-14	3.1828973614843296e-16	8.876943034894957e-15	4.014168207807156e-16	1.0688741374224802e-14	3.591845727181645e-16	8.867697272032356e-15	3.9083659226829723e-16	9.050023060303419e-15	3.0167497869671917e-16
55534.13000000337	1.3206139565450608e-14	1.767001369448988e-16	1.0368115366742114e-14	1.3264515295354057e-16	6.234932858877925e-15	7.869743731401134e-17	1.0600218846985422e-14	1.0603487223507374e-16	2.279529812018199e-14	1.0612405335450277e-15	1.2391919230305073e-14	3.735478569294661e-16	1.1292588656725209e-14	3.19568154775641e-16	8.870770786387954e-15	4.029413419801443e-16	1.0682127306216515e-14	3.604825735991791e-16	8.862205144305573e-15	3.921498933851848e-16	9.043366997701755e-15	3.032247421233926e-16
55534.180000003376	1.3200656307954627e-14	1.7686493122636738e-16	1.0362129275959665e-14	1.3276565138805826e-16	6.231617607752543e-15	7.877180338189518e-17	1.0596674812900986e-14	1.0599731667802865e-16	2.2780648054562604e-14	1.0618432776627062e-15	1.2384316654874945e-14	3.753770181676991e-16	1.1284419281815658e-14	3.208586491733717e-16	8.86460311680454e-15	4.0447890073579755e-16	1.067551832899858e-14	3.61790054057337e-16	8.856716644471807e-15	3.9347150809603504e-16	9.036722414364941e-15	3.048099430984728e-16
55534.23000000338	1.319519561081621e-14	1.7703469548438594e-16	1.0356160227007123e-14	1.3288938491416317e-16	6.2283099416121544e-15	7.884802240393229e-17	1.0593152101165366e-14	1.0596263887030747e-16	2.276601592186794e-14	1.0624661409874288e-15	1.2376704970495913e-14	3.772542500820622e-16	1.1276257405001208e-14	3.2216122674221787e-16	8.858440049720566e-15	4.0602950817008636e-16	1.0668914454506021e-14	3.631070143752275e-16	8.851231806483016e-15	3.9480143490111433e-16	9.030089031991314e-15	3.064310284672788e-16
55534.28000000338	1.3189757282753441e-14	1.7720934272819512e-16	1.0350208181472554e-14	1.3301632113497238e-16	6.225009847708928e-15	7.892607734608583e-17	1.0589650523483419e-14	1.059308295028093e-16	2.275140164079122e-14	1.0631089735386094e-15	1.2369084513365689e-14	3.791804055223964e-16	1.1268103016200049e-14	3.2347589464489084e-16	8.85228160871362e-15	4.075931751724882e-16	1.066231569467548e-14	3.644334547156945e-16	8.845750664291632e-15	3.961396722190459e-16	9.02346657228959e-15	3.0808844936258824e-16
55534.330000003385	1.3184341132511739e-14	1.773887897060559e-16	1.0344273100959771e-14	1.331464292676693e-16	6.221717313300868e-15	7.900595196447799e-17	1.05861698915753e-14	1.0590188062401744e-16	2.2736805130039313e-14	1.0637716273478942e-15	1.2361455619604633e-14	3.811563455128158e-16	1.1259956105333469e-14	3.248026598110257e-16	8.846127817363426e-15	4.091699124021115e-16	1.065572206144499e-14	3.6576937512484413e-16	8.840273251851904e-15	3.974862183883555e-16	9.016854756977704e-15	3.0978266069663793e-16
55534.38000000339	1.317894696886434e-14	1.7757295699336526e-16	1.0338354947088811e-14	1.3327968017924586e-16	6.218432325651888e-15	7.90876308215206e-17	1.0582710017174668e-14	1.0587578570254738e-16	2.2722226308331617e-14	1.0644539565180714e-15	1.2353818625256724e-14	3.831829381554102e-16	1.1251816662323745e-14	3.2614152894018823e-16	8.839978699251354e-15	4.1075973028885773e-16	1.064913356675364e-14	3.6711477553421586e-16	8.834799603119469e-15	3.9884107166938724e-16	9.01025330778199e-15	3.1151412064493013e-16
55534.43000000339	1.3173574600611754e-14	1.7776176907452454e-16	1.0332453681495177e-14	1.3341604641844762e-16	6.215154872032057e-15	7.91710993007989e-17	1.057927071203038e-14	1.0585253968505852e-16	2.2707665094400324e-14	1.0651558172775963e-15	1.2346173866291076e-14	3.8526105751514744e-16	1.1243684677096871e-14	3.274925085057085e-16	8.833834277961725e-15	4.1236263903591433e-16	1.06425502225413e-14	3.684696557630247e-16	8.829329752050244e-15	4.0020423024595525e-16	9.003661946435727e-15	3.1328329012385115e-16
55534.480000003394	1.3168223836580536e-14	1.7795515441942297e-16	1.0326569265830504e-14	1.3355550224610274e-16	6.21188493971746e-15	7.925634362112475e-17	1.0575851787904618e-14	1.0583213905664125e-16	2.2693121406989925e-14	1.0658770680343438e-15	1.233852167860315e-14	3.8739158248975534e-16	1.1235560139579462e-14	3.288556047578773e-16	8.827694577079786e-15	4.139786486209934e-16	1.0635972040750732e-14	3.698340155208034e-16	8.823863732602014e-15	4.0157569222683516e-16	8.99708039467888e-15	3.150906322629815e-16
55534.5300000034	1.3162894485625432e-14	1.7815304555337497e-16	1.0320701661761984e-14	1.336980236632146e-16	6.2086225159901465e-15	7.934335084905129e-17	1.0572453056574947e-14	1.0581458189258846e-16	2.2678595164857583e-14	1.0666175694253e-15	1.2330862398015992e-14	3.8957539566769513e-16	1.1227443039701226e-14	3.302308237268291e-16	8.821559620194352e-15	4.156077687980048e-16	1.0629399033324868e-14	3.712078544091114e-16	8.81840157873371e-15	4.0295545564749804e-16	8.990508374256179e-15	3.169366118737694e-16
55534.5800000034	1.3157586356625774e-14	1.7835537912261973e-16	1.0314850830972432e-14	1.3384358843665275e-16	6.2053675881380506e-15	7.943210891122073e-17	1.056907432983108e-14	1.0579986791026177e-16	2.2664086286772312e-14	1.0673771843648914e-15	1.232319636028163e-14	3.9181338217669195e-16	1.1219333367393856e-14	3.3161817122557424e-16	8.815429430894753e-15	4.1725000909829902e-16	1.0622831212207857e-14	3.725911719236856e-16	8.812943324405362e-15	4.043435184711612e-16	8.983945606916798e-15	3.1882169491542707e-16
55534.6300000034	1.3152299258488038e-14	1.785620959530981e-16	1.0309016735160402e-14	1.3399217612272645e-16	6.202120143455221e-15	7.952260660481978e-17	1.056571541947848e-14	1.0578799851917319e-16	2.2649594691515685e-14	1.0681557780899884e-15	1.2315523901082347e-14	3.941064285276521e-16	1.1211231112590529e-14	3.330176528526704e-16	8.809304032773278e-15	4.18905378831737e-16	1.0616268589346086e-14	3.7398396745636686e-16	8.807489003578237e-15	4.057398785908293e-16	8.977391814412952e-15	3.2074634796048533e-16
55534.680000003405	1.3147033000143595e-14	1.787731411043654e-16	1.0303199336040164e-14	1.3414376808845953e-16	6.198880169241443e-15	7.961483360719125e-17	1.0562376137334757e-14	1.0577897686639005e-16	2.2635120297880927e-14	1.0689532182027228e-15	1.2307845356032015e-14	3.964554214560216e-16	1.1203136265227766e-14	3.3442927399479066e-16	8.803183449424568e-15	4.2057388708791833e-16	1.0609711176686598e-14	3.753862402967684e-16	8.802038650214946e-15	4.071445338298113e-16	8.97084671849902e-15	3.22711037660134e-16
55534.73000000341	1.3141787390549503e-14	1.7898846391778397e-16	1.0297398595341545e-14	1.3429834753061841e-16	6.195647652802752e-15	7.970878048485871e-17	1.0559056295231734e-14	1.05772807879926e-16	2.2620663024673155e-14	1.0697693747107962e-15	1.2300161060677365e-14	3.9886124676464246e-16	1.1195048815243455e-14	3.3585303982889007e-16	8.797067704444484e-15	4.22255542737047e-16	1.0603158986178669e-14	3.7679798963412695e-16	8.796592298279287e-15	4.085574819433783e-16	8.964310040930726e-15	3.247162302114374e-16
