MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_g'	sdss_g'_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	sdss_z'	sdss_z'_err
56484.340000001524	2.5190321672223437e-15	6.145081173295652e-17	1.7239657413784018e-15	1.5861706187899577e-17	2.973547489543281e-15	2.136718981549027e-17	1.0995973018685415e-15	3.682952285278432e-16	3.4156088720200165e-15	2.67346575922785e-17	3.248765392372893e-15	4.774773483032303e-17	1.9728308827109974e-15	2.929989794473121e-17	3.2084945606085397e-15	3.13020935158719e-17	1.4432036563166075e-15	3.259457050953969e-17
56484.39000000153	2.499666592718035e-15	6.008442948927626e-17	1.7187227096309217e-15	1.5844514175958545e-17	2.961759308626214e-15	2.124637976662906e-17	1.082901853417599e-15	3.5985897748507956e-16	3.397287092103044e-15	2.658643232480092e-17	3.2284012960359127e-15	4.780608035166421e-17	1.9663762059372816e-15	2.959039828236908e-17	3.1948171524544565e-15	3.1409243257520733e-17	1.4396986134116195e-15	3.23947933234809e-17
56484.44000000153	2.4805630221591956e-15	5.860632384888409e-17	1.7134694651790404e-15	1.5825879117370544e-17	2.9499745890217818e-15	2.1121565133276565e-17	1.0663619239139193e-15	3.5117708992282934e-16	3.3790036484616416e-15	2.6429034247433306e-17	3.2080923925969597e-15	4.784754108047798e-17	1.9599458903255915e-15	2.986530598833383e-17	3.1811297789520386e-15	3.150912615789602e-17	1.4362000655370393e-15	3.218842771810782e-17
56484.49000000153	2.461719741695632e-15	5.70252035667745e-17	1.7082067314326546e-15	1.5805909471253117e-17	2.938194959765491e-15	2.0993026116950905e-17	1.0499795732558601e-15	3.4225203964392714e-16	3.360759811982273e-15	2.6262980351925638e-17	3.1878403841790444e-15	4.7872103194865804e-17	1.9535396222408287e-15	3.0124490113089407e-17	3.1674338368437703e-15	3.160175959948345e-17	1.4327087830022212e-15	3.197580497027526e-17
56484.540000001536	2.4431350452094593e-15	5.535149988311091e-17	1.7029352318061951e-15	1.5784718552236868e-17	2.926422049895695e-15	2.0861059887354334e-17	1.0337568766914679e-15	3.330865069599661e-16	3.342556853575404e-15	2.6088833726479754e-17	3.1676469731283792e-15	4.787976427781765e-17	1.9471570882887367e-15	3.036786679136961e-17	3.1537307229359572e-15	3.168716802602627e-17	1.4292255361520376e-15	3.1757273998354923e-17
56484.59000000154	2.4248072342656263e-15	5.359766902602685e-17	1.6976556897009691e-15	1.5762424530441427e-17	2.9146574884367427e-15	2.072598074991651e-17	1.0176959251357141e-15	3.23683409462589e-16	3.3243960442013987e-15	2.590720282950176e-17	3.1475138616824362e-15	4.787053323883238e-17	1.9407979753119723e-15	3.059539814094272e-17	3.140021833937655e-15	3.176538298375584e-17	1.4257510953762272e-15	3.15332014802063e-17
56484.64000000154	2.4067346180613573e-15	5.1778565248964076e-17	1.6923688285216251e-15	1.573915040745354e-17	2.902902904403075e-15	2.058812019958749e-17	1.0017988254890528e-15	3.1404593988391053e-16	3.3062786548528325e-15	2.571874051632655e-17	3.1274427521874278e-15	4.7844430299917387e-17	1.934461970385324e-15	3.080709133860932e-17	3.1263085666571944e-15	3.1836443203847846e-17	1.4222862311187864e-15	3.130397193571841e-17
56484.690000001545	2.3889155133771133e-15	4.9911894452884396e-17	1.687075371668516e-15	1.571502399415349e-17	2.8911599268592346e-15	2.0447826986498578e-17	9.860677009573554e-16	3.041776130602373e-16	3.2882059565702846e-15	2.5524142793233074e-17	3.107435346915164e-15	4.780148697361521e-17	1.9281487608124836e-15	3.100299785560029e-17	3.1125923178249045e-15	3.1900394619914035e-17	1.418831713887188e-15	3.106998776506861e-17
56484.74000000155	2.371348244526925e-15	4.8018753917255834e-17	1.6817760425386554e-15	1.5690177865244452e-17	2.879430184837199e-15	2.030546708084251e-17	9.705046913731966e-16	2.9408232469270916e-16	3.270179220425284e-15	2.5324147203682443e-17	3.0874933483263194e-15	4.774174605315816e-17	1.921858034121292e-15	3.118321283602789e-17	3.098874484211635e-15	3.195729048223798e-17	1.4153883142618897e-15	3.083166923272063e-17
56484.79000000155	2.3540311433088415e-15	4.6124252305208465e-17	1.6764715645277436e-15	1.5664749307427423e-17	2.8677153073610887e-15	2.016142360684762e-17	9.551119535186008e-16	2.8376442554408633e-16	3.2521997175525207e-15	2.5119530797789224e-17	3.0676184587728285e-15	4.766526165117043e-17	1.9155894780599525e-15	3.1347874602420915e-17	3.085156462575066e-15	3.200719139611094e-17	1.4119568029054977e-15	3.058945438603948e-17
56484.84000000155	2.3369625489562518e-15	4.425818074231163e-17	1.6711626610273066e-15	1.5638880246061258e-17	2.85601692350467e-15	2.0016096627775125e-17	9.39891661449197e-16	2.7322881604276976e-16	3.2342687191151077e-15	2.491110761394154e-17	3.0478123807268104e-15	4.7572099218771644e-17	1.909342780593084e-15	3.1497164273165883e-17	3.071439649699216e-15	3.20501654646852e-17	1.4085379505723357e-15	3.0343798895805676e-17
56484.89000000156	2.320140808088502e-15	4.245566314906622e-17	1.665850055430182e-15	1.5612717160595064e-17	2.8443366623032216e-15	1.9869902893162364e-17	9.248460068198764e-16	2.6248106816489214e-16	3.2163874963348992e-15	2.4699725567428826e-17	3.028076816700447e-15	4.746233561351124e-17	1.9031176298974537e-15	3.163130547681625e-17	3.057725442304284e-15	3.208628832009192e-17	1.4051325281176094e-15	3.009517580494891e-17
56484.94000000156	2.303564274662435e-15	4.0757644359066804e-17	1.6605344711256288e-15	1.5586410971688357e-17	2.8326761528144554e-15	1.972327540287518e-17	9.099771992119538e-16	2.515275842099019e-16	3.1985573204710144e-15	2.4486262694727756e-17	3.008413469171581e-15	4.733605916054371e-17	1.896913714358121e-15	3.1750564148359474e-17	3.044015237175302e-15	3.211564329944515e-17	1.401741306506785e-15	2.9844075170147123e-17
56484.99000000156	2.287231309923521e-15	3.9210975160544057e-17	1.655216631501832e-15	1.5560116915754706e-17	2.8210370241091764e-15	1.9576662868420013e-17	8.952874664618993e-16	2.4037580610761705e-16	3.180779462841313e-15	2.427162263596514e-17	2.988824040726794e-15	4.7193369752023867e-17	1.890730722564035e-15	3.185524839220142e-17	3.030310431086158e-15	3.213832150725045e-17	1.398365056825011e-15	2.9591003579497695e-17
56485.040000001565	2.2711402823577124e-15	3.7867739773773477e-17	1.6498972599463807e-15	1.5533994397324765e-17	2.809420905258874e-15	1.9430529005982978e-17	8.8077905499159e-16	2.290344948767962e-16	3.1630551948066047e-15	2.4056729279659356e-17	2.9693102339641137e-15	4.703437894550593e-17	1.884568343304305e-15	3.1945708396283586e-17	3.0166124207611027e-15	3.215442196235517e-17	1.3950045502863931e-15	2.9336483528108377e-17
56485.09000000157	2.2552895676430734e-15	3.6783397983810897e-17	1.644577079848772e-15	1.5508206804605643e-17	2.79782942533925e-15	1.9285351617096663e-17	8.664542301402205e-16	2.1751410889334222e-16	3.1453857877864397e-15	2.3842520469957464e-17	2.9498737515845834e-15	4.685921010415372e-17	1.878426265564152e-15	3.2022336380910135e-17	3.0029226029861815e-15	3.216405172461665e-17	1.39166055824341e-15	2.9081052632136165e-17
56485.14000000157	2.239677548601368e-15	3.601338958480662e-17	1.6392568145928968e-15	1.54829213166792e-17	2.786264213427374e-15	1.9141621513990652e-17	8.52315276497858e-16	2.0582732350706639e-16	3.127772513250267e-15	2.3629940694924806e-17	2.930516296146169e-15	4.666799851244583e-17	1.8723041785204303e-15	3.208556656471541e-17	2.9892423745362957e-15	3.216732604163533e-17	1.3883338521961867e-15	2.882526266036373e-17
56485.190000001574	2.224302615150647e-15	3.5608203452556893e-17	1.6339371875665822e-15	1.545830867328747e-17	2.7747268986309435e-15	1.8999841163721665e-17	8.383644982406254e-16	1.9398975623286174e-16	3.1102166427155374e-15	2.3419932690807583e-17	2.911239570475823e-15	4.646089158253998e-17	1.866201771538279e-15	3.2135875129318726e-17	2.975573132171152e-15	3.2164368474049963e-17	1.3850252038019731e-15	2.8569678361339606e-17
56485.24000000158	2.2091629136647634e-15	3.5602306232433484e-17	1.6286189026515274e-15	1.5434533046639503e-17	2.7632190287195168e-15	1.8860473648575335e-17	8.246042194676307e-16	1.8202099622353474e-16	3.092719449960898e-15	2.3213264446049072e-17	2.892045277326096e-15	4.623804899386559e-17	1.8601187341663446e-15	3.2173780162370104e-17	2.961916272664639e-15	3.2155311077609624e-17	1.3817353608597995e-15	2.8314849662194464e-17
56485.29000000158	2.1942547454720445e-15	3.597620075850957e-17	1.623302519577028e-15	1.541168883428948e-17	2.7517415504991937e-15	1.872362524463919e-17	8.110367845396004e-16	1.699460925159848e-16	3.075282224993176e-15	2.300947751001572e-17	2.8729351194896017e-15	4.5999642924591586e-17	1.854054756133094e-15	3.2199841556692075e-17	2.9482731928038143e-15	3.214029452941762e-17	1.378464711865785e-15	2.8060941792955683e-17
56485.34000000158	2.179573588690319e-15	3.66799322884384e-17	1.6179885334527451e-15	1.538984089759972e-17	2.740295141395434e-15	1.8589248544818092e-17	7.976645584193511e-16	1.5779774727290906e-16	3.0579062651415563e-15	2.2807559435327454e-17	2.8539107998276297e-15	4.574585826157021e-17	1.848009527342868e-15	3.2214660842050286e-17	2.934645289348385e-15	3.211946831478178e-17	1.3752133687692004e-15	2.780782746384923e-17
56485.390000001586	2.165114924257813e-15	3.765618077036978e-17	1.6126774390934405e-15	1.536905724222498e-17	2.728880477611217e-15	1.84573083836908e-17	7.844899270139788e-16	1.4561961310039763e-16	3.04059286782744e-15	2.2606496047486862e-17	2.834974021270147e-15	4.547689285108562e-17	1.841982737871731e-15	3.221888092262432e-17	2.921033959104656e-15	3.209299089123321e-17	1.3719814365825976e-15	2.75553865409313e-17
56485.44000000159	2.150874239706826e-15	3.8845891756753724e-17	1.607369731315666e-15	1.5349409338575698e-17	2.717498235313996e-15	1.8327785442883813e-17	7.715152975189464e-16	1.3347134996943423e-16	3.023343330536652e-15	2.240528749862724e-17	2.8161264867299527e-15	4.519295775841227e-17	1.835974077963122e-15	3.2213185691914236e-17	2.9074405988444908e-15	3.20610298486167e-17	1.3687690205015898e-15	2.7303517494814506e-17
56485.49000000159	2.1368470290229312e-15	4.019250374647038e-17	1.6020659049294117e-15	1.5330972283272784e-17	2.7061490907029928e-15	1.8200679030748542e-17	7.587430987640146e-16	1.2143652434174361e-16	3.0061589508118642e-15	2.220296147129283e-17	2.7973698992171364e-15	4.4894277564174945e-17	1.82998323802432e-15	3.2198299493614626e-17	2.893866605362038e-15	3.2023762109687717e-17	1.3655762259062766e-15	2.705214106216292e-17
56485.540000001594	2.1230287925030875e-15	4.164454592870486e-17	1.5967664547539732e-15	1.5313824921757818e-17	2.6948337199982674e-15	1.807600989857766e-17	7.461757815611032e-16	1.0963511688541151e-16	2.989041026256384e-15	2.1998586045052672e-17	2.778705961781851e-15	4.458109066680255e-17	1.8240099086221115e-15	3.217498639470619e-17	2.880313375445369e-15	3.1981374080352874e-17	1.3624031583625047e-15	2.680120394658755e-17
56485.5900000016	2.1094150366146105e-15	4.3156825117566005e-17	1.5914718756063793e-15	1.5298049967319295e-17	2.6835527993966507e-15	1.7953822953388296e-17	7.338158190540549e-16	9.824337185511829e-17	2.9719908545455225e-15	2.1791282317721765e-17	2.7601363775715416e-15	4.4253649627210763e-17	1.8180537804788032e-15	3.214404923396592e-17	2.86678230594435e-15	3.193406185584623e-17	1.3592499236233298e-15	2.6550682562653227e-17
56485.6400000016	2.096001273854391e-15	4.4690628778220004e-17	1.586182662302227e-15	1.5283734091424462e-17	2.6723070051447335e-15	1.7834189922880334e-17	7.216657070704009e-16	8.752455852752518e-17	2.9550097334177532e-15	2.158023676735358e-17	2.7416628496306367e-15	4.3912221533243407e-17	1.8121145444680326e-15	3.21063284069747e-17	2.8532747936237523e-15	3.188203138526543e-17	1.3561166276303938e-15	2.6300586826454076e-17
56485.6900000016	2.0827830226080126e-15	4.621335708710437e-17	1.580899309665703e-15	1.5270967992038737e-17	2.661097013489676e-15	1.771721202082812e-17	7.097279644751291e-16	7.787270959201585e-17	2.9380989606728167e-15	2.1364713582902875e-17	2.7232870812496597e-15	4.3557088362677054e-17	1.806191891611196e-15	3.206270034670247e-17	2.8397922353172332e-15	3.182549864237753e-17	1.3530033765153019e-15	2.6050963995674956e-17
56485.740000001606	2.0697558070086535e-15	4.769789113318915e-17	1.575622312521948e-15	1.5259846439232395e-17	2.6499235006531323e-15	1.7603022448531476e-17	6.980051335264622e-16	6.986001927982334e-17	2.9212598341887738e-15	2.1144066946360137e-17	2.705010775610393e-15	4.3188547434814367e-17	1.8002855130727457e-15	3.201407565564436e-17	2.826336027849333e-15	3.176468980826197e-17	1.3499102766009617e-15	2.5801902560669247e-17
56485.79000000161	2.0569151567970938e-15	4.912189065576588e-17	1.5703521656920471e-15	1.52504682989133e-17	2.638787142917675e-15	1.7491788846427864e-17	6.864997802337589e-16	6.424202961465861e-17	2.9044936518967416e-15	2.091775354650056e-17	2.686835636072037e-15	4.2806911829686394e-17	1.794395100156617e-15	3.196139684595895e-17	2.812907568056748e-15	3.1699841451277595e-17	1.3468374344030093e-15	2.555353618606221e-17
56485.84000000161	2.044256607180708e-15	5.046712699035571e-17	1.5650893640088951e-15	1.5242936528100627e-17	2.6276886165369552e-15	1.7383715610818005e-17	6.752144947174801e-16	6.181868342194639e-17	2.8878017118206856e-15	2.0685345413992607e-17	2.668763365965175e-15	4.241251083373886e-17	1.788520344302247e-15	3.1905635641995916e-17	2.7995082527609796e-15	3.1631200656282934e-17	1.3437849566311433e-15	2.530604769942497e-17
56485.890000001615	2.0317756986936022e-15	5.171889984540402e-17	1.559834402301331e-15	1.523735814080648e-17	2.616628597806982e-15	1.7279046092902723e-17	6.641514415563151e-16	6.308048471521311e-17	2.8711853120420478e-15	2.0446543332938457e-17	2.650795668711961e-15	4.200569050408323e-17	1.782660937080146e-15	3.184778980108822e-17	2.786139478821011e-15	3.1559025209260644e-17	1.3407529501906797e-15	2.5059673119075224e-17
56485.94000000162	2.0194679770560098e-15	5.286555369895746e-17	1.5545877754012958e-15	1.523384415443621e-17	2.6056077630364035e-15	1.717806456728969e-17	6.533094841926256e-16	6.781409338628838e-17	2.8546457507111174e-15	2.0201191012034726e-17	2.6329342477803328e-15	4.158681412757599e-17	1.776816570188236e-15	3.178887940975133e-17	2.7728026430988645e-15	3.148358370634793e-17	1.3377415221836514e-15	2.481470570795952e-17
56485.99000000162	2.007328993034488e-15	5.3898092806692255e-17	1.5493499781511087e-15	1.523250950179532e-17	2.5946267885169027e-15	1.7081098050333318e-17	6.426860200718521e-16	7.531072682385146e-17	2.838184326070399e-15	1.9949290237496332e-17	2.615180593985169e-15	4.115620388412692e-17	1.7709869980168098e-15	3.172976764168482e-17	2.7594990840361766e-15	3.140514236037228e-17	1.3347507799104443e-15	2.4571500033159795e-17
56486.04000000162	1.995354302301925e-15	5.4809886529557895e-17	1.5441215053856929e-15	1.523347291350233e-17	2.5836863505573557e-15	1.698851780423711e-17	6.322784640130751e-16	8.478746052846297e-17	2.82180233642177e-15	1.9691017266544723e-17	2.5975352812613808e-15	4.071394669429307e-17	1.765172265919632e-15	3.1670519736825886e-17	2.7462298685594375e-15	3.1323916517113085e-17	1.3317808308711296e-15	2.4330476001917025e-17
56486.090000001626	1.9835394652974786e-15	5.559645458005023e-17	1.5389028519524975e-15	1.5236856774197222e-17	2.5727871255000016e-15	1.690074061290509e-17	6.220842549626774e-16	9.560802289515926e-17	2.805501080154272e-15	1.9426740639858886e-17	2.5799986364606777e-15	4.026008204825976e-17	1.7593725038157148e-15	3.161098434147299e-17	2.732995984785511e-15	3.1240115003519085e-17	1.3288317827667308e-15	2.409212283390327e-17
56486.14000000163	1.97188004708719e-15	5.625532221883656e-17	1.533694512695154e-15	1.524278694503176e-17	2.5619297896955062e-15	1.6818229621272064e-17	6.1210085571866685e-16	1.0732104217348021e-16	2.7892818557302125e-15	1.915704063524002e-17	2.562570986451937e-15	3.9794673309060384e-17	1.7535878417562292e-15	3.155103624969976e-17	2.7197984208079616e-15	3.115395860151257e-17	1.3259037435008403e-15	2.3857002916894227e-17
56486.19000000163	1.9603716172239658e-15	5.678593694212732e-17	1.528496982471729e-15	1.5251392553319284e-17	2.5511150194918024e-15	1.6741494839504515e-17	6.023257526571596e-16	1.1962220069613236e-16	2.7731459616927476e-15	1.88827305052271e-17	2.5452526581956073e-15	3.931781071357916e-17	1.7478184099177575e-15	3.1490582833660566e-17	2.7066381647487187e-15	3.106568046488867e-17	1.3229968211808597e-15	2.3625755476971923e-17
56486.240000001635	1.949009749608434e-15	5.718963998245106e-17	1.5233107561312226e-15	1.526280575798822e-17	2.540343491275765e-15	1.667109312002673e-17	5.927564554609272e-16	1.3230795294362996e-16	2.757094696665249e-15	1.8604879560351433e-17	2.528043978755151e-15	3.882961462014847e-17	1.742064338603939e-15	3.142957021378048e-17	2.6935162047256597e-15	3.0975526539639505e-17	1.3201111241193595e-15	2.3399099977395823e-17
56486.29000000164	1.937790022349158e-15	5.746968758495994e-17	1.5181363285361149e-15	1.5277161479552722e-17	2.5296158814044373e-15	1.660762758370405e-17	5.833904968500732e-16	1.452404515587761e-16	2.7411293593582504e-15	1.8324838002118134e-17	2.5109452751711398e-15	3.8330239064215075e-17	1.7363257582480832e-15	3.136798919750024e-17	2.6804335289073123e-15	3.088375598565097e-17	1.3172467608356453e-15	2.3177839139541015e-17
56486.34000000164	1.926708017623603e-15	5.763131826684699e-17	1.51297419454996e-15	1.5294597089387316e-17	2.5189328662837094e-15	1.6551746517206062e-17	5.742254323147047e-16	1.583243290736621e-16	2.725251248555555e-15	1.8044263309403647e-17	2.4939568746157756e-15	3.781987548119764e-17	1.7306027994148928e-15	3.130588098784875e-17	2.6673911253993982e-15	3.0790641544055734e-17	1.31440384005708e-15	2.2962861458129355e-17
56486.390000001644	1.915759321538693e-15	5.768186293631505e-17	1.5078248490412033e-15	1.531525209330041e-17	2.5082951223351867e-15	1.6504141465322903e-17	5.652588398496897e-16	1.7149196534270417e-16	2.7094616631388663e-15	1.7765147571123716e-17	2.4770791042612603e-15	3.7298756956682466e-17	1.7248955928027233e-15	3.1243342661900875e-17	2.6543899823542368e-15	3.0696469898159985e-17	1.3115824707203738e-15	2.275514305931555e-17
56486.44000000165	1.9049395239917887e-15	5.763089463264674e-17	1.5026887868834192e-15	1.533926775660399e-17	2.4977033259662407e-15	1.646554472527049e-17	5.56488319691391e-16	1.8469419404422518e-16	2.6937619020618918e-15	1.7489844868609046e-17	2.460312291377089e-15	3.676716274721262e-17	1.719204269245777e-15	3.118053241539095e-17	2.6414310880112692e-15	3.060154200285026e-17	1.3087827619731887e-15	2.255574872727003e-17
