MJD	CSP_g_old	CSP_g_old_err	CSP_i_old	CSP_i_old_err	CSP_r_old	CSP_r_old_err	CSP_u_old	CSP_u_old_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
57013.34000000093	2.208661296317666e-13	2.4909391149212302e-15	3.7665586905383434e-14	2.6817007093480743e-16	1.0503491227940823e-13	1.104954777821487e-15	2.819501211057063e-13	2.013033830884376e-15	2.711947128946553e-13	5.438201353374014e-15	2.4703937876923326e-13	5.966711670608878e-15	8.84421668704248e-15	5.900146326278306e-16	9.890083812298376e-14	4.070205040160442e-15	4.386232065962366e-14	1.6675334733559262e-15	1.541166798917818e-13	3.130528823040927e-15
57013.39000000093	2.210626520408936e-13	2.5415985404710797e-15	3.763996174193251e-14	2.725768233019828e-16	1.0520417945603902e-13	1.126357992698939e-15	2.8166565519247656e-13	2.046340805421555e-15	2.715481821848173e-13	5.4672096716393816e-15	2.4683451700099657e-13	5.998119011620139e-15	8.858562507636983e-15	5.886819284265598e-16	9.883404272156809e-14	4.076898306952029e-15	4.3852968573022055e-14	1.6711618821524567e-15	1.543708394165618e-13	3.140961781128043e-15
57013.440000000934	2.21255746477412e-13	2.5919948895952667e-15	3.761393730866788e-14	2.776078349014345e-16	1.053721884864385e-13	1.147685392972142e-15	2.813726409584494e-13	2.084535157942448e-15	2.7189639282238866e-13	5.494472114333561e-15	2.46618901110536e-13	6.0258912709416526e-15	8.872691647683058e-15	5.873055361168189e-16	9.876378447054449e-14	4.082462784373591e-15	4.3842205192155706e-14	1.6743825474956454e-15	1.5462222673013658e-13	3.1504498949211397e-15
57013.49000000094	2.2144542797930016e-13	2.642087207951771e-15	3.7587474612659956e-14	2.832102365465087e-16	1.0553889315195415e-13	1.1689229568238389e-15	2.810712889538151e-13	2.12727456079134e-15	2.722392585317596e-13	5.519933582550044e-15	2.463925934342663e-13	6.049944799139596e-15	8.886599439265385e-15	5.858851761935626e-16	9.869006259393754e-14	4.086868830056453e-15	4.3830042220847915e-14	1.677189362233436e-15	1.5487082645133074e-13	3.158969841325195e-15
57013.54000000094	2.2163171151833476e-13	2.691840641938299e-15	3.756053464505834e-14	2.893298447730993e-16	1.05704247217475e-13	1.1900592159565753e-15	2.80761809555808e-13	2.1742075935647756e-15	2.7257669295948114e-13	5.543545045311193e-15	2.4615565578121563e-13	6.070206600346874e-15	8.900281206938104e-15	5.844206655692461e-16	9.861287606626174e-14	4.090089945749694e-15	4.3816491297855605e-14	1.6795770438925171e-15	1.5511662316178622e-13	3.1665012883010147e-15
57013.59000000094	2.2181461200019058e-13	2.741225860041554e-15	3.753307838016512e-14	2.9591321944534423e-16	1.0586820443101222e-13	1.21108500679085e-15	2.8044441297246673e-13	2.2249886753562564e-15	2.7290860967316484e-13	5.5652633923063416e-15	2.459081494355979e-13	6.086613961959452e-15	8.913732267597067e-15	5.829119175139561e-16	9.853222361251714e-14	4.092102746782968e-15	4.3801563997296134e-14	1.6815411312382607e-15	1.5535960140578002e-13	3.1730268437376084e-15
57013.640000000945	2.2199414426477942e-13	2.790218491947917e-15	3.7505066774496696e-14	3.0290928340041423e-16	1.060307185231217e-13	1.2319932262522898e-15	2.8011930924646114e-13	2.2792898924385387e-15	2.732349221603863e-13	5.58505129962057e-15	2.456501351593637e-13	6.099114134993259e-15	8.926947930351679e-15	5.813589416061253e-16	9.844810370817472e-14	4.092886934654041e-15	4.378527182907028e-14	1.6830779814753873e-15	1.555997456900335e-13	3.1785320099271598e-15
57013.69000000095	2.2217032308638582e-13	2.8387985837060103e-15	3.747646076585648e-14	3.10270519028731e-16	1.0619174320648792e-13	1.2527785917661285e-15	2.797867082589317e-13	2.336809783993564e-15	2.7355554382758357e-13	5.602877108664896e-15	2.4538167319473533e-13	6.107664063435135e-15	8.939923496396746e-15	5.797618436944386e-16	9.836051457915405e-14	4.092425273192593e-15	4.3767626239284255e-14	1.6841847681457397e-15	1.558370404835305e-13	3.183005143832866e-15
57013.74000000095	2.2234316317393725e-13	2.8869500669048657e-15	3.7447221272395106e-14	3.179537839703555e-16	1.0635123217542714e-13	1.2734374048909166e-15	2.7944681973323605e-13	2.3972793515373734e-15	2.738703879989617e-13	5.618714718481021e-15	2.4510282326672153e-13	6.1122301610979984e-15	8.952654258884092e-15	5.781208258708194e-16	9.826945420178613e-14	4.09070356868734e-15	4.374863861066933e-14	1.684859479773347e-15	1.5607147021732743e-13	3.1864374232343047e-15
57013.790000000954	2.2251267917120673e-13	2.934660239709236e-15	3.74173091916875e-14	3.259208019928311e-16	1.0650913910536483e-13	1.2939673179877157e-15	2.7909985323880757e-13	2.4604656681632856e-15	2.741793679153854e-13	5.632543491378662e-15	2.4481364458561537e-13	6.112788134693426e-15	8.965135502794042e-15	5.764361864535993e-16	9.817492030276841e-14	4.087710654305787e-15	4.372832026300067e-14	1.6851009192920848e-15	1.5630301928436857e-13	3.1888228188479317e-15
57013.84000000096	2.2267888565288818e-13	2.9819192450390418e-15	3.738668539979257e-14	3.3413838872184677e-16	1.0666541766033908e-13	1.3143670970379368e-15	2.787460181949241e-13	2.5261735008394233e-15	2.7448239673328264e-13	5.644348171864956e-15	2.4451419584948737e-13	6.1093228521039795e-15	8.977362504806638e-15	5.747083199799637e-16	9.807691035910802e-14	4.08343837908928e-15	4.3706682453512047e-14	1.684908704286793e-15	1.5653167203929784e-13	3.190158072419175e-15
57013.89000000096	2.2284179167881446e-13	3.028703000365695e-15	3.735531075031821e-14	3.42578468675443e-16	1.0682003206449368e-13	1.3346281810970039e-15	2.783855238745301e-13	2.5942453458293152e-15	2.7477938752353306e-13	5.654118818667407e-15	2.442045352466465e-13	6.101828255110523e-15	8.989330533172753e-15	5.729377172055773e-16	9.797542159805498e-14	4.0778816017592786e-15	4.368373637731173e-14	1.6842832680669244e-15	1.567574127982706e-13	3.190442680802125e-15
57013.94000000096	2.23001390049727e-13	3.0749401861692715e-15	3.73231460734903e-14	3.5121793310832974e-16	1.0697297795843131e-13	1.3547183404179193e-15	2.7801857940801605e-13	2.664560235245284e-15	2.750702532703796e-13	5.661850749642024e-15	2.4388472045809365e-13	6.090307316141289e-15	9.00103484758508e-15	5.71124965109071e-16	9.78704509970226e-14	4.071038189532587e-15	4.365949316779413e-14	1.6832258615854439e-15	1.5698022583876728e-13	3.1896788859545103e-15
57013.990000000966	2.2315767050752416e-13	3.1205524888730516e-15	3.729015217521554e-14	3.600383797148927e-16	1.0712425677468819e-13	1.3746016402837345e-15	2.776453937870266e-13	2.7370316180579175e-15	2.7535490687030957e-13	5.6675444993065484e-15	2.4355480865995715e-13	6.074772038927708e-15	9.012470699048781e-15	5.692707468982429e-16	9.776199528350007e-14	4.062909022107701e-15	4.3633963897051126e-14	1.6817385562063043e-15	1.5720009539940362e-13	3.1878716708163562e-15
57014.04000000097	2.2331062272926403e-13	3.1654638617173148e-15	3.725628983615095e-14	3.690257668550146e-16	1.0727386992553874e-13	1.3942430492315404e-15	2.772661758682496e-13	2.8116045626425883e-15	2.756332611309537e-13	5.671205788642017e-15	2.432148565259119e-13	6.055243503289178e-15	9.023633329752103e-15	5.673758420143171e-16	9.765005093495404e-14	4.053498000952893e-15	4.3607159576279896e-14	1.6798242473159278e-15	1.5741700567974226e-13	3.185028760925481e-15
57014.09000000097	2.234602363268969e-13	3.2096006372776728e-15	3.722151981075912e-14	3.781700074122678e-16	1.0742181880299236e-13	1.4136085118724897e-15	2.7688113437721777e-13	2.8882524765036118e-15	2.759052287699863e-13	5.6728455068574344e-15	2.428649202295854e-13	6.03175195459113e-15	9.03451797293663e-15	5.654411261298367e-16	9.753461417871466e-14	4.042812063988763e-15	4.357909115619166e-14	1.6774866587655924e-15	1.576309408401038e-13	3.1811606316885036e-15
57014.140000000974	2.2360650084718655e-13	3.2528916082630817e-15	3.7185802826381473e-14	3.8746452110443516e-16	1.0756810477886436e-13	1.4326650045368187e-15	2.764904779120663e-13	2.966973495465642e-15	2.761707224140071e-13	5.67247970466074e-15	2.4250505544693866e-13	6.004336938781461e-15	9.045119852767643e-15	5.634675711348531e-16	9.741568099186044e-14	4.030861205729691e-15	4.3549769527415676e-14	1.6747303481221547e-15	1.5784188500137852e-13	3.176280521094668e-15
57014.19000000098	2.2374940577149643e-13	3.295268081918546e-15	3.7149099582294095e-14	3.969057590837091e-16	1.0771272920470829e-13	1.4513805763665102e-15	2.760944149473697e-13	3.0477866597599717e-15	2.7642965459744295e-13	5.670129598613917e-15	2.4213531735864413e-13	5.973047484240708e-15	9.055434184203923e-15	5.614562451058527e-16	9.729324710108033e-14	4.017658502913029e-15	4.3519205520904096e-14	1.6715607126945165e-15	1.5804982224483555e-13	3.1704044477148463e-15
57014.24000000098	2.2388894051561116e-13	3.3366639126278812e-15	3.711137074877445e-14	4.064927108995828e-16	1.0785569341187716e-13	1.469724378240557e-15	2.7569315383789106e-13	3.1307279679668004e-15	2.766819377614345e-13	5.6658215860568945e-15	2.4175576065243535e-13	5.937942332016013e-15	9.065456172867614e-15	5.59408312250401e-16	9.716730798253696e-14	4.003220145602119e-15	4.3487409908332885e-14	1.6679839962934769e-15	1.5825473661193088e-13	3.1635512337163258e-15
57014.29000000098	2.2402509442957156e-13	3.3770155167042526e-15	3.707257696616264e-14	4.1622640117862344e-16	1.0799699871151057e-13	1.4876666815479535e-15	2.75286902822387e-13	3.215846379958175e-15	2.769274842527286e-13	5.659587270028575e-15	2.41366439525454e-13	5.8990902163225286e-15	9.075181014913792e-15	5.573250328201774e-16	9.703785886170825e-14	3.987565473715729e-15	4.345439340250173e-14	1.6640072966699697e-15	1.5845661210412176e-13	3.1557425326092275e-15
57014.340000000986	2.241578567975148e-13	3.4162618727205683e-15	3.7032678843919394e-14	4.2610938147820153e-16	1.0813664639457666e-13	1.5051788886028955e-15	2.748758700273653e-13	3.303199825921469e-15	2.771662063225625e-13	5.6514634935555514e-15	2.4096740768656513e-13	5.856570197507577e-15	9.084603896899872e-15	5.552077629840604e-16	9.690489471322929e-14	3.970717018878267e-15	4.3420166657734244e-14	1.6596385735632959e-15	1.586554326826707e-13	3.1470028613743566e-15
57014.39000000099	2.2428721683750098e-13	3.4543445102940243e-15	3.699164973612518e-14	4.361376239353639e-16	1.0827463773183012e-13	1.5222335362532095e-15	2.7446023595846523e-13	3.3927885370639373e-15	2.773980161255577e-13	5.6414923825582756e-15	2.405587183586704e-13	5.810472049913342e-15	9.093719995654731e-15	5.53057954651692e-16	9.676841026071466e-14	3.952700551432019e-15	4.338474027027237e-14	1.6548866572784064e-15	1.5885118226845835e-13	3.137359636560136e-15
57014.44000000099	2.2441316370128916e-13	3.491207489792558e-15	3.69495140701894e-14	4.462774025244419e-16	1.0841097397387354e-13	1.5388042939716166e-15	2.740400709662255e-13	3.484364479487244e-15	2.7762282571860806e-13	5.62972139652683e-15	2.401404242810016e-13	5.760896707275993e-15	9.102524478147726e-15	5.508771552377001e-16	9.662839997657116e-14	3.93354513238851e-15	4.334812477867299e-14	1.6497612576917024e-15	1.5904384474178844e-13	3.1268432138350824e-15
57014.490000000995	2.2453568647420908e-13	3.5267973749903527e-15	3.6906309018089804e-14	4.564882751598907e-16	1.0854565635111225e-13	1.554865957578794e-15	2.736154177848984e-13	3.57762143413884e-15	2.7784054705976083e-13	5.616203386026383e-15	2.397125777113938e-13	5.707956768438009e-15	9.111012501357441e-15	5.486670073549632e-16	9.648485808180651e-14	3.913283170008987e-15	4.3310330664200376e-14	1.6442729735696432e-15	1.5923340394220026e-13	3.11548693042086e-15
57014.540000001	2.2465477417501034e-13	3.561063200450983e-15	3.6862071720845576e-14	4.667309716287767e-16	1.0867868607383811e-13	1.5703944395563705e-15	2.7318631904567816e-13	3.672260409190997e-15	2.7805109200710807e-13	5.600996655864373e-15	2.392752304285515e-13	5.6517770661147246e-15	9.119179212140245e-15	5.464292484249495e-16	9.633777854581959e-14	3.891950480619145e-15	4.3271368351218193e-14	1.638433302062706e-15	1.5941984366827146e-13	3.103327149684923e-15
57014.590000001	2.2477041575561302e-13	3.5939564350931546e-15	3.6816839289421034e-14	4.769676021660248e-16	1.0881006433215542e-13	1.5853667567796384e-15	2.727528172774836e-13	3.7679915997692326e-15	2.7825437231766436e-13	5.584165032651559e-15	2.38828433734294e-13	5.592495301340745e-15	9.12701974709861e-15	5.44165710191609e-16	9.618715508618266e-14	3.869586353144068e-15	4.3231248207579153e-14	1.6322546482133212e-15	1.5960314767742787e-13	3.09040330707318e-15
57014.640000001	2.2488260010097582e-13	3.625430943138176e-15	3.677064880560103e-14	4.871617990186325e-16	1.0893979229605829e-13	1.599761016332233e-15	2.7231495490778607e-13	3.8645357505769605e-15	2.784502996462554e-13	5.565777935220168e-15	2.3837223845577994e-13	5.5302627457909786e-15	9.13452923244927e-15	5.418783181246242e-16	9.603298116841513e-14	3.8462336167241465e-15	4.318998054501381e-14	1.6257503342927414e-15	1.5978329968575082e-13	3.0767579564013884e-15
57014.69000000101	2.2499131602888377e-13	3.655442943481314e-15	3.672353732291218e-14	4.972788044109925e-16	1.0906787111538545e-13	1.6135564000051688e-15	2.7187277426339084e-13	3.961625037031656e-15	2.786387855444035e-13	5.545910446140135e-15	2.379066949477354e-13	5.46524501354114e-15	9.141702783891066e-15	5.39569090696204e-16	9.587525000574177e-14	3.8219387106165975e-15	4.314757561951638e-14	1.6189346087517728e-15	1.5996028336778552e-13	3.062436815363e-15
57014.74000000101	2.2509655228983303e-13	3.683950968299021e-15	3.6675541867498204e-14	5.072855164708668e-16	1.091943019198558e-13	1.626733147976377e-15	2.714263175712594e-13	4.059003566162017e-15	2.7881974145920207e-13	5.52464338232045e-15	2.3743185309464417e-13	5.397622902711385e-15	9.148535506472627e-15	5.372401385149701e-16	9.571395455884497e-14	3.796751755407046e-15	4.310404363173052e-14	1.6118226545403853e-15	1.601340823563407e-13	3.04748880891402e-15
57014.79000000101	2.2519829756674543e-13	3.710915821597535e-15	3.662669943902755e-14	5.171505028619569e-16	1.0931908581910385e-13	1.6392725420411163e-15	2.7097562695926767e-13	4.156427583457902e-15	2.789930787321992e-13	5.502063362313935e-15	2.3694776231293857e-13	5.327593305882016e-15	9.1550224944599e-15	5.348936632990067e-16	9.554908753560378e-14	3.770726624350609e-15	4.3059394727332036e-14	1.6044305965142136e-15	1.603046802423036e-13	3.0319661089857786e-15
57014.840000001015	2.252965404748976e-13	3.736300538281656e-15	3.6577047011580183e-14	5.268439901683554e-16	1.0944222390260876e-13	1.6511568887881731e-15	2.7052074445703674e-13	4.253665457445562e-15	2.7915870859827564e-13	5.478262867629239e-15	2.364544715531669e-13	5.255370185869417e-15	9.1611588312033e-15	5.325319566690554e-16	9.538064139082105e-14	3.7439210134167594e-15	4.301363899741085e-14	1.5967755076106627e-15	1.6047206057443673e-13	3.0159241687552457e-15
57014.89000000102	2.2539126956167397e-13	3.760070344171831e-15	3.6526621534544285e-14	5.363378355766903e-16	1.0956371723981047e-13	1.6623695029504667e-15	2.700617119967053e-13	4.350497500574648e-15	2.793165421845283e-13	5.453340294947981e-15	2.3595202930215387e-13	5.1811856103384735e-15	9.166939589004679e-15	5.301573987415278e-16	9.520860832594178e-14	3.716396508342496e-15	4.296678647885125e-14	1.5888754134340099e-15	1.6063620685918784e-13	2.9994217494140414e-15
57014.94000000102	2.2548247330637928e-13	3.782192617395178e-15	3.64754599335074e-14	5.456054860767285e-16	1.096835668799968e-13	1.6728946912137331e-15	2.6959857141374393e-13	4.44671567338005e-15	2.794664905091427e-13	5.427399995707259e-15	2.3544048358513524e-13	5.105290834517727e-15	9.172359828984185e-15	5.277724565003101e-16	9.5032980288761e-14	3.688218646680288e-15	4.2918847154710234e-14	1.5807492948453385e-15	1.6079710256049664e-13	2.9825209371163075e-15
57014.990000001024	2.2557014012010648e-13	3.8026368514250216e-15	3.642359911115534e-14	5.546219293060512e-16	1.0980177385241313e-13	1.6827177366516807e-15	2.691313644477088e-13	4.542123209099201e-15	2.796084644802726e-13	5.400552299008167e-15	2.3491988196788867e-13	5.027957415700711e-15	9.177414600946684e-15	5.253796819247279e-16	9.48537489731191e-14	3.659456972480335e-15	4.286983095459469e-14	1.5724170881049172e-15	1.6095473109959325e-13	2.9652871474995983e-15
57015.04000000103	2.2565425834547143e-13	3.821374620028216e-15	3.637107594815352e-14	5.633636392397373e-16	1.0991833916623659e-13	1.6918248839542987e-15	2.6866013274305456e-13	4.636534187529597e-15	2.797423748949099e-13	5.372913513386842e-15	2.3439027155884164e-13	4.9494783360570125e-15	9.182098943248104e-15	5.229817098501833e-16	9.467090581858584e-14	3.630185080850683e-15	4.281974775503568e-14	1.5638996820647417e-15	1.6110907585480592e-13	2.9477891148164793e-15
57015.09000000103	2.257348162565165e-13	3.838379544324841e-15	3.631792730405344e-14	5.718085191734049e-16	1.1003326381054057e-13	1.7002033255955408e-15	2.6818491784994034e-13	4.7297730802186815e-15	2.7986813243776394e-13	5.3446059023235e-15	2.3385169901117074e-13	4.870169101104935e-15	9.186407882661446e-15	5.205812555371587e-16	9.44844420101361e-14	3.600480649207537e-15	4.27686073798642e-14	1.5552189118561549e-15	1.6126012016136554e-13	2.9300988624488383e-15
57015.14000000103	2.2581180205843686e-13	3.853627262129319e-15	3.626419001816751e-14	5.799358438472903e-16	1.1014654875435925e-13	1.707841189056657e-15	2.677057612249763e-13	4.821674283656676e-15	2.799856476801344e-13	5.315757627964202e-15	2.3330421052488246e-13	4.7903687698594905e-15	9.19033643424268e-15	5.18181111923161e-16	9.429434847781374e-14	3.570425451564595e-15	4.271641960058145e-14	1.5463975484632284e-15	1.6140784731120326e-13	2.912291651217259e-15
57015.190000001036	2.2588520388747152e-13	3.867095399690757e-15	3.6209900910475555e-14	5.877262020779278e-16	1.1025819494666826e-13	1.7147275251903413e-15	2.672227042320504e-13	4.912081652692e-15	2.800948310787811e-13	5.286502656859914e-15	2.327478518488774e-13	4.7104408587690085e-15	9.193879601196089e-15	5.157841465317187e-16	9.410061589638234e-14	3.5401053516988245e-15	4.266319413673062e-14	1.537459283517088e-15	1.6155224055276186e-13	2.894445901629306e-15
57015.24000000104	2.2595500981065612e-13	3.8787635459637814e-15	3.615509678250889e-14	5.951614408850338e-16	1.1036820331640719e-13	1.720852297821082e-15	2.6673578814305515e-13	5.000848043049479e-15	2.801955929747986e-13	5.256980621102347e-15	2.321826682830095e-13	4.630774045169009e-15	9.197032374739829e-15	5.133932980116873e-16	9.39032346849689e-14	3.5096102705166615e-15	4.260894065626538e-14	1.5284287085950205e-15	1.6169328309079063e-13	2.8766430859049848e-15
