MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err
56683.31000000035	3.835329971535536e-15	8.598683215803291e-16	7.068509305857741e-16	1.8475638788101077e-16	1.1546558533105395e-15	3.2700735246830445e-16	1.973039511728923e-15	9.66334813638459e-16	3.2176586575403673e-15	8.942852776623265e-16
56683.36000000035	3.92011592112087e-15	8.257071495075152e-16	7.239116184535711e-16	1.787394794912928e-16	1.2087564576737888e-15	3.215109234378771e-16	2.0441239201608727e-15	9.374635291180868e-16	3.265418577596284e-15	8.726344550603314e-16
56683.41000000035	4.0057504577211804e-15	7.918150474038329e-16	7.410792023584515e-16	1.7277025054353419e-16	1.2631215973654754e-15	3.1609237595909176e-16	2.1159892701923914e-15	9.087896411284842e-16	3.3135641980453705e-15	8.511381193264039e-16
56683.460000000356	4.092240538889946e-15	7.582093749786214e-16	7.583542088027938e-16	1.6685045010541404e-16	1.3177490118182094e-15	3.10744247992329e-16	2.188642367846378e-15	8.803280662028615e-16	3.362098127696802e-15	8.298029461910063e-16
56683.51000000036	4.179593174147558e-15	7.249088855046641e-16	7.757371666234041e-16	1.6098192959796804e-16	1.3726364450121319e-15	3.054592233432879e-16	2.2620900726669325e-15	8.520948283446187e-16	3.411022991548689e-15	8.086358342099014e-16
56683.56000000036	4.267815425349529e-15	6.919339407545317e-16	7.932286070004062e-16	1.5516665456934237e-16	1.4277816454305786e-15	3.0023015555618004e-16	2.33633929811601e-15	8.241071841145738e-16	3.4603414308841185e-15	7.87643911228991e-16
56683.610000000364	4.356914407055967e-15	6.593067733809674e-16	8.108290634673851e-16	1.4940671840005008e-16	1.4831823660158743e-15	2.950500909362684e-16	2.411397011973562e-15	7.963837650865719e-16	3.5100561033671924e-15	7.668345403608255e-16
56683.66000000037	4.446897286905107e-15	6.270518095692996e-16	8.285390719214147e-16	1.437043583303624e-16	1.538836364125283e-15	2.899122906475839e-16	2.4872702367401686e-15	7.689447401657867e-16	3.560169683138723e-15	7.46215325266814e-16
56683.71000000037	4.537771285987837e-15	5.951960687659734e-16	8.463591706322094e-16	1.3806197428655379e-16	1.5947414014864923e-15	2.848102518529699e-16	2.5639660500424688e-15	7.418120005380326e-16	3.610684860914463e-15	7.257941144894768e-16
56683.76000000037	4.629543679225879e-15	5.637696626016843e-16	8.642899002528514e-16	1.324821510987137e-16	1.6508952441542876e-15	2.7973772788941226e-16	2.6414915850418585e-15	7.150093702603626e-16	3.661604344082037e-15	7.055790045214062e-16
56683.810000000376	4.7222217957520646e-15	5.328064222477097e-16	8.823318038293801e-16	1.2696768484284248e-16	1.7072956624661414e-15	2.7468874749319e-16	2.7198540308457728e-15	6.885628456743702e-16	3.712930856799651e-15	6.855783412242601e-16
56683.86000000038	4.815813019293322e-15	5.023446929529583e-16	9.004854268106152e-16	1.2152161421920483e-16	1.7639404309982764e-15	2.696576331144122e-16	2.7990606329219436e-15	6.625008668610825e-16	3.764667140093892e-15	6.65800719126015e-16
56683.91000000038	4.910324788556181e-15	4.724283471419738e-16	9.187513170585629e-16	1.1614725810131803e-16	1.820827328521919e-15	2.6463901838215493e-16	2.8791186935158288e-15	6.368546241455756e-16	3.816815951960626e-15	6.462549780218278e-16
56683.960000000385	5.0057645976150355e-15	4.4310808399763726e-16	9.371300248579468e-16	1.1084826067480837e-16	1.8779541379596035e-15	2.596278648046569e-16	2.9600355720707657e-15	6.116584020641891e-16	3.869380067463582e-15	6.269501961791183e-16
56684.01000000039	5.1021399963031506e-15	4.1444310456697676e-16	9.556221029270222e-16	1.0562864593422713e-16	1.935318646341446e-15	2.546194778113402e-16	3.041818685651312e-15	5.869499619865472e-16	3.922362278834992e-15	6.078956793020234e-16
56684.06000000039	5.199458590605908e-15	3.865032770597077e-16	9.742281064269328e-16	1.0049288374769032e-16	1.9929186447609644e-15	2.496095222649024e-16	3.1244755093694203e-15	5.627709624245964e-16	3.9757653955773156e-15	5.891009442339441e-16
56684.11000000039	5.297728043057163e-15	3.5937193505938945e-16	9.92948592972729e-16	9.544597023435754e-17	2.0507519283326424e-15	2.445940375942292e-16	3.2080135768138436e-15	5.391674125090442e-16	4.029592244564471e-15	5.705756961724369e-16
56684.1600000004	5.3969560731381786e-15	3.331494747653724e-16	1.0117841226428111e-15	9.049352584920404e-17	2.1088162961464315e-15	2.395694527218622e-16	3.292440480482443e-15	5.1619014855485335e-16	4.083845670143691e-15	5.523297979278615e-16
56684.2100000004	5.497150457679261e-15	3.0795791791798723e-16	1.0307352579897735e-15	8.564191532290871e-17	2.1671095512259576e-15	2.345326009808643e-16	3.3777638722177373e-15	4.938953153006969e-16	4.138528534238832e-15	5.343732294743575e-16
56684.2600000004	5.59831903126399e-15	2.839465435149755e-16	1.0498025640503725e-15	8.089839443352627e-17	2.2256295004844315e-15	2.294807352456715e-16	3.4639914636453513e-15	4.723448213360604e-16	4.193643716453513e-15	5.16716035714738e-16
56684.310000000405	5.7004696866364424e-15	2.612984787084209e-16	1.068986608356166e-15	7.627128939359228e-17	2.2843739546812455e-15	2.2441154352201767e-16	3.5511310266158175e-15	4.516067214438907e-16	4.2491941141749895e-15	4.993682600052779e-16
56684.36000000041	5.8036103751110854e-15	2.4023761947963226e-16	1.0882879609435693e-15	7.177021521902148e-17	2.3433407283781124e-15	2.1932316527560054e-16	3.639190393649321e-15	4.3175545626430374e-16	4.305182642678642e-15	4.823398605564596e-16
56684.41000000041	5.9077491069854035e-15	2.2103417715115888e-16	1.1077071943646113e-15	6.740633936773469e-17	2.4025276398967563e-15	2.1421420881057982e-16	3.728177458383747e-15	4.128718517116307e-16	4.361612235233558e-15	4.656406063455913e-16
56684.460000000414	6.0128939519555284e-15	2.0400525617020778e-16	1.1272448836972233e-15	6.319269540263912e-17	2.461932511274539e-15	2.0908377004593194e-16	3.818100176025828e-15	3.9504274838124983e-16	4.41848584320778e-15	4.492799486390218e-16
56684.51000000042	6.119053039534033e-15	1.8950425694920065e-16	1.1469016065557618e-15	5.914454698469961e-17	2.5215531682219402e-15	2.0393145308249628e-16	3.908966563805669e-15	3.78360099014821e-16	4.475806436174656e-15	4.332668636326039e-16
56684.56000000042	6.226234559472161e-15	1.778909299381987e-16	1.1666779431016475e-15	5.527979268850133e-17	2.5813874400794158e-15	1.9875739300236312e-16	4.000784701434174e-15	3.629193486156317e-16	4.533579634716662e-15	4.1760727806356725e-16
56684.61000000042	6.334446762182559e-15	1.6947628654810753e-16	1.1865744760540632e-15	5.1619383086305825e-17	2.6414333213580183e-15	1.93562196909341e-16	4.093562731564187e-15	3.488169113327643e-16	4.591838256989112e-15	4.022816712767948e-16
56684.660000000425	6.443699311435222e-15	1.6439739510406248e-16	1.2065917907003006e-15	4.81876878876071e-17	2.7016935696587168e-15	1.8834457177765536e-16	4.1873088602545e-15	3.361466003687782e-16	4.650631175332295e-15	3.8725522563353383e-16
56684.71000000043	6.554009246755029e-15	1.6233853189059221e-16	1.226730474906604e-15	4.50126967919306e-17	2.76217636934353e-15	1.8310104219727368e-16	4.282031271539595e-15	3.249936887662653e-16	4.710007491583245e-15	3.7249239939249716e-16
56684.76000000043	6.665396131816521e-15	1.6274247239102792e-16	1.2469911191291884e-15	4.2125860848085845e-17	2.822890203524503e-15	1.7782873722262823e-16	4.377734472578026e-15	3.1537496391098277e-16	4.770016332077029e-15	3.579573874426448e-16
56684.810000000434	6.777879595928304e-15	1.6498438528725645e-16	1.267374316424383e-15	3.956129274744065e-17	2.8838435591901835e-15	1.72525670311551e-16	4.474417928882231e-15	3.072154940762776e-16	4.830706849887883e-15	3.4361440835712476e-16
56684.86000000044	6.891479333349157e-15	1.684523444185095e-16	1.287880662460232e-15	3.7353986182690686e-17	2.9450449273504396e-15	1.6719088545853647e-16	4.572080803147382e-15	3.0042079908804994e-16	4.892128227069979e-15	3.2942800487222635e-16
56684.91000000044	7.006215104462106e-15	1.7260189290327813e-16	1.308510755526551e-15	3.553677344077272e-17	3.006502803183432e-15	1.6182462939095522e-16	4.670722322265134e-15	2.9488529520501356e-16	4.9543296769005105e-15	3.153633586507131e-16
56684.96000000044	7.122106736952237e-15	1.769804251985643e-16	1.3292683801492394e-15	3.4129001952208874e-17	3.0682256861800327e-15	1.5642855694413887e-16	4.770341777143948e-15	2.904960744840852e-16	5.017360446123324e-15	3.013866222694245e-16
56685.010000000446	7.239174126987479e-15	1.812295706707156e-16	1.3501700579955086e-15	3.311157675472044e-17	3.1302220802906016e-15	1.5100597859514054e-16	4.870938522532973e-15	2.8713716658516204e-16	5.0812698171932225e-15	2.8746527442855796e-16
56685.06000000045	7.357437240401808e-15	1.85076087647194e-16	1.3712354974217345e-15	3.244806291233691e-17	3.1925004940701937e-15	1.4556216144025986e-16	4.9725119768491535e-15	2.846939034110858e-16	5.146107110522569e-15	2.7356850885391374e-16
56685.11000000045	7.476916113883089e-15	1.8831897340966964e-16	1.3924844103145582e-15	3.2094339638019097e-17	3.255069440824286e-15	1.4010469767266217e-16	5.075061622007781e-15	2.8305703375895653e-16	5.211921686726979e-15	2.5966767398246075e-16
56685.160000000455	7.597630856163786e-15	1.9081701735860327e-16	1.4139365125329776e-15	3.200238111774093e-17	3.3179374387554856e-15	1.346439578261079e-16	5.178587003255934e-15	2.8212631421767977e-16	5.278762948875918e-15	2.4573679053228494e-16
56685.21000000046	7.719601649214164e-15	1.9247859111984397e-16	1.4356115243513431e-15	3.212430768441118e-17	3.381113011108779e-15	1.2919364949747077e-16	5.2830877290098084e-15	2.818134066362938e-16	5.34668034474126e-15	2.317531895653033e-16
56685.26000000046	7.842848749440607e-15	1.9325416784614526e-16	1.4575291709038983e-15	3.241589247771539e-17	3.44460468631775e-15	1.2377150542444275e-16	5.388563470694644e-15	2.820440144802154e-16	5.415723369049163e-15	2.1769833835675927e-16
56685.31000000046	7.967392488886301e-15	1.9313151004803642e-16	1.479709182625589e-15	3.2839060155353155e-17	3.50842099815143e-15	1.184001265075286e-16	5.4950139625884445e-15	2.8275927127917397e-16	5.4859415657334914e-15	2.0355896189232002e-16
56685.360000000466	8.093253276435898e-15	1.9213330719625475e-16	1.5021712956973328e-15	3.336330080527406e-17	3.5725704858592134e-15	1.13108003339252e-16	5.602439001668731e-15	2.8391644590538664e-16	5.557384530190424e-15	1.893286361826558e-16
56685.41000000047	8.220451599023699e-15	1.9031705649954887e-16	1.5249352524886064e-15	3.3966176958194194e-17	3.6370616943183544e-15	1.0793072978127287e-16	5.710838447462372e-15	2.8548905260313923e-16	5.630101911534398e-15	1.750101484404065e-16
56685.46000000047	8.349008022845854e-15	1.8777703419395581e-16	1.5480208020004993e-15	3.463319227510181e-17	3.7019031741796555e-15	1.0291239679413117e-16	5.820212221898964e-15	2.874664550816152e-16	5.704143414857726e-15	1.6061913192738117e-16
56685.510000000475	8.478943194576064e-15	1.8464821566889185e-16	1.5714477003102546e-15	3.535726813671449e-17	3.7671034820138556e-15	9.810710253613783e-17	5.9305603091672104e-15	2.898530422038346e-16	5.779558803489711e-15	1.4618987504838716e-16
56685.56000000048	8.610277842584945e-15	1.8111188722561937e-16	1.5952357110137687e-15	3.613800430856812e-17	3.832671180458433e-15	9.35804198198886e-17	6.041882755574427e-15	2.9266703605317425e-16	5.85639790125954e-15	1.317849434284843e-16
56685.61000000048	8.743032778163952e-15	1.7740233878403758e-16	1.6194046056708317e-15	3.698082691715403e-17	3.898614838364249e-15	8.941050803589429e-17	6.154179669409554e-15	2.959389779519298e-16	5.9347105947606324e-15	1.1751166752208557e-16
56685.660000000484	8.877228896752239e-15	1.738132933572261e-16	1.6439741642476855e-15	3.789607184418111e-17	3.964943030941973e-15	8.568834021810891e-17	6.267451220809027e-15	2.9970992876828413e-16	6.014546835616548e-15	1.0355121477394793e-16
56685.71000000049	9.012887179168501e-15	1.7070150908094893e-16	1.6689641755618266e-15	3.8898019413929195e-17	4.0316643399086765e-15	8.251627683325487e-17	6.381697641625951e-15	3.040294188791236e-16	6.095956642750346e-15	9.021054288139612e-17
56685.76000000049	9.150028692846198e-15	1.6848342532479327e-16	1.694394437726488e-15	4.000388473056423e-17	4.098787353635032e-15	8.000408424176336e-17	6.4969192253025084e-15	3.089531907465545e-16	6.178990104655101e-15	7.801260706859948e-17
56685.81000000049	9.288674593073394e-15	1.6761960472153695e-16	1.720284758594131e-15	4.1232772309991764e-17	4.166320667292131e-15	7.826170923395931e-17	6.613116326745387e-15	3.145407915591356e-16	6.2636973816677514e-15	6.783070002145386e-17
56685.860000000495	9.428846124236208e-15	1.6858278243653576e-16	1.746654956202122e-15	4.260461769828684e-17	4.2342728829982484e-15	7.738894896576173e-17	6.730289362204519e-15	3.2085309146705834e-16	6.350128708244105e-15	6.098536007627494e-17
56685.9100000005	9.570564621067002e-15	1.7181052893009157e-16	1.773524859216573e-15	4.413915584485081e-17	4.30265260996641e-15	7.746360117433467e-17	6.848438809154607e-15	3.279498200279738e-16	6.438334395238401e-15	5.897922740324394e-17
56685.9600000005	9.713841241178203e-15	1.7758557070086668e-16	1.8009092316410185e-15	4.584983283835644e-17	4.3714656192530316e-15	7.851992648385427e-17	6.967560511283889e-15	3.3586691835723857e-16	6.528350797938359e-15	6.252471188462805e-17
56686.010000000504	9.858646159353247e-15	1.8580646426468323e-16	1.8288025459145888e-15	4.7727903139191123e-17	4.440706307650861e-15	8.051128168874556e-17	7.087631593291058e-15	3.4455443234394486e-16	6.620158214839475e-15	7.075170656930955e-17
56686.06000000051	1.0004939371719358e-14	1.962167105015839e-16	1.8571942100155715e-15	4.975838721872635e-17	4.510366233788705e-15	8.335104142748796e-17	7.208624543857224e-15	3.539391207352521e-16	6.71372298954694e-15	8.216883311089607e-17
56686.11000000051	1.0152680961675239e-14	2.085184203919669e-16	1.8860736429556374e-15	5.1925951431765517e-17	4.5804369633741944e-15	8.693596083235876e-17	7.330511908426348e-15	3.63947049765527e-16	6.809011543413882e-15	9.554793941779961e-17
56686.16000000051	1.0301831097106481e-14	2.224103771885994e-16	1.9154302745359257e-15	5.42154630382192e-17	4.6509100690391284e-15	9.115780845171479e-17	7.453266287091596e-15	3.745054112674784e-16	6.905990373937852e-15	1.1009040919285192e-16
56686.210000000516	1.0452350027603518e-14	2.376121374053035e-16	1.945253545105465e-15	5.661237220371763e-17	4.7217771301840765e-15	9.591217260088545e-17	7.576860332485123e-15	3.8554388409173813e-16	7.004626053160329e-15	1.2531171143060756e-16
56686.26000000052	1.0604198081684524e-14	2.5387555240757046e-16	1.97553290531761e-15	5.910295065382663e-17	4.7930297328245415e-15	1.0110381762724121e-16	7.70126674767005e-15	3.9699558757684777e-16	7.1048852260684334e-15	1.4091690642127895e-16
56686.31000000052	1.0757335664021431e-14	2.709876814459667e-16	2.0062578158888084e-15	6.16744201762599e-17	4.8646594694357804e-15	1.0664909687756775e-16	7.826458284035465e-15	4.087976924088924e-16	7.206734608999206e-15	1.5672076811780406e-16
56686.360000000524	1.0911723252669625e-14	2.887689202217697e-16	2.037417747355507e-15	6.431500173569508e-17	4.936657938798195e-15	1.1247634181599057e-16	7.95240773919312e-15	4.2089175821037043e-16	7.310140988046901e-15	1.7260224656877568e-16
56686.41000000053	1.1067321396301332e-14	3.070690323836089e-16	2.069002179832656e-15	6.701391079295014e-17	5.0090167458433105e-15	1.185250906121022e-16	8.079087954877281e-15	4.3322386307814e-16	7.41507121747135e-15	1.884789557836859e-16
56686.46000000053	1.1224090711442002e-14	3.2576264881003775e-16	2.1010006027722753e-15	6.976131858517971e-17	5.0817275014989165e-15	1.247447843221138e-16	8.206471814845862e-15	4.457445818024052e-16	7.52149221811013e-15	2.0429263536028942e-16
56686.51000000053	1.1381991879709944e-14	3.4474501016307194e-16	2.133402514720794e-15	7.25482937785279e-17	5.154781822535064e-15	1.3109331875826588e-16	8.334532242784459e-15	4.584088594000845e-16	7.629370975791963e-15	2.2000062348027508e-16
56686.560000000536	1.1540985645058974e-14	3.639282621815259e-16	2.1661974230784315e-15	7.536673449984998e-17	5.228171331409793e-15	1.375356599146288e-16	8.463242200211791e-15	4.711758165971711e-16	7.738674539753043e-15	2.355706939512626e-16
56686.61000000054	1.1701032811023904e-14	3.8323837112735135e-16	2.1993748438575594e-15	7.820929738039193e-17	5.301887656114965e-15	1.4404261577140466e-16	8.592574684387195e-15	4.840085149554957e-16	7.84937002105437e-15	2.5097783059418427e-16
56686.66000000054	1.1862094237968858e-14	4.026126168407273e-16	2.2329243014413802e-15	8.10693277787004e-17	5.37592243002212e-15	1.5058979195940164e-16	8.722502726219815e-15	4.968737018420482e-16	7.961424591003007e-15	2.6620215163100914e-16
56686.710000000545	1.202413084033849e-14	4.219975809155475e-16	2.266835328342875e-15	8.394079363094908e-17	5.450267291728434e-15	1.5715672565239677e-16	8.85299938817936e-15	5.097415494381967e-16	8.074805479573068e-15	2.8122753709602693e-16
56686.76000000055	1.2187103583910499e-14	4.4134754123553373e-16	2.3010974649641805e-15	8.681822420992168e-17	5.524913884903134e-15	1.637261777110264e-16	8.984037762208386e-15	5.225853973593758e-16	8.1894799738317e-15	2.960406980795025e-16
56686.81000000055	1.2350973483052096e-14	4.606231921019989e-16	2.3357002593552143e-15	8.969665431775922e-17	5.599853858132986e-15	1.702835588450723e-16	9.11559096763598e-15	5.353815049917458e-16	8.305415416363238e-15	3.106305308392815e-16
56686.86000000055	1.251570159797738e-14	4.79790621817883e-16	2.370633266973755e-15	9.257157396349227e-17	5.6750788647690524e-15	1.7681646618851384e-16	9.247632149092656e-15	5.481088171289664e-16	8.422579203699013e-15	3.249876589361783e-16
56686.91000000056	1.2681249032007457e-14	4.988204924927364e-16	2.4058860504442108e-15	9.543888329494727e-17	5.750580562772856e-15	1.833143093713682e-16	9.380134474426543e-15	5.607487447068598e-16	8.540938784745824e-15	3.3910410215575207e-16
56686.96000000056	1.2847576928832039e-14	5.17687378262273e-16	2.4414481793174087e-15	9.829485240249674e-17	5.826350614562212e-15	1.897680084523351e-16	9.513071132620174e-15	5.732849611968941e-16	8.660461659218868e-15	3.529730326103315e-16
56687.01000000056	1.3014646469773113e-14	5.363692275971794e-16	2.4773092298306455e-15	1.0113608554298523e-16	5.902380686858364e-15	1.961697492694062e-16	9.646415331708963e-15	5.857032144042924e-16	8.781115376073626e-15	3.6658859185807944e-16
56687.060000000565	1.3182418871050235e-14	5.548469229564231e-16	2.513458784666865e-15	1.0395948931096452e-16	5.9786624505314615e-15	2.0251278456848436e-16	9.780140296699646e-15	5.979911528891315e-16	8.902867531942322e-15	3.799457514227458e-16
56687.11000000057	1.3350855381046951e-14	5.731039169871655e-16	2.549886432714826e-15	1.067622442986313e-16	6.055187580447942e-15	2.0879127163167753e-16	9.914219267490174e-15	6.101381659202715e-16	9.025685769569374e-15	3.930402046345516e-16
56687.16000000057	1.351991727757911e-14	5.911259290866578e-16	2.586581768829649e-15	1.0954177981198117e-16	6.13194775531661e-15	2.1500013904065934e-16	1.0048625496789497e-14	6.221352357064797e-16	9.149537776250462e-15	4.058682813711105e-16
56687.210000000574	1.3689565865163873e-14	6.089006896961043e-16	2.623534393591848e-15	1.1229575124921952e-16	6.208934657535255e-15	2.2113497674665805e-16	1.0183332248038234e-14	6.339748005855186e-16	9.274391282271225e-15	4.1842687973364333e-16
56687.26000000058	1.3859762472290436e-14	6.264177224326135e-16	2.6607339130686916e-15	1.1502201978589494e-16	6.2861399730371555e-15	2.271919448356872e-16	1.0318312793329807e-14	6.45650627852486e-16	9.40021405934926e-15	4.30713410373004e-16
56687.31000000058	1.403046844869078e-14	6.436681562717578e-16	2.698169938573353e-15	1.1771863405128456e-16	6.363555391137994e-15	2.3316769733484464e-16	1.0453540411331188e-14	6.571576949521978e-16	9.526973919075802e-15	4.4272575033954306e-16
56687.36000000058	1.420164516261223e-14	6.606445616141427e-16	2.7358320864262725e-15	1.2038381351612283e-16	6.4411726043822896e-15	2.3905931815712257e-16	1.0588988385204582e-14	6.684920778282768e-16	9.654638711359975e-15	4.544622041495813e-16
56687.410000000586	1.4373253998089834e-14	6.77340805325321e-16	2.7737099777152366e-15	1.230159333479538e-16	6.518983308390635e-15	2.448642668737818e-16	1.0724630000528485e-14	6.796508453029877e-16	9.783176322873787e-15	4.659214703384925e-16
56687.46000000059	1.454525743960998e-14	6.937506867031892e-16	2.811793898592567e-15	1.2561336974338374e-16	6.596979224755563e-15	2.505801377264953e-16	1.0860437764760046e-14	6.906303128404256e-16	9.912554377232022e-15	4.771022647152216e-16
56687.51000000059	1.4717622331638496e-14	7.098641331017262e-16	2.85007678166521e-15	1.281740662094993e-16	6.675152170039179e-15	2.5620403733484454e-16	1.0996381069712885e-14	7.014210276468577e-16	1.004273933862584e-14	4.880022553584139e-16
56687.560000000594	1.4890316614069192e-14	7.256708557728724e-16	2.8885522242155744e-15	1.3069594952382876e-16	6.753493986472071e-15	2.6173314100040085e-16	1.11324285245876e-14	7.120126845556861e-16	1.0173697405002793e-14	4.986190951007228e-16
56687.6100000006	1.506330823253759e-14	7.411615560338846e-16	2.9272138275156236e-15	1.3317706590727572e-16	6.831996518752837e-15	2.671648650185912e-16	1.1268548732017475e-14	7.223957673068627e-16	1.0305394804699147e-14	5.089507635272203e-16
56687.6600000006	1.5236565136124298e-14	7.563278986694676e-16	2.966055196676383e-15	1.356155766522662e-16	6.910651613897335e-15	2.724968473210254e-16	1.1404710285654525e-14	7.325615419143202e-16	1.043779779480825e-14	5.189955620927206e-16
56687.7100000006	1.5410055275058285e-14	7.711624866951302e-16	3.0050699404993428e-15	1.3800975398191618e-16	6.9894511210883115e-15	2.777269306948239e-16	1.1540881767755078e-14	7.425020482879739e-16	1.0570872659548756e-14	5.287521097467687e-16
56687.760000000606	1.5583746598420236e-14	7.856588374720924e-16	3.0442516713264004e-15	1.403579771402509e-16	7.068386891524553e-15	2.828531481757245e-16	1.1677031746764419e-14	7.5221009057397365e-16	1.0704585708634908e-14	5.382193389925771e-16
56687.81000000061	1.5757607051845266e-14	7.998113601260555e-16	3.083594004890565e-15	1.4265872870738987e-16	7.14745077827068e-15	2.87873710277984e-16	1.1813128774900436e-14	7.616792265826613e-16	1.0838903275646166e-14	5.473964923183953e-16
56687.86000000061	1.5931604575225482e-14	8.136153341951411e-16	3.123090560166922e-15	1.449105911329645e-16	7.22663463610626e-15	2.9278699378217716e-16	1.1949141385736046e-14	7.709037565942646e-16	1.0973791716398852e-14	5.562831189455784e-16
56687.910000000615	1.610570710041153e-14	8.270668894100657e-16	3.162734959223014e-15	1.471122434780004e-16	7.305930321375603e-15	2.975915318486309e-16	1.2085038091780614e-14	7.798787117649376e-16	1.1109217407318138e-14	5.64879071843013e-16
56687.96000000062	1.6279882548913857e-14	8.40162986497546e-16	3.2025208270699234e-15	1.492624583545158e-16	7.385329691836865e-15	3.0228600525876704e-16	1.2220787382059447e-14	7.885998422997458e-16	1.1245146743810182e-14	5.73184504961449e-16
56688.01000000062	1.64540988296032e-14	8.529013988839964e-16	3.2424417915126238e-15	1.5136009905168054e-16	7.46482460651219e-15	3.0686923462287305e-16	1.2356357719692505e-14	7.970636055121441e-16	1.138154613863547e-14	5.811998706432017e-16
56688.06000000062	1.662832383640991e-14	8.652806951688717e-16	3.282491483001237e-15	1.5340411683629418e-16	7.544406925536838e-15	3.1134017341114013e-16	1.249171753947074e-14	8.052671538505218e-16	1.1518382020282911e-14	5.889259171659331e-16
56688.110000000626	1.6802525446022292e-14	8.773002222300782e-16	3.322663534481737e-15	1.5539354841627621e-16	7.624068510008644e-15	3.156979016928995e-16	1.2626835245431177e-14	8.13208322937221e-16	1.1655620831343118e-14	5.963636863774953e-16
56688.16000000063	1.6976671515584083e-14	8.889600888176239e-16	3.362951581246912e-15	1.5732751355433155e-16	7.703801221837745e-15	3.1994162048026644e-16	1.2761679208429693e-14	8.208856196380862e-16	1.1793229026883624e-14	6.035145113821502e-16
56688.21000000063	1.715072988039051e-14	9.002611494863744e-16	3.4033492607875637e-15	1.5920521282063215e-16	7.783596923596281e-15	3.240706465917975e-16	1.2896217763711968e-14	8.282982101564473e-16	1.1931173072823707e-14	6.103800142355333e-16
56688.260000000635	1.732466835158229e-14	9.11204988714407e-16	3.4438502126431815e-15	1.6102592547252474e-16	7.863447478368066e-15	3.2808440795878325e-16	1.3030419208482163e-14	8.354459081225066e-16	1.206941944430915e-14	6.169621036056073e-16
56688.31000000064	1.7498454713839787e-14	9.217939050472516e-16	3.4844480782529946e-15	1.6278900744990517e-16	7.943344749597398e-15	3.319824393118131e-16	1.3164251799469227e-14	8.423291626323148e-16	1.2207934624088433e-14	6.232629723561295e-16
56688.36000000064	1.7672056723073753e-14	9.320308951050076e-16	3.5251365008075756e-15	1.6449388947533487e-16	8.023280600939536e-15	3.3576437818876713e-16	1.3297683750490821e-14	8.489490461736867e-16	1.2346685100887891e-14	6.292850950064955e-16
56688.410000000644	1.7845442104115356e-14	9.419196372833585e-16	3.565909125099226e-15	1.6614007524776852e-16	8.103246896110044e-15	3.3942996121641157e-16	1.3430683230014568e-14	8.553072423611074e-16	1.248563736778785e-14	6.350312250196688e-16
56688.46000000065	1.8018578548404207e-14	9.514644749736677e-16	3.606759597373406e-15	1.677271397191551e-16	8.18323549873407e-15	3.4297902061987313e-16	1.3563218358716876e-14	8.614060333892103e-16	1.262475792059803e-14	6.405043918679267e-16
56688.51000000065	1.8191433711674286e-14	9.606703991232754e-16	3.6476815651802214e-15	1.6925472744391803e-16	8.263238272196214e-15	3.4641148092199264e-16	1.3695257207038163e-14	8.67248287102006e-16	1.2764013256233794e-14	6.45707897822498e-16
56688.56000000065	1.8363975211637924e-14	9.695430299500632e-16	3.688668677224752e-15	1.7072255099042438e-16	8.343247079489993e-15	3.4972735579741625e-16	1.3826767792736119e-14	8.728374435631786e-16	1.2903369871092061e-14	6.506453144103115e-16
56688.610000000655	1.8536170625667417e-14	9.78088597620786e-16	3.729714583219295e-15	1.7213038940496868e-16	8.423253783067373e-15	3.52926745048786e-16	1.3957718078434899e-14	8.781775010029809e-16	1.3042794259426847e-14	6.553204784772423e-16
56688.66000000066	1.8707987488474543e-14	9.863139216959963e-16	3.770812933733517e-15	1.7347808671756936e-16	8.503250244688646e-15	3.560098316767548e-16	1.4088075969171694e-14	8.83273001006663e-16	1.3182252911724919e-14	6.597374877937117e-16
56688.71000000066	1.8879393289787327e-14	9.942263891395739e-16	3.81195738004658e-15	1.7476555047992576e-16	8.583228325271449e-15	3.589768790169796e-16	1.4217809309939557e-14	8.881290128002391e-16	1.3321712313081093e-14	6.639006961340782e-16
56688.760000000664	1.9050355472024667e-14	1.0018339306850954e-15	3.853141573997821e-15	1.7599275032553538e-16	8.663179884740574e-15	3.618282279188502e-16	1.4346885883226838e-14	8.927511164803767e-16	1.3461138941573841e-14	6.678147077567019e-16
56688.81000000067	1.922084142796794e-14	1.0091449953470033e-15	3.894359167837943e-15	1.7715971654153223e-16	8.74309678187751e-15	3.6456429394289633e-16	1.4475273406552844e-14	8.971453850268446e-16	1.3600499266639598e-14	6.714843712075941e-16
56688.86000000067	1.9390818498430237e-14	1.0161685228598996e-15	3.935603814080482e-15	1.7826653864233766e-16	8.822970874169869e-15	3.6718556455486075e-16	1.460293953000002e-14	9.013183649283376e-16	1.3739759747446676e-14	6.749147723652544e-16
56688.91000000067	1.9560253969921815e-14	1.0229139138263181e-15	3.976869165352797e-15	1.7931336393457406e-16	8.902794017661037e-15	3.696925962947953e-16	1.4729851833741685e-14	9.05277055245489e-16	1.3878886831270909e-14	6.78111226639252e-16
56688.960000000676	1.972911507231376e-14	1.029390997351327e-15	4.018148874248027e-15	1.803003960626097e-16	8.982558066799195e-15	3.720860119010219e-16	1.485597782556596e-14	9.090288849289247e-16	1.4017846951867358e-14	6.810792702310501e-16
