MJD	lascumbres_B	lascumbres_B_err	lascumbres_V	lascumbres_V_err	lascumbres_g'	lascumbres_g'_err	lascumbres_i'	lascumbres_i'_err	lascumbres_r'	lascumbres_r'_err	lascumbres_u'	lascumbres_u'_err
57277.350000000355	2.610815879685303e-15	7.048167409025469e-17	1.8769401110329057e-15	4.6149491588630914e-17	2.1426381809779895e-15	7.987075724214763e-17	7.833045075825048e-16	2.918800885332226e-17	1.27359267594142e-15	5.0678174551254434e-17	2.4265439283884383e-15	3.0917565879166267e-16
57277.40000000036	2.635452749987176e-15	7.038091602434436e-17	1.8974816015614097e-15	4.5914784463149676e-17	2.163849373102765e-15	7.934404897078323e-17	7.910363163809381e-16	2.9056052703922103e-17	1.2849987144308952e-15	5.0463541121788417e-17	2.4392568882227625e-15	3.0781556724917877e-16
57277.45000000036	2.6600455514178835e-15	7.032353646952157e-17	1.9180380410436707e-15	4.567716693023016e-17	2.1850160880422453e-15	7.880397258987153e-17	7.987694035179259e-16	2.892078683199402e-17	1.2963966181841514e-15	5.024462069055949e-17	2.4519397117118584e-15	3.0652830222499183e-16
57277.500000000364	2.6845877694406713e-15	7.030420148524512e-17	1.9386041733785102e-15	4.543428880289872e-17	2.2061357627178423e-15	7.825239717962526e-17	8.065031233746964e-16	2.8781945429369155e-17	1.3077856235764953e-15	5.002126144522122e-17	2.4645856760055457e-15	3.053116704809281e-16
57277.55000000037	2.709072883994089e-15	7.031803736331146e-17	1.9591747424004014e-15	4.518389758185464e-17	2.227205831169635e-15	7.769132219317543e-17	8.142368303051531e-16	2.863928106581417e-17	1.3191649667910207e-15	4.979333398010121e-17	2.4771880537607834e-15	3.0416348763210783e-16
57277.60000000037	2.733494369073429e-15	7.036067595741816e-17	1.9797444917420227e-15	4.492385032471381e-17	2.2482237244411806e-15	7.712288050608884e-17	8.219698786268411e-16	2.8492565131461614e-17	1.3305338838072203e-15	4.956073169515221e-17	2.489740112721878e-15	3.0308158385653073e-16
57277.65000000037	2.7578456923117865e-15	7.042828892709239e-17	2.0003081646970335e-15	4.4652123980792076e-17	2.269186870464202e-15	7.654934073727518e-17	8.297016226119781e-16	2.834158824889674e-17	1.3418916103894913e-15	4.932337118045116e-17	2.5022351153004293e-15	3.0206380939511125e-16
57277.700000000375	2.7821203145608497e-15	7.05176117169006e-17	2.020860504082756e-15	4.4366824366738604e-17	2.2900926939431824e-15	7.597310867560502e-17	8.374314164784033e-16	2.8186160660285104e-17	1.3532373820757683e-15	4.908119258830909e-17	2.5146663181549823e-15	3.0110803981526533e-16
57277.75000000038	2.8063116894713154e-15	7.062595816056104e-17	2.0413962521028238e-15	4.406619397226172e-17	2.310938616239836e-15	7.539672762271272e-17	8.451586143806824e-16	2.802611259511316e-17	1.3645704341659763e-15	4.8834159994653026e-17	2.5270269717703803e-15	3.002121810139838e-16
57277.80000000038	2.8304132630729264e-15	7.075122658649545e-17	2.0619101502098287e-15	4.374861879336699e-17	2.331722055257466e-15	7.482287743889246e-17	8.528825704010405e-16	2.7861294623561085e-17	1.3758900017106537e-15	4.858226175109056e-17	2.5393103200368384e-15	2.99374173938995e-16
57277.850000000384	2.8544184733541516e-15	7.089189822904533e-17	2.0823969389680688e-15	4.341263439503004e-17	2.352440425325241e-15	7.425437205572826e-17	8.606026385402937e-16	2.76915780005587e-17	1.3871953194994585e-15	4.832551082866223e-17	2.5515095998286456e-15	2.9859199900961577e-16
57277.90000000039	2.8783207498414512e-15	7.104702863651134e-17	2.1028513579159324e-15	4.305693140532053e-17	2.3730911370822822e-15	7.3694155199485e-17	8.683181727090463e-16	2.751685500532216e-17	1.3984856220497318e-15	4.8063945153935565e-17	2.563618040582509e-15	2.978636802215581e-16
57277.95000000039	2.9021135131780945e-15	7.121623263284535e-17	2.1232681454287532e-15	4.2680360642127336e-17	2.393671597361703e-15	7.3145294053404e-17	8.760285267184772e-16	2.7337039280731354e-17	1.4097601435949818e-15	4.7797627937588056e-17	2.5756288638755713e-15	2.9718728892283e-16
57278.00000000039	2.9257901747025822e-15	7.139966324833818e-17	2.1436420385813093e-15	4.228193807175992e-17	2.4141792090744475e-15	7.261097057806681e-17	8.837330542714991e-16	2.7152066176912085e-17	1.4210181180735014e-15	4.7526647995094477e-17	2.5875352830029516e-15	2.965609472504644e-16
57278.050000000396	2.9493441360265336e-15	7.159798490129246e-17	2.163967773010348e-15	4.1860849795879614e-17	2.4346113710930576e-15	7.209447020966798e-17	8.914311089536608e-16	2.6961893102874494e-17	1.4322587791168656e-15	4.7251120058808076e-17	2.5993305025549882e-15	2.9598283122037207e-16
57278.1000000004	2.972768788612165e-15	7.181234099587143e-17	2.184240082777077e-15	4.141645726165234e-17	2.454965478135259e-15	7.159916766818338e-17	8.991220442241738e-16	2.6766499889806972e-17	1.4434813600384172e-15	4.697118507981471e-17	2.6110077179939376e-15	2.954511734649943e-16
57278.1500000004	2.996057513349213e-15	7.204431601208726e-17	2.204453700229714e-15	4.094830289012541e-17	2.475238920647442e-15	7.112850963552713e-17	9.06805213406923e-16	2.656588916937926e-17	1.4546850938218377e-15	4.668701051767505e-17	2.6225601152302943e-15	2.9496426561564646e-16
57278.200000000405	3.019203680131353e-15	7.229589210726609e-17	2.2246033558659666e-15	4.0456116317711696e-17	2.4954290846879718e-15	7.068599410899466e-17	9.144799696814227e-16	2.636008676990317e-17	1.465869213109685e-15	4.639879061511764e-17	2.633980870198598e-15	2.945204603284251e-16
57278.25000000041	3.0422006474320762e-15	7.256940023086258e-17	2.2446837781953065e-15	3.9939821449179974e-17	2.515533351810361e-15	7.027514630175229e-17	9.221456660738675e-16	2.6149142132735172e-17	1.4770329501918568e-15	4.6106746654230526e-17	2.645263148432781e-15	2.941181729544491e-16
57278.30000000041	3.065041761880027e-15	7.28674657778913e-17	2.2646896936015253e-15	3.9399544523835766e-17	2.53554909894631e-15	6.989949104944396e-17	9.298016554480477e-16	2.5933128751139338e-17	1.4881755369941312e-15	4.5811127189720476e-17	2.6564001046409724e-15	2.9375588285676295e-16
57278.35000000041	3.0877203578336684e-15	7.319294887264725e-17	2.284615826204996e-15	3.8835623401705096e-17	2.5554736982885637e-15	6.956252179237517e-17	9.374472904963795e-16	2.5712144632756626e-17	1.499296205066664e-15	4.551220825407319e-17	2.667384882279846e-15	2.934321343777131e-16
57278.400000000416	3.1102308914631645e-15	7.354778039581586e-17	2.304456971285817e-15	3.824852264051665e-17	2.5753046790169434e-15	6.926694729359771e-17	9.450819445976214e-16	2.5486311729699436e-17	1.5103941855725337e-15	4.5210293528157493e-17	2.6782114357763294e-15	2.9314541209253335e-16
57278.45000000042	3.1325723439293906e-15	7.39296212872101e-17	2.324208215831498e-15	3.7638560790311596e-17	2.5950402127189847e-15	6.901250959032547e-17	9.527050744080796e-16	2.5255773288000396e-17	1.5214687092761618e-15	4.490571447010448e-17	2.6888769981047816e-15	2.928937656561877e-16
57278.50000000042	3.154744817764637e-15	7.433518977524408e-17	2.3438647177249687e-15	3.700621920297711e-17	2.6146786277743784e-15	6.8798150843816e-17	9.603161572540735e-16	2.5020697589936742e-17	1.532519006531917e-15	4.459883039403103e-17	2.6993796126550516e-15	2.926751885299601e-16
57278.550000000425	3.1767484023505614e-15	7.47614095162082e-17	2.3634216320570977e-15	3.635226437143163e-17	2.6342182474341033e-15	6.862275365338619e-17	9.679146702577975e-16	2.4781279615039622e-17	1.5435443072724963e-15	4.429002848883799e-17	2.7097173104559567e-15	2.924877462716085e-16
57278.60000000043	3.1985831739032067e-15	7.520545111581271e-17	2.3828741109999945e-15	3.567777827752877e-17	2.653657389742614e-15	6.848516176911927e-17	9.755000903299923e-16	2.4537741666155735e-17	1.5545438409974563e-15	4.397972376613723e-17	2.7198881100461508e-15	2.9232957908774985e-16
57278.65000000043	3.220249195457353e-15	7.56647664630197e-17	2.402217303680301e-15	3.498419301524594e-17	2.6729943674598833e-15	6.838419996094437e-17	9.830718941626635e-16	2.42903340135252e-17	1.5655168367617546e-15	4.366835892524423e-17	2.729890017344395e-15	2.9219890402688726e-16
57278.700000000434	3.241746516850165e-15	7.613711632383918e-17	2.4214463560524168e-15	3.4273330328741954e-17	2.6922274879833134e-15	6.831869278082447e-17	9.90629558221655e-16	2.4039335551709144e-17	1.5764625231640865e-15	4.335640412131969e-17	2.7397210255192212e-15	2.9209401682353086e-16
57278.75000000044	3.2630751747043107e-15	7.662059169105646e-17	2.4405564107715993e-15	3.3547446678227425e-17	2.711355053269378e-15	6.828748198447344e-17	9.981725587393387e-16	2.3785054461730838e-17	1.587380128335525e-15	4.3044356621807756e-17	2.74937911485794e-15	2.9201329340504694e-16
57278.80000000044	3.2842351924102793e-15	7.711362939679759e-17	2.459542607066982e-15	3.2809284355014304e-17	2.7303753597551964e-15	6.828944241315198e-17	1.005700371707216e-15	2.352782886930498e-17	1.5982688799278325e-15	4.273274033466777e-17	2.7588622526350853e-15	2.9195519107336087e-16
57278.85000000044	3.3052265801082156e-15	7.761502247602616e-17	2.4784000806147934e-15	3.206212896349562e-17	2.749286698279797e-15	6.832349617160865e-17	1.0132124728685845e-15	2.3268027486691233e-17	1.6091280051020042e-15	4.2422105190622165e-17	2.768168392980144e-15	2.9191824937429494e-16
57278.900000000445	3.326049334668973e-15	7.812392572928709e-17	2.4971239634110964e-15	3.13098732165295e-17	2.7680873540053253e-15	6.838862497435845e-17	1.0207083377112866e-15	2.3006050223258187e-17	1.619956730516736e-15	4.211302636026176e-17	2.7772954767447753e-15	2.919010906674339e-16
57278.95000000045	3.346703439674585e-15	7.863985687834194e-17	2.5157093836447785e-15	3.055708636875936e-17	2.7867756063379612e-15	6.848388056764219e-17	1.0281874414601306e-15	2.274232874595929e-17	1.6307542823168144e-15	4.180610328592575e-17	2.7862414313692517e-15	2.9190242040946247e-16
57279.00000000045	3.367188865398088e-15	7.916269364626665e-17	2.534151465570242e-15	2.980908763343243e-17	2.8053497288487137e-15	6.860839316732451e-17	1.035649259069691e-15	2.2477326967464967e-17	1.641519886121587e-15	4.150195850710192e-17	2.7950041707483264e-15	2.91921027163856e-16
57279.050000000454	3.3875055687826327e-15	7.969266702923645e-17	2.5524453293802503e-15	2.907202046926788e-17	2.823807989193954e-15	6.876137788327762e-17	1.0430932652168714e-15	2.221154143472745e-17	1.6522527670134159e-15	4.120123625736383e-17	2.8035815950964542e-15	2.9195578234931227e-16
57279.10000000046	3.4076534934200018e-15	8.023035096523632e-17	2.570586091078485e-15	2.835292254997667e-17	2.842148649035836e-15	6.894213912796478e-17	1.0505189342935797e-15	2.1945501586048417e-17	1.6629521495261032e-15	4.090460081077168e-17	2.8119715908122892e-15	2.920056397391586e-16
57279.15000000046	3.4276325695284576e-15	8.077664854846121e-17	2.5885688623520598e-15	2.765978345228344e-17	2.860369963962446e-15	6.915007303047755e-17	1.057925740399332e-15	2.1679769839603676e-17	1.6736172576333012e-15	4.0612734555640214e-17	2.8201720303425726e-15	2.9206963472307876e-16
57279.20000000046	3.4474427139299123e-15	8.13327748920945e-17	2.6063887504440975e-15	2.7001578633005368e-17	2.8784701834078065e-15	6.938466789781769e-17	1.065313157333822e-15	2.141494146964681e-17	1.6842473147369342e-15	4.032633577375765e-17	2.828180772045355e-15	2.921468833422684e-16
57279.250000000466	3.467083830026467e-15	8.190023670577958e-17	2.6240408580259992e-15	2.6388264373006157e-17	2.8964475505716098e-15	6.964550278261657e-17	1.072680658589641e-15	2.1151644221584083e-17	1.6948415436556012e-15	4.004611610522497e-17	2.83599566005245e-15	2.9223658110807073e-16
57279.30000000047	3.486555807776276e-15	8.248080863250475e-17	2.641520283069836e-15	2.58307147128559e-17	2.9143003023388416e-15	6.993224423096367e-17	1.0800277173448192e-15	2.0890537609875034e-17	1.7053991666130316e-15	3.977279768022e-17	2.843614524131313e-15	2.923380016136781e-16
57279.35000000047	3.5058585236687412e-15	8.307650638130798e-17	2.658822118720447e-15	2.5340579244606417e-17	2.9320266691990765e-15	7.024464129672445e-17	1.0873538064554451e-15	2.0632311837043263e-17	1.7159194052264283e-15	3.950710990211004e-17	2.851035179546153e-15	2.924504949475881e-16
57279.400000000474	3.5249918406990694e-15	8.36895566994929e-17	2.6759414531676828e-15	2.4930041843800068e-17	2.9496248751656875e-15	7.058251891864017e-17	1.0946583984483317e-15	2.0377686266281773e-17	1.7264014804948617e-15	3.9249785870105935e-17	2.8582554269183686e-15	2.9257348591673763e-16
57279.45000000048	3.5439556083421426e-15	8.432236425017895e-17	2.692873369518266e-15	2.4611467285970187e-17	2.967093137694747e-15	7.094576976584749e-17	1.1019409655135843e-15	2.0127407375255815e-17	1.7368446127877222e-15	3.9001558433798346e-17	2.8652730520862815e-15	2.927064720865407e-16
57279.50000000048	3.562749662525771e-15	8.497747549761695e-17	2.709612945667749e-15	2.4396937000799673e-17	2.9844296676037276e-15	7.133434466478662e-17	1.109200979497123e-15	1.9882246115520285e-17	1.747248021833036e-15	3.8763155878183366e-17	2.8720858259641585e-15	2.9284902164418975e-16
57279.55000000048	3.581373825603191e-15	8.565753975193434e-17	2.7261552541723277e-15	2.4297696924017906e-17	3.001632668990051e-15	7.1748241727044e-17	1.1164379118934687e-15	1.9642994600580545e-17	1.7576109267058147e-15	3.853529724340785e-17	2.878691504400475e-15	2.9300077109093117e-16
57279.600000000486	3.599827906324975e-15	8.636526758548995e-17	2.742495362120531e-15	2.4323566066897688e-17	3.0187003391493297e-15	7.218749430333995e-17	1.1236512338381682e-15	1.9410462047615006e-17	1.7679325458164869e-15	3.831868729180991e-17	2.8850878280355546e-15	2.931614227682903e-16
57279.65000000049	3.618111670316132e-15	8.710287271346683e-17	2.758628825378812e-15	2.4481318042594304e-17	3.035630916576554e-15	7.265188323727589e-17	1.1308403481698565e-15	1.9185400368453682e-17	1.778212106414438e-15	3.811389633658227e-17	2.8912728173739365e-15	2.9333064950715216e-16
57279.70000000049	3.6362246515582635e-15	8.78687517299228e-17	2.7745548478402377e-15	2.4767564594230055e-17	3.0524229881682037e-15	7.313917256596363e-17	1.1380041553025287e-15	1.8968055348281337e-17	1.7884489053847617e-15	3.7920622297740237e-17	2.897246659279284e-15	2.935074998588446e-16
57279.750000000495	3.654166272625643e-15	8.865959578343351e-17	2.7902742652781116e-15	2.5173309489028266e-17	3.0690752930667495e-15	7.364624108669113e-17	1.145141330240235e-15	1.875845075244165e-17	1.7986422704334396e-15	3.773816062834904e-17	2.90301050304741e-15	2.93690776137099e-16
57279.8000000005	3.6719359418720815e-15	8.947212395835038e-17	2.8057879154742144e-15	2.5688017611933e-17	3.0855865640769364e-15	7.417000878084647e-17	1.152250546517892e-15	1.8556620858759215e-17	1.8087915287066946e-15	3.7565787834263014e-17	2.9085654871793737e-15	2.9387934111287204e-16
57279.8500000005	3.689533053839285e-15	9.030312528645595e-17	2.821096630512865e-15	2.6300240515482206e-17	3.1019555268549887e-15	7.470745967558724e-17	1.1593304772445386e-15	1.8362614716672537e-17	1.8188960066323543e-15	3.7402768352680624e-17	2.913912734832569e-15	2.940721203378364e-16
57279.9000000005	3.706956989203686e-15	9.114948761929066e-17	2.836201236799771e-15	2.699817420503114e-17	3.1181808998487706e-15	7.525565770558497e-17	1.166379795085271e-15	1.8176499046530018e-17	1.8289550299096476e-15	3.72483595316669e-17	2.919053353883719e-15	2.9426810282921985e-16
57279.95000000051	3.724207114722629e-15	9.20082216905304e-17	2.851102555080454e-15	2.777011974687715e-17	3.1342613942377753e-15	7.581176003319042e-17	1.1733971722431595e-15	1.7998360816562418e-17	1.8389679234991384e-15	3.7101816467920903e-17	2.923988436991166e-15	2.944663415736766e-16
57280.00000000051	3.741282783179829e-15	9.287648071234091e-17	2.8658014004587793e-15	2.860482798051563e-17	3.1501957138728674e-15	7.637302802480061e-17	1.1803812804411527e-15	1.7828309446959538e-17	1.8489340116126395e-15	3.69623966704739e-17	2.9287190616564897e-15	2.946659538589078e-16
57280.05000000051	3.7581833333301606e-15	9.375157587952213e-17	2.880298582415369e-15	2.9491731062569554e-17	3.165982555215744e-15	7.693683610105479e-17	1.1873307909039196e-15	1.7666478588910013e-17	1.8588526177030553e-15	3.682936452381776e-17	2.933246290285264e-15	2.948661214410596e-16
57280.100000000515	3.774908089843794e-15	9.463098816589454e-17	2.8945949048257567e-15	3.0421076637016535e-17	3.1816206072782296e-15	7.750067868736707e-17	1.1942443743398424e-15	1.7513027426282607e-17	1.868723064454259e-15	3.670199552886236e-17	2.937571170247238e-15	2.950660905555597e-16
57280.15000000052	3.791456363249518e-15	9.551237679284612e-17	2.90869116597854e-15	3.1383985877611925e-17	3.197108551561227e-15	7.806217549137358e-17	1.2011207009227463e-15	1.7368141447781512e-17	1.8785446737709834e-15	3.657958030606608e-17	2.941694733935656e-15	2.9526517177849657e-16
57280.20000000052	3.807827449877522e-15	9.639358473382522e-17	2.9225881585934038e-15	3.237245676676848e-17	3.21244506199352e-15	7.861907532762618e-17	1.2079584402739066e-15	1.7232032638570005e-17	1.8883167667686057e-15	3.6461428349907055e-17	2.945617998825955e-15	2.9546273974504245e-16
57280.250000000524	3.824020631801379e-15	9.72726415942879e-17	2.936286669839082e-15	3.337933114943856e-17	3.227628804870244e-15	7.916925869806661e-17	1.2147562614438862e-15	1.71049390429284e-17	1.8980386637631125e-15	3.6346871528687e-17	2.949341967533669e-15	2.956582327308259e-16
57280.30000000053	3.840035176779341e-15	9.814776417670221e-17	2.9497874813511347e-15	3.439824016839929e-17	3.2426584387911614e-15	7.971073932233239e-17	1.2215128328943937e-15	1.6987123653846592e-17	1.90770968426081e-15	3.6235267328253955e-17	2.9528676278716898e-15	2.9585115210156036e-16
57280.35000000053	3.855870338194937e-15	9.901735500776838e-17	2.9630913692495475e-15	3.5423538766168224e-17	3.257532614598671e-15	8.024166479485564e-17	1.2282268224800878e-15	1.6878872591245645e-17	1.9173291469482215e-15	3.6126001841947794e-17	2.9561959529067423e-15	2.960410616355958e-16
57280.40000000053	3.8715253549968896e-15	9.987999907109093e-17	2.9761991041566094e-15	3.64502365827474e-17	3.2722499753155364e-15	8.076031652812722e-17	1.2348968974306003e-15	1.678049253896775e-17	1.9268963696818895e-15	3.601849251212651e-17	2.9593279010151814e-15	2.9622758672346216e-16
57280.450000000536	3.886999451638263e-15	1.007344589550362e-16	2.9891114512139507e-15	3.747392995631206e-17	3.286809156082382e-15	8.1265109123304e-17	1.241521724332128e-15	1.6692307421212222e-17	1.936410669478197e-15	3.591219063205024e-17	2.9622644159380954e-15	2.964104134477664e-16
57280.50000000054	3.9022918380149446e-15	1.0157966859376672e-16	3.001829170100299e-15	3.8490737816763134e-17	3.3012087840949443e-15	8.175458929197728e-17	1.248099969109537e-15	1.6614654312696352e-17	1.945871362503124e-15	3.580658361807836e-17	2.9650064268356654e-15	2.965892875463595e-16
57280.55000000054	3.9174017094033875e-15	1.0241472574912597e-16	3.0143530150486124e-15	3.949724293484225e-17	3.315447478541006e-15	8.22274344360509e-17	1.2546302970079945e-15	1.6547878592195786e-17	1.9552777640621186e-15	3.5701197064520923e-17	2.9675548483408364e-15	2.967640132608882e-16
57280.600000000544	3.9323282463976636e-15	1.0323888335407599e-16	3.0266837348631313e-15	4.049043911156294e-17	3.329523850537155e-15	8.268245097711552e-17	1.2611113725749042e-15	1.6492328367679275e-17	1.9646291885897686e-15	3.559559659413739e-17	2.969910580612299e-15	2.969344520724766e-16
57280.65000000055	3.947070614845717e-15	1.040515398138751e-16	3.038822072936648e-15	4.1467684345023436e-17	3.343436503065171e-15	8.311857251246004e-17	1.2675418596417275e-15	1.644834822089038e-17	1.973924949639689e-15	3.5489389517683315e-17	2.9720745093867547e-15	2.971005213255578e-16
57280.70000000055	3.961627774943979e-15	1.0485205052626757e-16	3.050768803023342e-15	4.2426657029734436e-17	3.3571840309082364e-15	8.353485786157209e-17	1.2739204800858706e-15	1.6416231382828425e-17	1.9831643598742028e-15	3.5382226316180994e-17	2.9740475235395218e-15	2.9726216727087774e-16
57280.75000000055	3.975997261561556e-15	1.0563858274752278e-16	3.0625249577606915e-15	4.3365303112181655e-17	3.37076502058685e-15	8.393048905556415e-17	1.28024683455898e-15	1.6395641906765984e-17	1.9923467310541114e-15	3.527380195911643e-17	2.9758307596157367e-15	2.974190080268522e-16
