MJD	LT_IOO_B	LT_IOO_B_err	LT_IOO_V	LT_IOO_V_err	LT_IOO_g	LT_IOO_g_err	LT_IOO_i	LT_IOO_i_err	LT_IOO_r	LT_IOO_r_err	atlas_c	atlas_c_err	atlas_o	atlas_o_err
58087.43750000161	3.858054979133905e-16	2.5622654417856558e-17	5.679625033263926e-16	2.043103321817794e-17	5.099961209660635e-16	1.9431570136977737e-17	3.219363605789352e-16	2.1563941600043904e-17	4.998034426664414e-16	1.858625975506626e-17	4.2994169949905856e-16	3.5815382973029074e-16	5.753557878393941e-16	8.221303120515385e-17
58087.48750000161	3.833204176137343e-16	2.4326127544106363e-17	5.649515111606528e-16	1.972343596524102e-17	5.06669444553368e-16	1.8671350235867017e-17	3.20947511815195e-16	2.159212537251579e-17	4.976439475501399e-16	1.8340131980620128e-17	4.272025769341502e-16	3.6068547523051026e-16	5.731772552952089e-16	8.233343790553789e-17
58087.537500001614	3.8085256798786387e-16	2.3036204910672152e-17	5.619569278033468e-16	1.9034352535082765e-17	5.033600046554191e-16	1.792683215306034e-17	3.199612660251999e-16	2.1623493318798337e-17	4.954908068828566e-16	1.8108392232754032e-17	4.2448293941467685e-16	3.631985266954622e-16	5.709969767391833e-16	8.244705584433706e-17
58087.58750000162	3.784019260641914e-16	2.1759490030033908e-17	5.589789027023463e-16	1.836861479352691e-17	5.000679328798664e-16	1.7203002185898942e-17	3.189777106473586e-16	2.1658201379747716e-17	4.933441489946748e-16	1.789261675509372e-17	4.217826732255187e-16	3.656929949659168e-16	5.688150427696757e-16	8.255387977523941e-17
58087.63750000162	3.7596846941446814e-16	2.0504255340332185e-17	5.560175856264029e-16	1.7731717557769827e-17	4.967933611105705e-16	1.6505672923334574e-17	3.179969331425949e-16	2.169640421962577e-17	4.912041022979269e-16	1.769442405166099e-17	4.1910166531913135e-16	3.681688938012195e-16	5.666315438878136e-16	8.265390498992973e-17
58087.68750000162	3.7355217615387565e-16	1.9280912595638514e-17	5.530731266692584e-16	1.7129860661521907e-17	4.935364215102444e-16	1.584158170095284e-17	3.1701902099599907e-16	2.1738254886879287e-17	4.890707952902174e-16	1.751546125005919e-17	4.164398033126917e-16	3.706262397693595e-16	5.644465704996344e-16	8.274712731518586e-17
58087.737500001625	3.7115302494116273e-16	1.810259037966042e-17	5.501456762537527e-16	1.6569961508258015e-17	4.902972465232146e-16	1.521846581116161e-17	3.160440617184874e-16	2.17839044689157e-17	4.869443565574504e-16	1.735738751140104e-17	4.1379697548523943e-16	3.730650521409996e-16	5.622602129181926e-16	8.28335431101813e-17
58087.78750000163	3.687709949787539e-16	1.6985799754339304e-17	5.472353851359438e-16	1.6059619928533014e-17	4.870759688780436e-16	1.4645088016226803e-17	3.150721428484385e-16	2.183350174257772e-17	4.848249147768609e-16	1.7221854557720965e-17	4.111730707748209e-16	3.7548535278727047e-16	5.600725613657151e-16	8.291314926398715e-17
58087.83750000163	3.664060660129261e-16	1.595110920137795e-17	5.443424044092341e-16	1.560701376659222e-17	4.838727215903277e-16	1.4131175531691026e-17	3.141033519533508e-16	2.188719282211674e-17	4.827125987200417e-16	1.7110484581355217e-17	4.0856797877563544e-16	3.778871660811621e-16	5.578837059757245e-16	8.29859431932817e-17
58087.887500001634	3.6405821833395147e-16	1.502363578226392e-17	5.414668855084922e-16	1.5220703539156613e-17	4.806876379653146e-16	1.3687227753281845e-17	3.131377766314882e-16	2.194512080658766e-17	4.806075372559691e-16	1.702484602329951e-17	4.0598158973518413e-16	3.802705188023443e-16	5.556937367951628e-16	8.305192284025523e-17
58087.93750000164	3.6172743277629334e-16	1.4232981495026026e-17	5.386089802141976e-16	1.4909330783971116e-17	4.775208516006854e-16	1.3324149227537955e-17	3.121755045135408e-16	2.2007425428672976e-17	4.785098593540449e-16	1.6966427941927402e-17	4.0341379455141443e-16	3.8263544004525865e-16	5.535027437865023e-16	8.311108667070297e-17
58087.98750000164	3.5941369071878154e-16	1.3612052129552105e-17	5.357688406565804e-16	1.468121016870674e-17	4.743724963893066e-16	1.3052683740202455e-17	3.112166232642619e-16	2.207424270701155e-17	4.76419694087121e-16	1.6936613914647107e-17	4.0086448476987675e-16	3.8498196113033876e-16	5.513108168299097e-16	8.316343367230697e-17
58088.03750000164	3.5711697408484387e-16	1.319417649812633e-17	5.329466193197572e-16	1.4543840519414126e-17	4.712427065218002e-16	1.2882669943960792e-17	3.1026122058413155e-16	2.214570460415735e-17	4.743371706345349e-16	1.6936656593607474e-17	3.9833355258087033e-16	3.873101155182206e-16	5.491180457253155e-16	8.320896335310569e-17
58088.087500001646	3.5483726534271324e-16	1.3008419845958327e-17	5.301424690459027e-16	1.450339013906922e-17	4.681316164893958e-16	1.2822205074405806e-17	3.093093842109996e-16	2.2221938692312044e-17	4.72262418285152e-16	1.696765414177208e-17	3.9582089081660305e-16	3.896199387268082e-16	5.469245201945753e-16	8.324767574014417e-17
58088.13750000165	3.525745452184364e-16	1.307381575390323e-17	5.273565362168857e-16	1.4564125470488442e-17	4.650393556164497e-16	1.2876742872281308e-17	3.0836119907723205e-16	2.2303062053102668e-17	4.701955623745213e-16	1.703049459219236e-17	3.9332639294834326e-16	3.9191146825107834e-16	5.447303298835708e-16	8.327957137830236e-17
58088.18750000165	3.5032875293819324e-16	1.3390348262446908e-17	5.245888421665214e-16	1.4726178187236662e-17	4.619659529771664e-16	1.3046395354300654e-17	3.074166978668317e-16	2.238908061073216e-17	4.681366536129743e-16	1.7125229614001114e-17	3.9084995308358164e-16	3.9418474348550456e-16	5.425355643643216e-16	8.330465132930033e-17
58088.237500001655	3.48099791371775e-16	1.3939917355245797e-17	5.218392985283198e-16	1.4985826792505762e-17	4.5891134970138e-16	1.3326265590290408e-17	3.0647586741464886e-16	2.2479902182385617e-17	4.660856772329234e-16	1.7251155912681932e-17	3.883914659631899e-16	3.9643980564898943e-16	5.403403131371232e-16	8.332291717087855e-17
58088.28750000166	3.45887562676881e-16	1.4695155695982947e-17	5.191078135644474e-16	1.533756976726921e-17	4.558754842287853e-16	1.3708980952839667e-17	3.055386930387008e-16	2.257542684620897e-17	4.640426163566354e-16	1.74073812505797e-17	3.859508269585857e-16	3.986766977122038e-16	5.381446656326411e-16	8.333437099614836e-17
58088.33750000166	3.436919695487977e-16	1.5624957141769835e-17	5.16394295900642e-16	1.5774657438232174e-17	4.528582953040539e-16	1.4185548862123385e-17	3.046051600979503e-16	2.267555048630859e-17	4.620074542230221e-16	1.759286591310898e-17	3.835279320688969e-16	4.008954643272336e-16	5.35948711214025e-16	8.333901541310873e-17
58088.38750000166	3.4151291521735324e-16	1.6698833403158693e-17	5.136986545243696e-16	1.6289593394545178e-17	4.498597219760883e-16	1.4746163652373366e-17	3.0367525399211187e-16	2.2780165172333553e-17	4.599801741875147e-16	1.780644707808208e-17	3.811226779181294e-16	4.0309615175944305e-16	5.337525391790326e-16	8.333685354434285e-17
58088.437500001666	3.3935030344386687e-16	1.788947781293154e-17	5.110207987830228e-16	1.6874593578562134e-17	4.4687970359707175e-16	1.5380898749833407e-17	3.027489601614717e-16	2.28891595350029e-17	4.579607597219464e-16	1.8046864121274725e-17	3.7873496175233956e-16	4.052788078214594e-16	5.315562387621269e-16	8.332788902686816e-17
58088.48750000167	3.372040385181597e-16	1.9173757829248334e-17	5.083606383820937e-16	1.752195793512291e-17	4.43918179821644e-16	1.608021720023186e-17	3.0182626408669017e-16	2.3002419135545814e-17	4.559491944144316e-16	1.831278371929488e-17	3.76364681436807e-16	4.074434818092056e-16	5.293598991366031e-16	8.331212601216145e-17
58088.53750000167	3.3507402525552423e-16	2.0532716633360434e-17	5.057180833833721e-16	1.8224338267867956e-17	4.40975090606024e-16	1.683529372453042e-17	3.0090715128862787e-16	2.311982682722813e-17	4.539454619692342e-16	1.8602823788659638e-17	3.7401173545321264e-16	4.0959022443989315e-16	5.271636094166704e-16	8.328956916634073e-17
58088.587500001675	3.329601689937521e-16	2.1951099259644087e-17	5.030930442031472e-16	1.8974907503594464e-17	4.380503762071663e-16	1.7638177924356806e-17	2.999916073281532e-16	2.3241263107315908e-17	4.519495462066744e-16	1.891557552032539e-17	3.716760228968147e-16	4.117190877919018e-16	5.249674586595736e-16	8.326022367051238e-17
58088.63750000168	3.3086237559014855e-16	2.3416729939459246e-17	5.004854316104084e-16	1.976744747986324e-17	4.3514397718195025e-16	1.8481841562953627e-17	2.990796178059594e-16	2.336660645803838e-17	4.499614310629905e-16	1.9249623001992902e-17	3.6935744347363414e-16	4.1383012524647706e-16	5.227715358677057e-16	8.322409522129248e-17
58088.68750000168	3.287805514185809e-16	2.4919906354007152e-17	4.978951567250446e-16	2.0596376198901776e-17	4.322558343862476e-16	1.936015110341049e-17	2.9817116836237974e-16	2.3495733675308022e-17	4.479811005902339e-16	1.960356014133712e-17	3.670558974976416e-16	4.159233914311741e-16	5.205759299906961e-16	8.318119003146614e-17
58088.737500001684	3.267146033665295e-16	2.6452876716340138e-17	4.953221310160868e-16	2.1456734215268305e-17	4.293858889741944e-16	2.0267798186940082e-17	2.972662446772014e-16	2.3628520184152558e-17	4.460085389561571e-16	1.9976004795302214e-17	3.647712858879423e-16	4.1799894216498357e-16	5.183807299275249e-16	8.313151483083445e-17
58088.78750000169	3.24664438832155e-16	2.800941435272228e-17	4.927662662999089e-16	2.2344146175759168e-17	4.2653408239725068e-16	2.1200210980191652e-17	2.9636483246948313e-16	2.37648403400018e-17	4.440437304441054e-16	2.036561016398436e-17	3.6250351016597193e-16	4.2005683440508044e-16	5.161860245286165e-16	8.307507686720598e-17
58088.83750000169	3.226299657213839e-16	2.9584482278219785e-17	4.902274747384618e-16	2.325476934628557e-17	4.237003564034295e-16	2.215346096119298e-17	2.9546691749737187e-16	2.3904567715173745e-17	4.4208665945289652e-16	2.0771073620422873e-17	3.6025247245268874e-16	4.2209712619513134e-16	5.139919025979481e-16	8.301188390755673e-17
58088.88750000169	3.206110924450068e-16	3.117397297440205e-17	4.877056688375074e-16	2.418523720874472e-17	4.208846530364715e-16	2.312417352635965e-17	2.945724855579218e-16	2.4047575370059313e-17	4.401373104967296e-16	2.1191143221377728e-17	3.5801807546577735e-16	4.2411987661511e-16	5.117984528951455e-16	8.294194423935213e-17
58088.937500001695	3.186077279157809e-16	3.277450797948418e-17	4.852007614448678e-16	2.5132603251440408e-17	4.1808691463495794e-16	2.4109446644502957e-17	2.93681522486904e-16	2.4193736108688367e-17	4.381956682050607e-16	2.1624622184941727e-17	3.5580022251684607e-16	4.261251457325657e-16	5.096057641375802e-16	8.286526667202794e-17
58088.9875000017	3.16619781545569e-16	3.438328383353337e-17	4.827126657486523e-16	2.6094287930560905e-17	4.153070838316036e-16	2.510677919875346e-17	2.9279401415863457e-16	2.4342922718494132e-17	4.362617173225141e-16	2.2070371634703158e-17	3.5359881750863747e-16	4.281129945552892e-16	5.07413925002471e-16	8.278186053863792e-17
58089.0375000017	3.146471632424641e-16	3.5997953478030525e-17	4.802412952755276e-16	2.706803032137067e-17	4.12545103552293e-16	2.6114009165702663e-17	2.919099464857848e-16	2.4495008194248638e-17	4.343354427087705e-16	2.252731190462054e-17	3.514137649322353e-16	4.3008348498533393e-16	5.05223024128974e-16	8.269173569766452e-17
58089.087500001704	3.126897834079553e-16	3.7616534617325655e-17	4.777865638889665e-16	2.805184504145081e-17	4.0980091701538865e-16	2.712926099832069e-17	2.910293054192037e-16	2.464986594625705e-17	4.3241682933846643e-16	2.299442267968116e-17	3.4924496986427887e-16	4.32036679774343e-16	5.030331501202925e-16	8.259490253499158e-17
58089.13750000171	3.10747552934084e-16	3.923733856010105e-17	4.753483857875116e-16	2.904398446238146e-17	4.070744677308704e-16	2.8150901228450197e-17	2.9015207694773846e-16	2.4807369993013397e-17	4.305058623010978e-16	2.347074222037695e-17	3.470923379641813e-16	4.3397264248013426e-16	5.008443915457612e-16	8.249137196604899e-17
58089.18750000171	3.0882038320062936e-16	4.085891464432964e-17	4.729266755030443e-16	3.004290591010937e-17	4.0436569949953036e-16	2.9177501202130324e-17	2.8927824709804727e-16	2.4967395138612607e-17	4.286025268009172e-16	2.3955365888036916e-17	3.44955775471349e-16	4.3589143742450676e-16	4.986568369429373e-16	8.238115543811495e-17
58089.23750000171	3.0690818607230205e-16	4.248000656236409e-17	4.705213478990623e-16	3.1047243398088876e-17	4.0167455641219783e-16	3.0207805892658887e-17	2.884078019344266e-16	2.512981713530856e-17	4.267068081568417e-16	2.4447444156180594e-17	3.428351892024089e-16	4.3779312965222484e-16	4.964705748197001e-16	8.22642649327995e-17
58089.287500001716	3.0501087389595065e-16	4.4099517816409365e-17	4.68132318168958e-16	3.2055783380439095e-17	3.990009828489017e-16	3.1240707831147136e-17	2.8754072755862593e-16	2.5294512831667497e-17	4.2481869180235726e-16	2.4946180262391396e-17	3.407304865484362e-16	4.396777848911382e-16	4.942856936563499e-16	8.214071296868606e-17
58089.33750000172	3.031283594977806e-16	4.5716484217614334e-17	4.657595018342959e-16	3.306744401266111e-17	3.963449234781204e-16	3.2275225313687994e-17	2.866770101096746e-16	2.5461360306830395e-17	4.2293816328541507e-16	2.5450827626871968e-17	3.3864157547218677e-16	4.415454695134063e-16	4.921022819076835e-16	8.201051260415554e-17
58089.38750000172	3.0126055618059226e-16	4.733005185081497e-17	4.634028147431246e-16	3.408125743914087e-17	3.9370632325593174e-16	3.331048416607763e-17	2.8581663576369234e-16	2.5630238991449754e-17	4.210652082683611e-16	2.5960687138787346e-17	3.365683645053364e-16	4.4339625049778716e-16	4.899204280051144e-16	8.187367744037923e-17
58089.437500001724	2.994073777210294e-16	4.8939459306231733e-17	4.610621730682549e-16	3.509635467309587e-17	3.910851274253021e-16	3.434570246068344e-17	2.8495959073372517e-16	2.580102977588118e-17	4.191998125278244e-16	2.6475104389656087e-17	3.3451076274572115e-16	4.452301953929553e-16	4.877402203587199e-16	8.173022162449113e-17
58089.48750000173	2.9756873836682645e-16	5.0544023262914186e-17	4.587374933055676e-16	3.611195268589682e-17	3.8848128151526125e-16	3.5380177680458785e-17	2.8410586126955113e-16	2.597361510627615e-17	4.173419619546419e-16	2.699346691460573e-17	3.3246867985458133e-16	4.470473722818209e-16	4.85561747359368e-16	8.15801598529373e-17
58089.53750000173	2.957445528341056e-16	5.21431267210727e-17	4.564286922723258e-16	3.7127343373393005e-17	3.85894731340111e-16	3.641327591193707e-17	2.832554336575191e-16	2.6147879069193836e-17	4.154916425537632e-16	2.751520148699689e-17	3.3044202605381506e-16	4.48847849746814e-16	4.833850973808026e-16	8.142350737501307e-17
58089.58750000173	2.939347363046417e-16	5.373620934054234e-17	4.541356871054864e-16	3.814188411410661e-17	3.8332542299867068e-16	3.74444227218856e-17	2.824082942203555e-16	2.6323707465397553e-17	4.1364884044416856e-16	2.8039771499349805e-17	3.284307121232268e-16	4.506316968361041e-16	4.8121035878170345e-16	8.126027999658074e-17
58089.637500001736	2.9213920442317474e-16	5.5322759463735155e-17	4.518583952600148e-16	3.915498967633468e-17	3.807733028735234e-16	3.8473095433296166e-17	2.8156442931699947e-16	2.6500987873481758e-17	4.118135418587887e-16	2.8566674453468126e-17	3.264346493977929e-16	4.52398983030729e-16	4.790376199078157e-16	8.109049408397071e-17
58089.68750000174	2.903578732947163e-16	5.690230749359589e-17	4.495967345072125e-16	4.016612526839436e-17	3.7823831763021383e-16	3.9498816566614284e-17	2.807238253424209e-16	2.6679609703980203e-17	4.0998573314441314e-16	2.909543957462036e-17	3.2445374976491663e-16	4.541497782125982e-16	4.768669690940125e-16	8.091416656809244e-17
58089.73750000174	2.885906594818806e-16	5.84744203676006e-17	4.473506229330534e-16	4.117480055812995e-17	3.7572041421652873e-16	4.0521148253462436e-17	2.7988646872744025e-16	2.6859464244601275e-17	4.081654007616209e-16	2.962562555849418e-17	3.224879256617014e-16	4.558841526333546e-16	4.74698494666388e-16	8.073131494871915e-17
58089.787500001745	2.86837480002219e-16	6.003869692317571e-17	4.451199789365001e-16	4.2180564515145675e-17	3.7321953986164623e-16	4.153968746413557e-17	2.7905234593856604e-16	2.7040444697210115e-17	4.0635253128468915e-16	3.015681845474909e-17	3.205370900722179e-16	4.576021768840566e-16	4.725322849443385e-16	8.054195729898699e-17
58089.83750000175	2.850982523255734e-16	6.159476399183362e-17	4.429047212278738e-16	4.31830009523628e-17	3.707356420755062e-16	4.2554061917668443e-17	2.7822144347780147e-16	2.7222446207180536e-17	4.045471114015257e-16	3.068862968754804e-17	3.1860115652478385e-16	4.593039218656646e-16	4.70368428242662e-16	8.034611227009351e-17
58089.88750000175	2.833728943714295e-16	6.314227309206864e-17	4.407047688271627e-16	4.418172466289898e-17	3.6826866864795084e-16	4.356392656619645e-17	2.7739374788248426e-16	2.7405365885695526e-17	4.027491279135881e-16	3.1220694210695456e-17	3.1668003908924184e-16	4.60989458760303e-16	4.682070128736352e-16	8.014379909620296e-17
58089.93750000175	2.816613245063162e-16	6.468089761658315e-17	4.3852004106241456e-16	4.5176378064786e-17	3.658185676480521e-16	4.4568960563739335e-17	2.765692457251007e-16	2.758910282557967e-17	4.0095856773580795e-16	3.175266879318397e-17	3.147736523742453e-16	4.626588590032774e-16	4.660481271491085e-16	7.993503759956545e-17
58089.98750000176	2.799634615411659e-16	6.621033042956418e-17	4.3635045756805414e-16	4.616662827964234e-17	3.633852874233228e-16	4.556886464488512e-17	2.757479236131233e-16	2.777355811119689e-17	3.9917541789652596e-16	3.228423042965938e-17	3.1288191152454758e-16	4.643121942558228e-16	4.638918593825647e-16	7.971984819585675e-17
58090.03750000176	2.782792247287415e-16	6.773028180561679e-17	4.341959382832703e-16	4.715216458302857e-17	3.609687765989608e-16	4.656335885120917e-17	2.7492976818882625e-16	2.795863482294353e-17	3.973996655374073e-16	3.2815074869455386e-17	3.1100473221829847e-16	4.65949536378562e-16	4.617382978912594e-16	7.949825189973604e-17
58090.08750000176	2.7660853376102304e-16	6.924047765458748e-17	4.320564034503747e-16	4.8132696173772944e-17	3.585689840771865e-16	4.7552180553586394e-17	2.741147661291166e-16	2.8144238036824543e-17	3.956312979133875e-16	3.334491525743334e-17	3.091420306643399e-16	4.675709574056552e-16	4.595875309982412e-16	7.927027033064011e-17
