MJD	ZTF_g	ZTF_g_err	ZTF_i	ZTF_i_err	ZTF_r	ZTF_r_err	lascumbres_u'	lascumbres_u'_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
59102.900000000984	1.1647147430021948e-15	1.036684585360514e-16	5.616809630459512e-16	5.099426612462887e-17	9.692317600899803e-16	2.2857149205860726e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59102.95000000099	1.1617441508027923e-15	1.0279929594169927e-16	5.619845370701927e-16	5.062547380177521e-17	9.687748286943388e-16	2.2818813362061692e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59103.00000000099	1.158757515559168e-15	1.0191929779787336e-16	5.622791406853285e-16	5.0251404274726704e-17	9.682986227785324e-16	2.2775745776946405e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59103.05000000099	1.1557550476578142e-15	1.0102857744503191e-16	5.625647549937549e-16	4.987209717642277e-17	9.678032384948791e-16	2.272800998173788e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59103.100000000995	1.1527369568100447e-15	1.0012725097782785e-16	5.6284136076157e-16	4.948759311817782e-17	9.672887718106263e-16	2.267567368876326e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59103.150000001	1.1497034520584261e-15	9.921543730685795e-17	5.631089384180065e-16	4.9097933715275756e-17	9.667553185088797e-16	2.2618808785989397e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59103.200000001	1.146654741783291e-15	9.829325822336588e-17	5.633674680548723e-16	4.870316161394655e-17	9.662029741893763e-16	2.2557491331777218e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59103.250000001004	1.143591033709208e-15	9.73608384670914e-17	5.636169294259721e-16	4.8303320519835964e-17	9.656318342694002e-16	2.2491801549575025e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59103.30000000101	1.1405125349114026e-15	9.641830579747673e-17	5.638573019465291e-16	4.7898455228067453e-17	9.650419939845375e-16	2.242182382177066e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59103.35000000101	1.1374194518222365e-15	9.546579106843189e-17	5.640885646925979e-16	4.748861165501184e-17	9.644335483895741e-16	2.234764668240985e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59103.40000000101	1.1343119902375962e-15	9.450342830688685e-17	5.643106964004613e-16	4.7073836871895986e-17	9.638065923593262e-16	2.226936280789929e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59103.450000001016	1.1311903553233135e-15	9.353135479540184e-17	5.645236754660376e-16	4.6654179140380666e-17	9.631612205894545e-16	2.2187069005229488e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59103.50000000102	1.128054751621547e-15	9.254971115909002e-17	5.647274799442625e-16	4.62296879502597e-17	9.624975275973261e-16	2.210086619683097e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59103.55000000102	1.1249053830571575e-15	9.155864145716724e-17	5.649220875484741e-16	4.580041405944131e-17	9.618156077228204e-16	2.20108594014555e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59103.600000001024	1.1217424529440878e-15	9.055829327944412e-17	5.651074756497871e-16	4.5366409536397e-17	9.611155551291763e-16	2.191715770998431e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59103.65000000103	1.118566163991685e-15	8.954881784812159e-17	5.652836212764585e-16	4.492772780526383e-17	9.603974638038447e-16	2.1819874255483272e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59103.70000000103	1.1153767183110496e-15	8.853037012527365e-17	5.654505011132506e-16	4.44844236938178e-17	9.59661427559246e-16	2.1719126176361232e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59103.75000000103	1.1121743174213548e-15	8.750310892644955e-17	5.656080915007789e-16	4.403655348455323e-17	9.589075400337154e-16	2.161503457154389e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59103.800000001036	1.1089591622561384e-15	8.646719704083988e-17	5.657563684348603e-16	4.3584174969124956e-17	9.581358946922247e-16	2.1507724446511942e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59103.85000000104	1.1057314531696e-15	8.542280135854259e-17	5.658953075658495e-16	4.312734750642974e-17	9.57346584827251e-16	2.1397324648945158e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59103.90000000104	1.1024913899428788e-15	8.43700930054664e-17	5.660248841979674e-16	4.266613208465401e-17	9.565397035596291e-16	2.128396779256283e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59103.950000001045	1.0992391717903116e-15	8.330924748648249e-17	5.661450732886234e-16	4.220059138760366e-17	9.557153438393236e-16	2.116779016767035e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59104.00000000105	1.0959749973657002e-15	8.224044483753675e-17	5.662558494477328e-16	4.1730789865718274e-17	9.548735984462825e-16	2.1048931636876064e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59104.05000000105	1.0926990647685221e-15	8.116386978739474e-17	5.663571869370204e-16	4.125679381217029e-17	9.540145599912551e-16	2.0927535514128098e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59104.10000000105	1.089411571550158e-15	8.007971192991811e-17	5.664490596693209e-16	4.07786714445164e-17	9.531383209166038e-16	2.0803748425467798e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59104.15000000106	1.0861127147201338e-15	7.898816590771986e-17	5.665314412078748e-16	4.029649299239798e-17	9.522449734971598e-16	2.0677720149343783e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59104.20000000106	1.0828026907522677e-15	7.788943160822699e-17	5.666043047656061e-16	3.9810330791874714e-17	9.513346098409822e-16	2.0549603434496618e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59104.25000000106	1.0794816955908874e-15	7.678371437326417e-17	5.666676232044026e-16	3.932025938699183e-17	9.504073218902195e-16	2.0419553793248132e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59104.300000001065	1.0761499246569967e-15	7.567122522336319e-17	5.66721369034386e-16	3.882635563928152e-17	9.49463201421921e-16	2.0287729267851727e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59104.35000000107	1.0728075728544411e-15	7.455218109817965e-17	5.667655144131724e-16	3.83286988459788e-17	9.48502340048829e-16	2.0154290167515784e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59104.40000000107	1.0694548345760194e-15	7.342680511456971e-17	5.668000311451249e-16	3.7827370867792154e-17	9.475248292202204e-16	2.001939877349376e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59104.450000001074	1.0660919037096521e-15	7.229532684394824e-17	5.668248906806011e-16	3.7322456267185683e-17	9.465307686429668e-16	1.9883201244203936e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59104.50000000108	1.0627189736445007e-15	7.115798261088528e-17	5.668400641151914e-16	3.681404245824579e-17	9.455203200930461e-16	1.9745713834611525e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59104.55000000108	1.0593362372770668e-15	7.001501581503097e-17	5.668455221889496e-16	3.630221986930548e-17	9.444936730781834e-16	1.9606895589942366e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59104.60000000108	1.0559438870172976e-15	6.886667727872199e-17	5.668412352856157e-16	3.578708211966172e-17	9.434510170789406e-16	1.946670742969351e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59104.650000001086	1.0525421147946524e-15	6.771322562290838e-17	5.668271734318331e-16	3.5268726211869834e-17	9.423925414189111e-16	1.9325112943116932e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59104.70000000109	1.0491311120642123e-15	6.655492767443834e-17	5.668033062963524e-16	3.47472527412745e-17	9.413184352663093e-16	1.9182078901310658e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59104.75000000109	1.0457110698127098e-15	6.539205890794129e-17	5.667696031892346e-16	3.4222766124646815e-17	9.40228887635664e-16	1.9037575764404722e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59104.800000001094	1.0422821785646183e-15	6.422490392617314e-17	5.667260330610429e-16	3.369537485003013e-17	9.39124087389455e-16	1.8891578184545852e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59104.8500000011	1.0388446283881346e-15	6.305375698298929e-17	5.666725645020243e-16	3.316519175014707e-17	9.380042232398366e-16	1.8744065505511968e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59104.9000000011	1.0353986089012713e-15	6.187892255379355e-17	5.666091657412903e-16	3.263233430201568e-17	9.368694837502387e-16	1.8595022259828696e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59104.9500000011	1.0319443092778394e-15	6.070071595883616e-17	5.665358046459813e-16	3.209692495578988e-17	9.357200573370645e-16	1.8444438664332395e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59105.000000001106	1.028481918253459e-15	5.951946404552397e-17	5.664524487204299e-16	3.1559091496182324e-17	9.345561322713034e-16	1.8292311115148432e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59105.05000000111	1.0250116241315682e-15	5.833550593673808e-17	5.66359065105314e-16	3.10189674402897e-17	9.333778966802704e-16	1.8138642682933385e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59105.10000000111	1.0215336147894015e-15	5.714919385297205e-17	5.662556205767994e-16	3.04766924761504e-17	9.32185538549167e-16	1.798344360955607e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59105.150000001115	1.0180480776839602e-15	5.596089401738045e-17	5.661420815456802e-16	2.99324129468902e-17	9.309792457228002e-16	1.7826731806892142e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59105.20000000112	1.0145551998580048e-15	5.477098765394855e-17	5.660184140565074e-16	2.9386282386027884e-17	9.297592059072379e-16	1.7668533358905475e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59105.25000000112	1.0110551679459596e-15	5.357987209046624e-17	5.658845837867066e-16	2.883846211017686e-17	9.285256066714473e-16	1.7508883027663708e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59105.30000000112	1.0075481681799128e-15	5.238796197961032e-17	5.657405560456969e-16	2.828912187628634e-17	9.272786354489108e-16	1.734782476402556e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59105.350000001126	1.0040343863955287e-15	5.119569065344605e-17	5.655862957739917e-16	2.7738440611498192e-17	9.260184795393653e-16	1.718541222372266e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59105.40000000113	1.000514008037953e-15	5.000351162873125e-17	5.654217675423003e-16	2.718660722479104e-17	9.247453261103893e-16	1.7021709289031092e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59105.45000000113	9.969872181677794e-16	4.881190028292567e-17	5.652469355506146e-16	2.6633821510831037e-17	9.234593621990722e-16	1.6856790596412528e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59105.500000001135	9.934542014669044e-16	4.762135572387488e-17	5.650617636272903e-16	2.6080295157885064e-17	9.221607747136388e-16	1.6690742069769276e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59105.55000000114	9.899151422444536e-16	4.6432402879190685e-17	5.648662152281216e-16	2.55262528732007e-17	9.208497504351814e-16	1.6523661459003617e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59105.60000000114	9.863702244426659e-16	4.52455948352915e-17	5.646602534354071e-16	2.4971933641131293e-17	9.19526476019166e-16	1.635565888273202e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59105.650000001144	9.828196316427621e-16	4.406151546048176e-17	5.644438409570062e-16	2.4417592131244588e-17	9.181911379972382e-16	1.6186857373834967e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59105.70000000115	9.792635470708242e-16	4.288078235099427e-17	5.642169401253876e-16	2.38635002759754e-17	9.168439227787702e-16	1.601739342549108e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59105.75000000115	9.75702153603671e-16	4.170405014486744e-17	5.639795128966719e-16	2.3309949039818995e-17	9.154850166524985e-16	1.5847417534950375e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59105.80000000115	9.721356337746565e-16	4.053201425427987e-17	5.637315208496643e-16	2.27572504048813e-17	9.141146057882708e-16	1.5677094740949864e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59105.850000001155	9.685641697795877e-16	3.9365415073953465e-17	5.634729251848782e-16	2.220573960048035e-17	9.12732876238561e-16	1.5506605150160964e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59105.90000000116	9.649879434825029e-16	3.820504273041398e-17	5.632036867235549e-16	2.1655777607643888e-17	9.113400139401799e-16	1.533614444614584e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59105.95000000116	9.614071364215269e-16	3.7051742444601066e-17	5.629237659066684e-16	2.1107753972565842e-17	9.09936204715935e-16	1.5165924373608658e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59106.000000001164	9.578219298146732e-16	3.5906420588038105e-17	5.62633122793927e-16	2.0562089966143583e-17	9.085216342762427e-16	1.4996173188442174e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59106.05000000117	9.542325045656669e-16	3.4770051520116475e-17	5.62331717062767e-16	2.0019242129567886e-17	9.07096488220745e-16	1.48271360628118e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59106.10000000117	9.506390412697424e-16	3.3643685299973726e-17	5.620195080073365e-16	1.947970624810679e-17	9.056609520400192e-16	1.465907543209323e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59106.15000000117	9.470417202194465e-16	3.25284563700557e-17	5.616964545374677e-16	1.894402179613063e-17	9.042152111171397e-16	1.4492271268608212e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59106.200000001176	9.434407214103968e-16	3.1425593307339884e-17	5.61362515177647e-16	1.8412776895520077e-17	9.02759450729417e-16	1.4327021264461032e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59106.25000000118	9.398362245470996e-16	3.033642972991435e-17	5.610176480659755e-16	1.7886613825637188e-17	9.012938560498664e-16	1.4163640903535377e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59106.30000000118	9.362284090486954e-16	2.9262416426863086e-17	5.60661810953115e-16	1.7366235114622068e-17	8.998186121490612e-16	1.4002463399948532e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59106.350000001185	9.326174672484222e-16	2.820510655175371e-17	5.602949612012363e-16	1.685241022687159e-17	8.983339039965922e-16	1.3843839477899792e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59106.40000000119	9.290037886231244e-16	2.7165777364660735e-17	5.599170557829464e-16	1.6345982837569194e-17	8.968399164628025e-16	1.3688136965207175e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59106.45000000119	9.253879143598802e-16	2.614554907905026e-17	5.595280512802208e-16	1.5847878648396864e-17	8.95336834320368e-16	1.353574017106771e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59106.50000000119	9.217703893091536e-16	2.5145729701370653e-17	5.591279038833165e-16	1.5359113644838115e-17	8.93824842245972e-16	1.3387049016555607e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59106.550000001196	9.181517580916333e-16	2.416785577103254e-17	5.587165693896817e-16	1.488080261928241e-17	8.923041248219274e-16	1.324247788559307e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59106.6000000012	9.145325651142793e-16	2.321372841827696e-17	5.582940032028576e-16	1.4414167679408597e-17	8.907748665377928e-16	1.3102454164239355e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59106.6500000012	9.10913354586343e-16	2.2285452917542807e-17	5.578601603313686e-16	1.3960546321715557e-17	8.8923725179203e-16	1.2967416437240594e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59106.700000001205	9.072946705354292e-16	2.138548111079033e-17	5.574149953876074e-16	1.3521398470124746e-17	8.876914648936058e-16	1.283781231368317e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59106.75000000121	9.036770568235203e-16	2.0516655366481934e-17	5.569584625867058e-16	1.3098311656863082e-17	8.861376900636435e-16	1.2714095858137319e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59106.80000000121	9.000610571629813e-16	1.968225167831204e-17	5.564905157454092e-16	1.2693003261306047e-17	8.845761114370719e-16	1.2596724610759048e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59106.85000000121	8.964472151326131e-16	1.8886017996674264e-17	5.56011108280924e-16	1.2307318437018919e-17	8.83006913064206e-16	1.2486156188493268e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59106.90000000122	8.928360741936525e-16	1.813220185969887e-17	5.555201932097763e-16	1.1943222080298968e-17	8.814302789124346e-16	1.238284447141101e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59106.95000000122	8.892281777057803e-16	1.7425558881762878e-17	5.550177231466477e-16	1.1602782981828851e-17	8.798463928677973e-16	1.2287235391541076e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59107.00000000122	8.856240689431465e-16	1.6771330903183793e-17	5.545036503032064e-16	1.1288148241400879e-17	8.782554387366386e-16	1.2199762357936435e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59107.050000001225	8.820242911103731e-16	1.6175180200669116e-17	5.539779264869334e-16	1.1001506226495361e-17	8.766576002472413e-16	1.2120841368476306e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59107.10000000123	8.78429387358557e-16	1.5643065202415027e-17	5.534405030999364e-16	1.0745036943603688e-17	8.750530557671808e-16	1.2050854434352942e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59107.15000000123	8.748399008012663e-16	1.5181045264710924e-17	5.528913311377562e-16	1.0520849770339287e-17	8.734418279387418e-16	1.1989819139170196e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59107.200000001234	8.712563745305519e-16	1.479500908638989e-17	5.523303611881621e-16	1.0330910096321168e-17	8.718237619766889e-16	1.1937340855537904e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59107.25000000124	8.676793516329422e-16	1.449033445461684e-17	5.517575434299426e-16	1.0176958431623423e-17	8.701986933718833e-16	1.189297970917655e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59107.30000000124	8.641093752054354e-16	1.427150540646688e-17	5.511728276316859e-16	1.0060427664266687e-17	8.685664575378574e-16	1.1856276047154396e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59107.35000000124	8.605469834675642e-16	1.4141703719460133e-17	5.505761699035777e-16	9.982296798075976e-18	8.669268898093453e-16	1.1826755055999707e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59107.400000001246	8.569923352605495e-16	1.4100311945118308e-17	5.499676269888645e-16	9.942068585370964e-18	8.652798254409883e-16	1.1803931334028276e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59107.45000000125	8.534449463285536e-16	1.4141339208445418e-17	5.493473330049452e-16	9.938008860359903e-18	8.636250996058323e-16	1.1787313338381907e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59107.50000000125	8.499042701520527e-16	1.425714589820859e-17	5.487154236628883e-16	9.967977236988e-18	8.619625473939835e-16	1.1776407637627903e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59107.550000001254	8.463697602313964e-16	1.4439256230467494e-17	5.48072034270234e-16	1.002952340537672e-17	8.602920038111906e-16	1.1770722912413702e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59107.60000000126	8.428408700721784e-16	1.4678812418315663e-17	5.474172997346846e-16	1.011997278554184e-17	8.586133037774667e-16	1.1769773659313102e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59107.65000000126	8.393170531705085e-16	1.4966977835367144e-17	5.467513545677884e-16	1.0236513913352558e-17	8.569262821256258e-16	1.1773083565362348e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59107.70000000126	8.357977629983415e-16	1.5295255249026277e-17	5.4607433288861115e-16	1.0376280558498525e-17	8.5523077359992e-16	1.1780188533087068e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59107.750000001266	8.322824529887914e-16	1.5655709386430013e-17	5.453863684274058e-16	1.0536423497462457e-17	8.53526612854657e-16	1.17906393462038e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59107.80000000127	8.287705765214544e-16	1.604110042036351e-17	5.446875945292665e-16	1.071416904908116e-17	8.518136344527426e-16	1.1804003976258868e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59107.85000000127	8.252615869077033e-16	1.644494454139476e-17	5.439781441577771e-16	1.0906863471501297e-17	8.500916728643223e-16	1.1819869538127464e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59107.900000001275	8.217549373759825e-16	1.6861520771486224e-17	5.432581498986546e-16	1.1112003847816566e-17	8.483605624653077e-16	1.1837843908538168e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
